"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"LK433_RS01390",0.406620926138699,9.57617891003961,21.8736969234373,1.8270871910246e-05,0.00298460066439724,"LK433_RS01390","LK433_RS01390"
"LK433_RS01385",0.387338369975764,10.6153269575352,21.3076451490879,2.28843661593269e-05,0.00353054915691394,"LK433_RS01385","LK433_RS01385"
"LK433_RS12320",-0.398355042546781,9.21211667493381,20.8604829443752,2.68283124293257e-05,0.0039211696640125,"LK433_RS12320","LK433_RS12320"
"LK433_RS11165",-0.395787813237271,10.2838614830372,20.6970060368757,2.91355759916861e-05,0.00404547472644562,"LK433_RS11165","LK433_RS11165"
"LK433_RS09960",-0.408822130999821,8.72200725382145,19.2227503151162,5.05340206299728e-05,0.00668252263283022,"LK433_RS09960","LK433_RS09960"
"LK433_RS02345",-0.582102779403603,7.66436765831377,18.7958933582589,5.97559106503379e-05,0.00754282563072675,"LK433_RS02345","LK433_RS02345"
"LK433_RS05580",-0.489386008429354,7.95397401826089,18.6584311976879,6.3084948187362e-05,0.0076168217876654,"LK433_RS05580","LK433_RS05580"
"LK433_RS14100",1.82629754978819,3.2666752893731,18.4555509777643,6.83545121623517e-05,0.00790918667811878,"LK433_RS14100","LK433_RS14100"
"LK433_RS12355",-0.440694330047317,8.39499412026822,17.4343571761068,0.000102761537990573,0.0114147516399929,"LK433_RS12355","LK433_RS12355"
"LK433_RS01380",0.316121831313708,11.5782282062481,17.2228712257574,0.000113661480375095,0.0116902937408015,"LK433_RS01380","LK433_RS01380"
"LK433_RS09945",-0.453682115936724,8.40818375114788,17.1934895817064,0.000113243652172711,0.0116902937408015,"LK433_RS09945","LK433_RS09945"
"LK433_RS09780",-0.338852170048672,9.26341936082106,15.8241348031241,0.000198150113339711,0.0196522451694421,"LK433_RS09780","LK433_RS09780"
"LK433_RS09940",-0.378631987659063,8.8095951820676,15.5602823925952,0.000221029092522694,0.0204135916699912,"LK433_RS09940","LK433_RS09940"
"LK433_RS11000",-0.671850169569972,6.56220885367533,15.6200621784976,0.000215615152727489,0.0204135916699912,"LK433_RS11000","LK433_RS11000"
"LK433_RS12365",-0.34252080745742,8.98191658239446,15.486788914968,0.000227879489294104,0.0204135916699912,"LK433_RS12365","LK433_RS12365"
"LK433_RS01635",-0.363502279463838,8.99639405071349,15.3887383094849,0.000237364656124525,0.0205988015643064,"LK433_RS01635","LK433_RS01635"
"LK433_RS02520",0.489597899435073,7.5538802101755,14.4029432983555,0.000359042681761215,0.0302139856742695,"LK433_RS02520","LK433_RS02520"
"LK433_RS12875",0.433908354463041,8.22378449957201,13.8010532902433,0.000463893210117213,0.0378891601322206,"LK433_RS12875","LK433_RS12875"
"LK433_RS11965",-0.20451069221408,11.2211699234718,13.6340812389281,0.000498309579899428,0.0395373058108775,"LK433_RS11965","LK433_RS11965"
"LK433_RS10480",-0.313383587673382,9.28397450681429,13.2439368157332,0.000589510774223936,0.045474206111663,"LK433_RS10480","LK433_RS10480"
"LK433_RS14235",0.425105964836604,7.38718918064634,13.1057834919475,0.00062584164613183,0.0469719527380565,"LK433_RS14235","LK433_RS14235"
"LK433_RS12210",0.345603294302115,9.49305717885652,12.9670640394606,0.000665520442493103,0.0486355333895618,"LK433_RS12210","LK433_RS12210"
"LK433_RS10205",0.844537234247103,5.57512231159922,12.7210108123264,0.000739867099544715,0.0526823316778378,"LK433_RS10205","LK433_RS10205"
"LK433_RS01545",0.30896067038517,8.48353693489079,12.6614358646038,0.000759373111599786,0.0527194782728151,"LK433_RS01545","LK433_RS01545"
"acpP",-0.218203120541167,11.3184549948736,12.0883367236683,0.000976854611008411,0.0661640306041551,"LK433_RS02385","LK433_RS02385"
"LK433_RS02405",0.7886136758587,5.72405518606846,11.669344791979,0.00117642414937435,0.0772053868608808,"LK433_RS02405","LK433_RS02405"
"LK433_RS14555",0.474651781034567,7.40050019299769,11.6333010144978,0.00119547412136042,0.0772053868608808,"LK433_RS14555","LK433_RS14555"
"LK433_RS02140",-0.288464219256067,9.82754805823754,11.5239346514222,0.00125527397260062,0.0792249050434529,"LK433_RS02140","LK433_RS02140"
"LK433_RS01320",-0.698927575141302,7.17910850944126,11.9550152437374,0.00144886921618771,0.0874676046381146,"LK433_RS01320","LK433_RS01320"
"LK433_RS12360",-0.334708684384652,8.15725103352066,11.2513076586182,0.00141835064498217,0.0874676046381146,"LK433_RS12360","LK433_RS12360"
"LK433_RS09360",0.434741705045298,7.38301184467766,11.0837644158446,0.00152942293874942,0.0903661170405773,"LK433_RS09360","LK433_RS09360"
"LK433_RS07140",0.54276230612759,7.04799832384521,10.9068571102787,0.00165662182586608,0.0958424752172941,"LK433_RS07140","LK433_RS07140"
"LK433_RS11445",0.375841440001362,7.67673933912538,10.6798675904325,0.00183623091197577,0.104065576378709,"LK433_RS11445","LK433_RS11445"
"LK433_RS09775",-0.249888622036977,9.84449348758453,10.2383130370557,0.00224646654779541,0.124768752064557,"LK433_RS09775","LK433_RS09775"
"LK433_RS04820",-0.625678281044046,5.78979665438586,10.0825561878116,0.00241317082905409,0.129292117427046,"LK433_RS04820","LK433_RS04820"
"LK433_RS13715",-0.338779579249005,8.24247274734416,10.0754970120566,0.00242102632560548,0.129292117427046,"LK433_RS13715","LK433_RS13715"
"LK433_RS11325",-0.502492036920518,7.31087160691193,9.98583629033548,0.00253888574375266,0.13302803227172,"LK433_RS11325","LK433_RS11325"
"LK433_RS02510",0.516349092605251,7.47406044328881,9.88953167190245,0.00279830245247538,0.143905294639336,"LK433_RS02510","LK433_RS02510"
"LK433_RS01500",-0.285302537759898,8.91473566785323,9.60214564276649,0.00301399697176578,0.149461956974885,"LK433_RS01500","LK433_RS01500"
"LK433_RS12350",-0.255011157729798,8.86258595095887,9.6097814619838,0.00300330957817634,0.149461956974885,"LK433_RS12350","LK433_RS12350"
"LK433_RS04510",-0.594731241423849,5.80364323295706,9.49310449962882,0.00317104110386174,0.154490897288141,"LK433_RS04510","LK433_RS04510"
"LK433_RS00895",-0.705338654049133,6.19870311016651,9.33374280698553,0.00353247144693849,0.16913229669221,"LK433_RS00895","LK433_RS00895"
"LK433_RS06925",-0.388631343588929,7.5254948933176,9.19567305389493,0.0036445994172517,0.171543264096745,"LK433_RS06925","LK433_RS06925"
"LK433_RS11715",0.225511849199998,9.85376951708649,9.11159808819814,0.00379150284388627,0.175483389957869,"LK433_RS11715","LK433_RS11715"
"LK433_RS10365",-0.294089867523194,8.55957007954166,9.07267104455523,0.00386161152026797,0.175798281832527,"LK433_RS10365","LK433_RS10365"
"LK433_RS00470",0.214662809348182,11.2548312153688,8.90405792503276,0.00418137183185946,0.176163959370965,"LK433_RS00470","LK433_RS00470"
"LK433_RS02640",-0.342250479925006,7.71429832699795,8.96717218203706,0.00405854344455277,0.176163959370965,"LK433_RS02640","LK433_RS02640"
"LK433_RS06695",-0.234733087032877,9.30400948257732,8.90129964788541,0.00418682798649035,0.176163959370965,"LK433_RS06695","LK433_RS06695"
"LK433_RS12285",-0.375810442438192,8.34055479313692,8.97837826000621,0.00406643418418878,0.176163959370965,"LK433_RS12285","LK433_RS12285"
"LK433_RS13330",0.373734666615223,7.23737267827335,9.01908970766026,0.00396034559340584,0.176163959370965,"LK433_RS13330","LK433_RS13330"
"LK433_RS06930",-0.275862325096776,8.65708340110944,8.85100360598303,0.0042876404308572,0.17690069012116,"LK433_RS06930","LK433_RS06930"
"LK433_RS07845",0.165955834807309,12.0728116962799,8.81960222681374,0.00435187033766203,0.17690069012116,"LK433_RS07845","LK433_RS07845"
"LK433_RS13205",0.218591609053842,9.44843883283533,8.79328855037949,0.0044064715289387,0.17690069012116,"LK433_RS13205","LK433_RS13205"
"LK433_RS14505",-0.254368634288303,9.23419777602283,8.76822591658674,0.00445914595191977,0.17690069012116,"LK433_RS14505","LK433_RS14505"
"LK433_RS04175",1.68217523391619,2.42720382044889,8.69741722740583,0.00461156960598054,0.180370828109971,"LK433_RS04175","LK433_RS04175"
"LK433_RS02310",-0.958795580096955,4.16727333720746,8.51609325001424,0.00502737949464364,0.181915092514065,"LK433_RS02310","LK433_RS02310"
"LK433_RS03775",-0.398590211176608,12.1677754167321,9.38759884113112,0.00504409871212929,0.181915092514065,"LK433_RS03775","LK433_RS03775"
"LK433_RS04170",1.41134806328824,3.4889894074812,8.5780437067663,0.00488105315599772,0.181915092514065,"LK433_RS04170","LK433_RS04170"
"LK433_RS06080",0.314156412978203,7.79517223183225,8.62841591928933,0.00476537489791278,0.181915092514065,"LK433_RS06080","LK433_RS06080"
"LK433_RS13185",0.224539341674845,9.40596510729534,8.54103600575911,0.004967918202112,0.181915092514065,"LK433_RS13185","LK433_RS13185"
"LK433_RS14880",-0.565681742049216,6.00176807921776,8.54937084142195,0.00494821381990572,0.181915092514065,"LK433_RS14880","LK433_RS14880"
"LK433_RS02145",-0.249594137828919,10.2757052782021,8.42403868835033,0.0052666505708473,0.187506264554397,"LK433_RS02145","LK433_RS02145"
"LK433_RS11425",0.548342845298873,9.41398207782131,9.11090607353833,0.00564064237853757,0.198279289686061,"LK433_RS11425","LK433_RS11425"
"LK433_RS01315",-0.937592500052192,6.61129128510311,8.88062944281758,0.00609454364869736,0.211530438352423,"LK433_RS01315","LK433_RS01315"
"LK433_RS06890",-0.358652323678012,7.38804270715038,8.06371176386175,0.00624612745585116,0.211530438352423,"LK433_RS06890","LK433_RS06890"
"LK433_RS10955",-0.74265671981188,5.15245696361108,8.07899414293605,0.00620024505488361,0.211530438352423,"LK433_RS10955","LK433_RS10955"
"LK433_RS01755",1.38136907357754,2.98964326110129,7.86981431349536,0.0068603256299567,0.224996037201662,"LK433_RS01755","LK433_RS01755"
"LK433_RS02755",0.252880023365517,8.85740284134348,7.79134163523346,0.00712669072330274,0.224996037201662,"LK433_RS02755","LK433_RS02755"
"LK433_RS05345",-0.323660530430183,7.86592836622409,7.82093996576934,0.00702496575466292,0.224996037201662,"LK433_RS05345","LK433_RS05345"
"LK433_RS07390",0.284029697914222,8.58287261214358,7.77077861459535,0.00719827537658614,0.224996037201662,"LK433_RS07390","LK433_RS07390"
"LK433_RS09895",-0.247675772242112,9.46793776965447,7.78337545960336,0.00715433343764245,0.224996037201662,"LK433_RS09895","LK433_RS09895"
"LK433_RS10635",0.61683175476907,5.8907426327804,7.88064136875428,0.00682440602810085,0.224996037201662,"LK433_RS10635","LK433_RS10635"
"LK433_RS13930",-0.383619057402851,7.47606496769172,7.76717674626482,0.00721089208172414,0.224996037201662,"LK433_RS13930","LK433_RS13930"
"LK433_RS00320",0.171269446093296,10.663400864614,7.59551199073543,0.00784006033757883,0.22939336191907,"LK433_RS00320","LK433_RS00320"
"LK433_RS02455",0.361204188442774,7.31402731734032,7.57351974238554,0.00792475099554617,0.22939336191907,"LK433_RS02455","LK433_RS02455"
"LK433_RS04425",-0.18845167309338,11.6635805451174,7.56545362036803,0.00795605435710286,0.22939336191907,"LK433_RS04425","LK433_RS04425"
"LK433_RS05270",-0.472270190474451,6.50008104852914,7.52998325402603,0.00809526448255991,0.22939336191907,"LK433_RS05270","LK433_RS05270"
"LK433_RS06180",1.45262538542407,2.48878612325176,7.6088041727546,0.00778933610299101,0.22939336191907,"LK433_RS06180","LK433_RS06180"
"LK433_RS07905",0.285431818942506,8.08769340724853,7.55745755724777,0.0079872145260918,0.22939336191907,"LK433_RS07905","LK433_RS07905"
"LK433_RS08220",-0.768502331738858,4.58277831001719,7.63328321622177,0.00769682475550416,0.22939336191907,"LK433_RS08220","LK433_RS08220"
"LK433_RS12725",0.265602989436965,8.57723215531485,7.61770731997643,0.00775555438430722,0.22939336191907,"LK433_RS12725","LK433_RS12725"
"LK433_RS13135",-0.368906027300579,7.72232877721415,7.53129253295654,0.00809008058130765,0.22939336191907,"LK433_RS13135","LK433_RS13135"
"LK433_RS11290",0.512051302448558,5.86511395403303,7.4308395758988,0.00849816837596463,0.238377914950038,"LK433_RS11290","LK433_RS11290"
"LK433_RS00670",0.324720144891547,8.46299404308786,7.31245174108232,0.00902518462731766,0.239897014749601,"LK433_RS00670","LK433_RS00670"
"LK433_RS00740",0.217963628863597,9.12752748684252,7.38737659508665,0.00868141360335049,0.239897014749601,"LK433_RS00740","LK433_RS00740"
"LK433_RS01600",-0.207322945407902,9.12415885559623,7.29368245559118,0.0090907684955355,0.239897014749601,"LK433_RS01600","LK433_RS01600"
"LK433_RS02515",0.466320142258367,7.4895180204127,7.464541481687,0.00901480212485418,0.239897014749601,"LK433_RS02515","LK433_RS02515"
"LK433_RS03605",0.492361093152566,6.49314832965555,7.25987792526527,0.00924342116608115,0.239897014749601,"LK433_RS03605","LK433_RS03605"
"LK433_RS07490",-0.415394354166452,6.33034635199232,7.34032830622411,0.00888448238584143,0.239897014749601,"LK433_RS07490","LK433_RS07490"
"LK433_RS09650",0.519476230361945,6.02747957397424,7.36267530027329,0.00878741093273694,0.239897014749601,"LK433_RS09650","LK433_RS09650"
"LK433_RS11915",-0.301278256763664,8.32472813517709,7.27668257350952,0.00916720024865918,0.239897014749601,"LK433_RS11915","LK433_RS11915"
"LK433_RS00135",-0.60215540677551,5.37508189337962,7.2013889531365,0.00951396885645315,0.244632328836763,"LK433_RS00135","LK433_RS00135"
"LK433_RS04495",0.799351445952186,4.3593770823474,7.09258417161303,0.0100397489128428,0.255783327807014,"LK433_RS04495","LK433_RS04495"
"LK433_RS00405",0.166128019324403,12.6494293914691,7.02871026482723,0.0103626314432456,0.261609341071754,"LK433_RS00405","LK433_RS00405"
"LK433_RS10285",-0.56468140025529,5.75839313315678,7.00753383957967,0.0104720853422881,0.261990819779585,"LK433_RS10285","LK433_RS10285"
"LK433_RS04300",-2.01839258528379,1.46149355916214,6.88029336426712,0.0111560067738277,0.276609203668924,"LK433_RS04300","LK433_RS04300"
"LK433_RS02475",0.271904622880054,8.24174394463335,6.8461130585897,0.0113476641361013,0.278871356689852,"LK433_RS02475","LK433_RS02475"
"LK433_RS03465",-0.339396998044818,7.5572308093202,6.80489799222129,0.0115834090488959,0.282167780077051,"LK433_RS03465","LK433_RS03465"
"LK433_RS05370",0.219361692319843,10.8580714226928,6.71726813783245,0.0122293078908023,0.295311200110938,"LK433_RS05370","LK433_RS05370"
"LK433_RS09325",0.48453242987918,5.81726877587636,6.67347737599758,0.0123703549880576,0.296142032774448,"LK433_RS09325","LK433_RS09325"
"LK433_RS00650",0.244828799940012,9.21435640738933,6.54512065765122,0.0131937694945946,0.307718294939304,"LK433_RS00650","LK433_RS00650"
"LK433_RS03155",-0.30672915814519,7.60821708468857,6.50016526004039,0.013495723796969,0.307718294939304,"LK433_RS03155","LK433_RS03155"
"LK433_RS05300",-0.461409510168656,6.31538688486204,6.50074347509667,0.0134917939248586,0.307718294939304,"LK433_RS05300","LK433_RS05300"
"LK433_RS05445",-0.555646246258701,6.96244484477565,6.7144487810216,0.0135187727701099,0.307718294939304,"LK433_RS05445","LK433_RS05445"
"LK433_RS08240",-0.489641736880407,6.28506729444746,6.53977044458753,0.0132293273045265,0.307718294939304,"LK433_RS08240","LK433_RS08240"
"LK433_RS11525",0.281193240723768,7.50490848503463,6.53170550920387,0.0132831192851568,0.307718294939304,"LK433_RS11525","LK433_RS11525"
"LK433_RS04185",0.635703820491229,5.50984045699613,6.34064262193675,0.0146276873462611,0.320082144460853,"LK433_RS04185","LK433_RS04185"
"LK433_RS04320",1.11477255226015,2.47340358313339,6.35409968148909,0.0145284171575376,0.320082144460853,"LK433_RS04320","LK433_RS04320"
"LK433_RS05685",-0.481635728586454,5.95445146875918,6.3690514293105,0.0144189582112676,0.320082144460853,"LK433_RS05685","LK433_RS05685"
"LK433_RS08885",-0.216278926541286,9.13965798348533,6.33921586567154,0.0146382543559699,0.320082144460853,"LK433_RS08885","LK433_RS08885"
"LK433_RS11085",-0.687555942320658,4.62957199204793,6.35267951283409,0.0145388596723335,0.320082144460853,"LK433_RS11085","LK433_RS11085"
"LK433_RS02535",-0.488263136529484,5.6690686837915,6.2663867572893,0.0151885526882978,0.321096657030373,"LK433_RS02535","LK433_RS02535"
"LK433_RS09200",-0.368227432616382,7.5309834351726,6.26599284096307,0.0151915881164658,0.321096657030373,"LK433_RS09200","LK433_RS09200"
"LK433_RS12785",0.970706688060765,3.58065674284641,6.25677706796575,0.0152627867223656,0.321096657030373,"LK433_RS12785","LK433_RS12785"
"LK433_RS14465",0.303391167645371,8.07746407154682,6.28132062545404,0.0150739490764952,0.321096657030373,"LK433_RS14465","LK433_RS14465"
"LK433_RS14805",-0.864241411192728,3.94094850721549,6.31454020021069,0.0148222967343742,0.321096657030373,"LK433_RS14805","LK433_RS14805"
"LK433_RS05885",-0.55689480392825,5.04160526527738,6.2213558082514,0.015539755301923,0.322447501902053,"LK433_RS05885","LK433_RS05885"
"LK433_RS06640",0.356629227754466,6.66297812563143,6.21432885557588,0.0155953322920171,0.322447501902053,"LK433_RS06640","LK433_RS06640"
"LK433_RS10015",0.36369597394714,6.59001499741988,6.20425979611132,0.0156753376869921,0.322447501902053,"LK433_RS10015","LK433_RS10015"
"LK433_RS00570",-0.17183057558174,11.0425894129725,6.12273199775468,0.0163394029566772,0.332891758327473,"LK433_RS00570","LK433_RS00570"
"LK433_RS02950",0.230001436769836,8.72754984796673,6.05903388848521,0.0168790127171338,0.332891758327473,"LK433_RS02950","LK433_RS02950"
"LK433_RS03015",0.669353845299659,4.51968003214438,6.03967016633329,0.017046777757706,0.332891758327473,"LK433_RS03015","LK433_RS03015"
"LK433_RS07425",0.332708768088629,7.50730429792687,6.06187298767448,0.0168545629209823,0.332891758327473,"LK433_RS07425","LK433_RS07425"
"LK433_RS08780",-0.241301877842633,10.7820924028946,6.24967808924667,0.0164648950869817,0.332891758327473,"LK433_RS08780","LK433_RS08780"
"LK433_RS08820",-0.389892565484885,6.33104455375948,6.00159827548345,0.0173818166933682,0.332891758327473,"LK433_RS08820","LK433_RS08820"
"LK433_RS12645",0.29281207887295,7.59792162455656,6.00715411065003,0.0173324914450361,0.332891758327473,"LK433_RS12645","LK433_RS12645"
"LK433_RS13065",-0.384651690775906,6.79911607551836,6.02072283593558,0.0172126512032612,0.332891758327473,"LK433_RS13065","LK433_RS13065"
"LK433_RS13520",-0.192476726975819,9.9114303274229,6.02540248128057,0.0171715246177604,0.332891758327473,"LK433_RS13520","LK433_RS13520"
"LK433_RS13875",-0.298536681180795,7.79750590084286,6.07412865864427,0.0167494503134682,0.332891758327473,"LK433_RS13875","LK433_RS13875"
"LK433_RS02865",0.394603086894783,6.61798480585033,5.93756368414008,0.0179612166911176,0.334753682894184,"LK433_RS02865","LK433_RS02865"
"LK433_RS03570",0.17608712404048,10.2535521215808,5.94655427882129,0.0178786434565896,0.334753682894184,"LK433_RS03570","LK433_RS03570"
"LK433_RS08315",-0.591056617537573,5.26350069264281,5.96660871444144,0.0176959062025418,0.334753682894184,"LK433_RS08315","LK433_RS08315"
"LK433_RS12345",0.438247661749313,6.30671645132472,5.93854418444843,0.0179521917140769,0.334753682894184,"LK433_RS12345","LK433_RS12345"
"LK433_RS04555",0.604461825208656,5.06710666231174,5.92239937319989,0.0181014120005597,0.335117474170362,"LK433_RS04555","LK433_RS04555"
"LK433_RS00385",0.161117288333957,11.0672051905695,5.73053347717219,0.0199793567752901,0.341035075834818,"LK433_RS00385","LK433_RS00385"
"LK433_RS00730",-0.205020711131887,9.53700419668217,5.67042704157034,0.0206095078630385,0.341035075834818,"LK433_RS00730","LK433_RS00730"
"LK433_RS01135",-0.631054377706945,4.78760839139902,5.66835750750955,0.0206315782283937,0.341035075834818,"LK433_RS01135","LK433_RS01135"
"LK433_RS02355",-0.387410676481894,7.08599621191676,5.70925050570087,0.0202522471158774,0.341035075834818,"LK433_RS02355","LK433_RS02355"
"LK433_RS03650",-0.162800390301851,11.7811454161877,5.70986789944101,0.0201936662823722,0.341035075834818,"LK433_RS03650","LK433_RS03650"
"LK433_RS05355",-1.26855743252343,2.77401083102918,5.72275265358472,0.0200597610420268,0.341035075834818,"LK433_RS05355","LK433_RS05355"
"LK433_RS06090",0.680183557621675,4.70485867656476,5.68000464210013,0.0205076954380904,0.341035075834818,"LK433_RS06090","LK433_RS06090"
"LK433_RS06500",-0.272952874490429,7.68874260062739,5.67428921329842,0.0205683873135972,0.341035075834818,"LK433_RS06500","LK433_RS06500"
"LK433_RS08605",0.397680716953227,6.99047967146813,5.87496464193474,0.0185475145937966,0.341035075834818,"LK433_RS08605","LK433_RS08605"
"LK433_RS09935",-0.28372070641053,7.79935266321925,5.74118645601901,0.0198698288271996,0.341035075834818,"LK433_RS09935","LK433_RS09935"
"LK433_RS10625",-0.532019940920942,5.5718947610913,5.82931231846905,0.0189879121954283,0.341035075834818,"LK433_RS10625","LK433_RS10625"
"LK433_RS11455",0.306478221633345,7.64129815063392,5.73737995064015,0.0199088915835575,0.341035075834818,"LK433_RS11455","LK433_RS11455"
"LK433_RS11505",-0.326078933127964,7.2072879346323,5.68281293763876,0.0204779442051944,0.341035075834818,"LK433_RS11505","LK433_RS11505"
"LK433_RS11685",0.422384216421175,6.53031085901417,5.79792945988758,0.0192971011103495,0.341035075834818,"LK433_RS11685","LK433_RS11685"
"LK433_RS11925",0.192045255100139,9.90582996190806,5.70728129998117,0.0202206621639737,0.341035075834818,"LK433_RS11925","LK433_RS11925"
"LK433_RS12520",-0.541513107783494,5.64030666940929,5.78642998891261,0.0194117334331594,0.341035075834818,"LK433_RS12520","LK433_RS12520"
"LK433_RS13700",-0.517483933645844,5.34180510256822,5.83715209461974,0.0189114993690076,0.341035075834818,"LK433_RS13700","LK433_RS13700"
"LK433_RS14885",-0.513361516782098,5.68491969091005,5.77365553711247,0.0195399257890961,0.341035075834818,"LK433_RS14885","LK433_RS14885"
"LK433_RS05415",-0.311342167466456,7.40259011476318,5.63200004018464,0.0210234445640586,0.345456245883969,"LK433_RS05415","LK433_RS05415"
"LK433_RS10420",0.330380179667867,7.0336315179177,5.61495338408223,0.0212099003539329,0.34646996048748,"LK433_RS10420","LK433_RS10420"
"LK433_RS06855",0.438446165855482,6.58738874081891,5.57651718742835,0.0216368132281206,0.34929164468824,"LK433_RS06855","LK433_RS06855"
"LK433_RS08680",-0.275902072672849,8.10084920965506,5.58274233508678,0.0215670531113602,0.34929164468824,"LK433_RS08680","LK433_RS08680"
"LK433_RS11385",-0.273438226435502,7.42427840758599,5.56557860176765,0.0217599764245825,0.34929164468824,"LK433_RS11385","LK433_RS11385"
"LK433_RS02125",-0.252929645471677,8.28909416088326,5.52948155899797,0.0221717442300569,0.351052385935987,"LK433_RS02125","LK433_RS02125"
"LK433_RS10135",-0.25012494019106,8.13000565992085,5.50257953654557,0.0224840240638946,0.351052385935987,"LK433_RS10135","LK433_RS10135"
"LK433_RS11435",0.152945440461058,11.4173416490686,5.52982772484307,0.022167756200078,0.351052385935987,"LK433_RS11435","LK433_RS11435"
"LK433_RS14075",-0.66568530595278,4.70764969713057,5.50106555002432,0.0225017373772436,0.351052385935987,"LK433_RS14075","LK433_RS14075"
"LK433_RS14420",0.485601855183847,5.64453341915108,5.51242874025078,0.0223691530709785,0.351052385935987,"LK433_RS14420","LK433_RS14420"
"LK433_RS08155",-0.611931849308813,4.93181751651254,5.46104432180169,0.0229754174566748,0.354666131308991,"LK433_RS08155","LK433_RS08155"
"LK433_RS10495",0.229195500851411,8.86855204626179,5.45992627466975,0.0229888021734312,0.354666131308991,"LK433_RS10495","LK433_RS10495"
"LK433_RS07045",0.359171607499696,7.24555018463085,5.42873177676731,0.0233656230829461,0.358488040338903,"LK433_RS07045","LK433_RS07045"
"LK433_RS13600",-0.248749705388812,7.72775569864465,5.4006263461494,0.0237107782308574,0.361784786522479,"LK433_RS13600","LK433_RS13600"
"LK433_RS03440",0.265162005503565,7.71992326349759,5.35668836476462,0.0242613226946415,0.368162257502839,"LK433_RS03440","LK433_RS03440"
"LK433_RS10305",-0.470379246748354,5.70542340208818,5.31812909400573,0.0247557270627418,0.373145184047874,"LK433_RS10305","LK433_RS10305"
"LK433_RS11545",0.696020277639119,4.5319356497442,5.31022242157521,0.0248584296178814,0.373145184047874,"LK433_RS11545","LK433_RS11545"
"LK433_RS02065",-0.308694558451453,7.28870977560108,5.25667686079532,0.0255660492429802,0.376831446527722,"LK433_RS02065","LK433_RS02065"
"LK433_RS02165",0.610463224271807,4.89070496405604,5.26568006565883,0.0254455793267617,0.376831446527722,"LK433_RS02165","LK433_RS02165"
"LK433_RS02265",0.388950662432454,6.08954637261204,5.23982483147095,0.0257931846485139,0.376831446527722,"LK433_RS02265","LK433_RS02265"
"LK433_RS03850",-1.20064722851502,2.43405797929353,5.24827391713135,0.0256790374777985,0.376831446527722,"LK433_RS03850","LK433_RS03850"
"LK433_RS09800",-0.330614716804914,6.94650263082671,5.25138487991937,0.0256371445193035,0.376831446527722,"LK433_RS09800","LK433_RS09800"
"LK433_RS10110",-0.931856134617016,3.23345720836438,5.23061797401321,0.0259181873557057,0.376831446527722,"LK433_RS10110","LK433_RS10110"
"LK433_RS03495",0.514936783889647,5.83046284501682,5.20649393619569,0.026248805662942,0.377683592362642,"LK433_RS03495","LK433_RS03495"
"LK433_RS06895",-0.660602664662007,4.49506780799237,5.21149507514682,0.0261798965813373,0.377683592362642,"LK433_RS06895","LK433_RS06895"
