"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"LK433_RS12255",-0.598955439647325,8.55392252480436,33.2466942785295,3.44692644743597e-07,9.11629975669493e-06,"LK433_RS12255","LK433_RS12255"
"LK433_RS06925",-0.743779664573716,7.5254948933176,33.014754157791,3.71697772027964e-07,9.73778031058167e-06,"LK433_RS06925","LK433_RS06925"
"LK433_RS00660",0.671045264013629,7.71978260096469,32.7178172102708,4.09505437968788e-07,1.06280056190591e-05,"LK433_RS00660","LK433_RS00660"
"LK433_RS00475",-0.374018495398141,11.8604279738795,32.5129948148317,4.37890596032347e-07,1.11561668365305e-05,"LK433_RS00475","LK433_RS00475"
"LK433_RS10125",0.511679441473065,9.04249234009545,32.5158196662554,4.37485550030461e-07,1.11561668365305e-05,"LK433_RS10125","LK433_RS10125"
"LK433_RS03310",-0.635759792683614,8.136659104764,32.4254924465664,4.50631703805178e-07,1.12739120852881e-05,"LK433_RS03310","LK433_RS03310"
"LK433_RS13815",-0.806737030608295,7.66575491859822,32.4297851457279,4.49997773273681e-07,1.12739120852881e-05,"LK433_RS13815","LK433_RS13815"
"LK433_RS01595",-0.302456176970689,12.4080643812985,32.0445716550851,5.1073911146672e-07,1.26635938619918e-05,"LK433_RS01595","LK433_RS01595"
"LK433_RS12240",-0.664785706109327,8.0335056964818,31.9892360454534,5.20138678811085e-07,1.27825231067114e-05,"LK433_RS12240","LK433_RS12240"
"LK433_RS13090",0.694136185707753,8.09542254183816,31.939835978842,5.28681495817988e-07,1.28784957358469e-05,"LK433_RS13090","LK433_RS13090"
"LK433_RS08690",-0.560044079882023,9.69346429754536,32.4656980868742,5.41833829771067e-07,1.30841090893413e-05,"LK433_RS08690","LK433_RS08690"
"LK433_RS13825",-0.663006420440871,7.8746240983833,31.8227681416284,5.49511941971441e-07,1.31551264039198e-05,"LK433_RS13825","LK433_RS13825"
"LK433_RS08775",0.396987565126698,10.1833268667422,31.3733490878981,6.37716789097774e-07,1.51362352420899e-05,"LK433_RS08775","LK433_RS08775"
"LK433_RS12050",-0.529879868144744,8.84824972204954,31.3011894026061,6.5319253416053e-07,1.53721666725745e-05,"LK433_RS12050","LK433_RS12050"
"LK433_RS06560",0.744926697884219,10.4622728890619,38.5878020246557,6.74672694694339e-07,1.57442527156822e-05,"LK433_RS06560","LK433_RS06560"
"LK433_RS05750",-0.419059331307458,8.91652026608933,30.7935144046166,7.73683817214227e-07,1.79043330033659e-05,"LK433_RS05750","LK433_RS05750"
"LK433_RS11040",0.513075311826501,8.60377578936456,30.317093622053,9.07772875252293e-07,2.08337625997985e-05,"LK433_RS11040","LK433_RS11040"
"LK433_RS00515",-0.317760752663969,13.4195519013239,30.1973946896157,9.45107782709011e-07,2.15128222342863e-05,"LK433_RS00515","LK433_RS00515"
"LK433_RS12975",0.540073412340817,7.94016781351572,29.9050984244323,1.04312042614153e-06,2.35507757999595e-05,"LK433_RS12975","LK433_RS12975"
"LK433_RS00430",-0.362845380021271,11.824700735255,29.8178522457245,1.07437442012524e-06,2.40607884249016e-05,"LK433_RS00430","LK433_RS00430"
"LK433_RS02590",0.420305899226586,9.50765502162217,29.749976457471,1.09936002646059e-06,2.44233823478485e-05,"LK433_RS02590","LK433_RS02590"
"LK433_RS12215",-0.83732821113524,8.69987324634408,34.2719612202916,1.11819732571213e-06,2.46447140754174e-05,"LK433_RS12215","LK433_RS12215"
"LK433_RS07390",-0.544788337888917,8.58287261214358,29.6489315141974,1.13767691174849e-06,2.4876604597839e-05,"LK433_RS07390","LK433_RS07390"
"LK433_RS00315",-0.385784446157372,10.5059596300655,29.5577131927971,1.17345676321587e-06,2.54585111832068e-05,"LK433_RS00315","LK433_RS00315"
"LK433_RS00510",-0.386658569752118,10.9279263641951,29.4044836534377,1.23620927054937e-06,2.66120398784154e-05,"LK433_RS00510","LK433_RS00510"
"LK433_RS08880",0.419535542670588,9.24956391423279,29.3534920692107,1.25785541781987e-06,2.68697268868136e-05,"LK433_RS08880","LK433_RS08880"
"LK433_RS00490",-0.333189525852176,12.1531667700487,29.1441306167159,1.35093324986357e-06,2.86377224035965e-05,"LK433_RS00490","LK433_RS00490"
"LK433_RS02400",0.517180306205196,8.38506563360982,29.054663003665,1.39286030496287e-06,2.93028262642567e-05,"LK433_RS02400","LK433_RS02400"
"LK433_RS01910",1.00216000819432,6.11467420091572,28.6955345670033,1.57521536188032e-06,3.289002300708e-05,"LK433_RS01910","LK433_RS01910"
"LK433_RS04505",0.471593884501339,8.72494103403551,28.5669295800513,1.64639247278107e-06,3.4119641021739e-05,"LK433_RS04505","LK433_RS04505"
"LK433_RS10725",-0.609832919787838,7.65953021175286,28.3953125736205,1.74660598269962e-06,3.59283319552358e-05,"LK433_RS10725","LK433_RS10725"
"LK433_RS09960",0.498556814619539,8.72200725382145,28.2046129642146,1.86541628117253e-06,3.80901545060008e-05,"LK433_RS09960","LK433_RS09960"
"LK433_RS10410",-0.615906548852191,7.32697377945507,27.7960175948606,2.14906002029813e-06,4.35616034771381e-05,"LK433_RS10410","LK433_RS10410"
"LK433_RS04185",-1.28606964404496,5.50984045699613,27.6369201287902,2.27128684279277e-06,4.54254646659378e-05,"LK433_RS04185","LK433_RS04185"
"LK433_RS14425",-0.74108412330985,6.81302561931169,27.6338351453121,2.27372689541424e-06,4.54254646659378e-05,"LK433_RS14425","LK433_RS14425"
"LK433_RS00245",0.403735064466507,10.2968603178683,27.6093770742409,2.29316835837497e-06,4.54866323657664e-05,"LK433_RS00245","LK433_RS00245"
"LK433_RS03090",0.96497859577818,7.26519367823299,28.6834790242868,2.41441922877494e-06,4.75520723284255e-05,"LK433_RS03090","LK433_RS03090"
"LK433_RS06055",0.366439223451064,10.3574859156969,27.4080059075768,2.45993842118289e-06,4.77709719973769e-05,"LK433_RS06055","LK433_RS06055"
"LK433_RS06715",0.537824467005517,8.72083114109014,27.4258696749489,2.44464831343593e-06,4.77709719973769e-05,"LK433_RS06715","LK433_RS06715"
"LK433_RS14445",-0.582476409611074,8.50118011509132,27.1272405479622,2.71372590702031e-06,5.23334503041347e-05,"LK433_RS14445","LK433_RS14445"
"LK433_RS03575",-0.548211369506337,8.74124107259031,27.0454053849642,2.79269905292263e-06,5.31574817938311e-05,"LK433_RS03575","LK433_RS03575"
"LK433_RS11435",-0.337582289849594,11.4173416490686,27.0433226528684,2.79473977021942e-06,5.31574817938311e-05,"LK433_RS11435","LK433_RS11435"
"LK433_RS10085",0.464224982294341,9.09153900428264,26.9666484678139,2.87095390477603e-06,5.42356394119934e-05,"LK433_RS10085","LK433_RS10085"
"LK433_RS00485",-0.373958716809441,10.4531555486333,26.9163026106891,2.92216735577205e-06,5.47315432363161e-05,"LK433_RS00485","LK433_RS00485"
"LK433_RS14190",-0.792822099267171,6.94493281186639,26.902258119839,2.93662223342135e-06,5.47315432363161e-05,"LK433_RS14190","LK433_RS14190"
"LK433_RS03580",-0.517278232882818,8.87807104655963,26.6587888406733,3.19934263282644e-06,5.92304966090601e-05,"LK433_RS03580","LK433_RS03580"
"LK433_RS08885",0.44536706683338,9.13965798348533,26.4964168956361,3.38800689203384e-06,6.23079148289932e-05,"LK433_RS08885","LK433_RS08885"
"LK433_RS10360",0.5163064770222,8.87864461933824,26.4487661983355,3.44553638931535e-06,6.29490431126891e-05,"LK433_RS10360","LK433_RS10360"
"LK433_RS00465",-0.445815292388629,9.75448166123752,26.1947520871714,3.76977817618722e-06,6.84227058514503e-05,"LK433_RS00465","LK433_RS00465"
"LK433_RS00765",0.718422727278971,7.23547920202657,26.03738557552,3.98638604416625e-06,7.18843769133096e-05,"LK433_RS00765","LK433_RS00765"
"LK433_RS07095",0.342614219385377,9.93241762936427,25.8915681368581,4.19862812449973e-06,7.52231632370049e-05,"LK433_RS07095","LK433_RS07095"
"LK433_RS00235",0.608242795950352,11.2434063273285,30.6148128737466,4.74493379318308e-06,8.44659047671116e-05,"LK433_RS00235","LK433_RS00235"
"LK433_RS00440",-0.412565298317913,10.8020002204914,25.592126014209,4.80004556435355e-06,8.49027167656675e-05,"LK433_RS00440","LK433_RS00440"
"LK433_RS00730",0.431587014107659,9.53700419668217,24.8766412130237,6.04128510485652e-06,0.000106181321115105,"LK433_RS00730","LK433_RS00730"
"LK433_RS10050",0.473548922924011,8.9562555039981,24.8565365519877,6.08529190893241e-06,0.000106282110887455,"LK433_RS10050","LK433_RS10050"
"LK433_RS09040",-0.476390204567657,8.5727071331006,24.8245068628625,6.1560894637121e-06,0.000106846627754553,"LK433_RS09040","LK433_RS09040"
"LK433_RS01880",-0.381842825480903,9.18050073487585,24.3680891201211,7.26318126013328e-06,0.000125278598505529,"LK433_RS01880","LK433_RS01880"
"LK433_RS14440",-0.574778793184954,8.68878554707486,24.500432310162,7.52293503306273e-06,0.000128957966585279,"LK433_RS14440","LK433_RS14440"
"LK433_RS10350",0.738652904422252,7.3618646530685,24.0578492701887,8.13209026492084e-06,0.000138544875249602,"LK433_RS10350","LK433_RS10350"
"LK433_RS09260",1.23948609796146,4.98678583497145,23.242739142513,1.09684328637308e-05,0.000185727671113296,"LK433_RS09260","LK433_RS09260"
"LK433_RS08710",-0.595745354660679,8.15518387665868,23.1158391119025,1.14949552123376e-05,0.000193463579543403,"LK433_RS08710","LK433_RS08710"
"LK433_RS12085",0.712592948911188,8.01199896851745,23.550130200886,1.23563803007388e-05,0.000206708843946697,"LK433_RS12085","LK433_RS12085"
"LK433_RS08655",0.601422295456007,8.27126971280009,22.9194100527909,1.25185324479773e-05,0.00020728488815439,"LK433_RS08655","LK433_RS08655"
"LK433_RS10205",1.17279804236914,5.57512231159922,22.8809047968999,1.25401012639314e-05,0.00020728488815439,"LK433_RS10205","LK433_RS10205"
"LK433_RS00035",-0.263721164487799,12.1161495080281,22.7627931401183,1.31023366778454e-05,0.000215296976061401,"LK433_RS00035","LK433_RS00035"
"LK433_RS04040",0.859323815050417,6.0380162469407,22.7183702697065,1.33205137131561e-05,0.000217594509302556,"LK433_RS04040","LK433_RS04040"
"LK433_RS05570",0.624283376620627,7.27738988397389,22.67969167821,1.35135489661447e-05,0.000219440193765726,"LK433_RS05570","LK433_RS05570"
"LK433_RS08520",0.515164446985804,10.8696494387987,25.3037417107969,1.35915424298541e-05,0.000219440193765726,"LK433_RS08520","LK433_RS08520"
"LK433_RS00425",-0.338430603463911,11.1349909272749,22.513960723622,1.43741306432809e-05,0.000230069455978832,"LK433_RS00425","LK433_RS00425"
"LK433_RS09365",-0.467726828857024,9.90780420257228,23.0119454640794,1.44155870868984e-05,0.000230069455978832,"LK433_RS09365","LK433_RS09365"
"LK433_RS09050",-0.622038568711299,7.67763720155559,22.4868777358398,1.45200825861167e-05,0.000230412967666549,"LK433_RS09050","LK433_RS09050"
"LK433_RS10845",0.36922104376198,9.86081290979512,22.4428255296099,1.47607773730849e-05,0.000232901583892368,"LK433_RS10845","LK433_RS10845"
"LK433_RS02875",0.336042772302893,9.47407787622887,22.3399511781172,1.53391349670403e-05,0.00024065976160153,"LK433_RS02875","LK433_RS02875"
"LK433_RS08895",0.319616747602798,12.1916982793348,22.3228133150141,1.54377464249011e-05,0.000240846190010957,"LK433_RS08895","LK433_RS08895"
"LK433_RS08805",0.506761878698883,8.25815681621241,22.2986868151435,1.55776871710718e-05,0.000241671716614896,"LK433_RS08805","LK433_RS08805"
"LK433_RS09345",-0.443367556962681,8.85449563174701,22.2410891430662,1.59171204835261e-05,0.000245565797681956,"LK433_RS09345","LK433_RS09345"
"LK433_RS06665",-0.520991496488774,8.62140382899168,22.1956731776326,1.61901739104986e-05,0.000248398414085384,"LK433_RS06665","LK433_RS06665"
"LK433_RS00505",-0.281396786119335,11.832052550641,22.1220533239909,1.66431724818951e-05,0.000253945549352872,"LK433_RS00505","LK433_RS00505"
"LK433_RS13265",0.376090299907933,10.4335258440021,21.926126450709,1.79140007560282e-05,0.000271842514204865,"LK433_RS13265","LK433_RS13265"
