"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"LK433_RS02520",0.829643117344279,7.5538802101755,37.4445082968903,9.1111628297545e-08,4.43889459267162e-06,"LK433_RS02520","LK433_RS02520"
"LK433_RS03095",1.44720643133718,5.27102236795026,37.2494440795975,9.67869936247094e-08,4.5555505304376e-06,"LK433_RS03095","LK433_RS03095"
"LK433_RS03550",-0.618155834093223,8.45310875293534,37.2873128041342,9.56572293487854e-08,4.5555505304376e-06,"LK433_RS03550","LK433_RS03550"
"LK433_RS08885",0.531124607074514,9.13965798348533,36.9778789665737,1.05304792368699e-07,4.87385680679794e-06,"LK433_RS08885","LK433_RS08885"
"LK433_RS12975",0.603650579567776,7.94016781351572,36.6784011137758,1.1560443289003e-07,5.26284442845268e-06,"LK433_RS12975","LK433_RS12975"
"LK433_RS09960",0.573117629151135,8.72200725382145,36.5913785756317,1.18789045584985e-07,5.32059967079845e-06,"LK433_RS09960","LK433_RS09960"
"LK433_RS02475",-0.628157984540625,8.24174394463335,36.5016340762958,1.22168608428824e-07,5.38511469217211e-06,"LK433_RS02475","LK433_RS02475"
"LK433_RS02510",1.065276478057,7.47406044328881,37.3821771967413,1.46062602715087e-07,6.2766858743121e-06,"LK433_RS02510","LK433_RS02510"
"LK433_RS11145",0.397512570766503,10.1115762121311,35.9138048935108,1.46915585822934e-07,6.2766858743121e-06,"LK433_RS11145","LK433_RS11145"
"LK433_RS02140",0.51743210842658,9.82754805823754,35.7113910582949,1.56594644454659e-07,6.58883829773619e-06,"LK433_RS02140","LK433_RS02140"
"LK433_RS02835",0.507986850833469,10.3369476688416,35.2192120526555,1.82987565051674e-07,7.5844248977388e-06,"LK433_RS02835","LK433_RS02835"
"LK433_RS03580",-0.598197141283391,8.87807104655963,34.9725166621319,1.97911777571136e-07,8.08236773992712e-06,"LK433_RS03580","LK433_RS03580"
"LK433_RS03760",0.397980249807061,11.0050244253595,34.7626799701575,2.11597634623221e-07,8.51603813548817e-06,"LK433_RS03760","LK433_RS03760"
"LK433_RS12210",-0.567319991941215,9.49305717885652,34.6322070750856,2.21870192886091e-07,8.80190750920962e-06,"LK433_RS12210","LK433_RS12210"
"LK433_RS10600",0.392537689104651,9.9093245347926,34.4015599172156,2.37493545356731e-07,9.28900810500902e-06,"LK433_RS10600","LK433_RS10600"
"LK433_RS12050",-0.559884205278865,8.84824972204954,34.259146880417,2.4859001253971e-07,9.5879786780941e-06,"LK433_RS12050","LK433_RS12050"
"LK433_RS13260",0.507683273047437,9.43239783381823,33.4146296543669,3.26414804759047e-07,1.24171768878887e-05,"LK433_RS13260","LK433_RS13260"
"LK433_RS02515",1.08726168074501,7.4895180204127,35.7705891165045,3.56201557031654e-07,1.33479510340071e-05,"LK433_RS02515","LK433_RS02515"
"LK433_RS09945",0.645626199586558,8.40818375114788,33.1087758780378,3.60495616690865e-07,1.33479510340071e-05,"LK433_RS09945","LK433_RS09945"
"LK433_RS07160",0.888277107864856,6.71612896116634,32.9836327168609,3.75484697806625e-07,1.37200132343289e-05,"LK433_RS07160","LK433_RS07160"
"LK433_RS12360",0.584905179616846,8.15725103352066,32.8811979907359,3.88234082869152e-07,1.40016369886706e-05,"LK433_RS12360","LK433_RS12360"
"LK433_RS00730",0.498126037885321,9.53700419668217,32.3990658286674,4.54554736663083e-07,1.61833141501716e-05,"LK433_RS00730","LK433_RS00730"
"LK433_RS02145",0.497161881128001,10.2757052782021,32.2990712215936,4.79653405088584e-07,1.68607279231772e-05,"LK433_RS02145","LK433_RS02145"
"LK433_RS05410",0.434399026250868,9.77923997242994,30.9575336095902,7.32419786198754e-07,2.54241218284243e-05,"LK433_RS05410","LK433_RS05410"
"LK433_RS10360",0.561164103253323,8.87864461933824,30.6132480679584,8.21826517606259e-07,2.81754597455874e-05,"LK433_RS10360","LK433_RS10360"
"LK433_RS10845",0.429620972938852,9.86081290979512,29.9756720887569,1.01852926375573e-06,3.44933629932886e-05,"LK433_RS10845","LK433_RS10845"
"LK433_RS07510",-0.706354740962083,7.56899278215948,29.7427972764203,1.10203773882932e-06,3.68717927798676e-05,"LK433_RS07510","LK433_RS07510"
"LK433_RS13025",-0.344509312495847,11.3264703206984,29.5963904761613,1.15814543793074e-06,3.82877366801625e-05,"LK433_RS13025","LK433_RS13025"
"LK433_RS01170",0.583625013351731,7.91269264029636,29.2564159527639,1.30015774088702e-06,4.19830005400378e-05,"LK433_RS01170","LK433_RS01170"
"LK433_RS08880",0.422933336134157,9.24956391423279,29.2876123170831,1.28640494233826e-06,4.19830005400378e-05,"LK433_RS08880","LK433_RS08880"
"LK433_RS02595",0.338096160672961,11.0078938339175,29.0742859718192,1.38355032761247e-06,4.4162290342297e-05,"LK433_RS02595","LK433_RS02595"
"LK433_RS02950",-0.501041136641034,8.72754984796673,28.918732768495,1.45916104358357e-06,4.60464797503588e-05,"LK433_RS02950","LK433_RS02950"
"LK433_RS10940",0.295043751239571,11.8026444149434,28.4614142786052,1.70727800930507e-06,5.32709104701144e-05,"LK433_RS10940","LK433_RS10940"
"LK433_RS13145",0.69987848350863,9.67069491101011,32.69769384875,1.82018037828203e-06,5.61626767832134e-05,"LK433_RS13145","LK433_RS13145"
"LK433_RS13715",0.577760182264632,8.24247274734416,28.0445501518163,1.97159962221013e-06,6.01662873722806e-05,"LK433_RS13715","LK433_RS13715"
"LK433_RS08875",-0.781058246907301,7.12958094490815,27.8472003248284,2.11120541218886e-06,6.37262764092224e-05,"LK433_RS08875","LK433_RS08875"
"LK433_RS11445",-0.608211390107942,7.67673933912538,27.7184933654902,2.20774251666384e-06,6.59236663309192e-05,"LK433_RS11445","LK433_RS11445"
"LK433_RS10090",0.560198822090429,8.06317783140507,27.4259403655853,2.44458800348015e-06,7.14591672175199e-05,"LK433_RS10090","LK433_RS10090"
"LK433_RS12320",0.462890126882773,9.21211667493381,27.4289791211688,2.44199693711981e-06,7.14591672175199e-05,"LK433_RS12320","LK433_RS12320"
"LK433_RS02355",0.875740369201838,7.08599621191676,27.3229605969349,2.61551517260161e-06,7.56592253574444e-05,"LK433_RS02355","LK433_RS02355"
"LK433_RS05365",-0.933060620262347,7.40917300597649,28.2667747444469,2.83419327083513e-06,8.03117827868281e-05,"LK433_RS05365","LK433_RS05365"
"LK433_RS06320",0.353998578004119,10.6157808273002,27.0159803008174,2.82167443373241e-06,8.03117827868281e-05,"LK433_RS06320","LK433_RS06320"
"LK433_RS12865",1.15066043485733,6.40198866877962,26.9427454377295,3.18657267174122e-06,8.93849728224784e-05,"LK433_RS12865","LK433_RS12865"
"LK433_RS12700",0.378964394127186,10.4521151586848,26.5173564592172,3.36304216871726e-06,9.33916810252782e-05,"LK433_RS12700","LK433_RS12700"
"LK433_RS03320",0.576154355124537,8.51037742130974,25.4471375351161,4.92084770989876e-06,0.000135298951389989,"LK433_RS03320","LK433_RS03320"
"LK433_RS04520",0.401396889748173,9.44344847368635,25.3944304534523,5.01466728579046e-06,0.000136526775025883,"LK433_RS04520","LK433_RS04520"
"LK433_RS07670",-0.911219039851575,10.3135270682097,32.4057109273337,5.50230145504556e-06,0.000148348457676325,"LK433_RS07670","LK433_RS07670"
"LK433_RS10030",0.645533902278525,7.66914701319119,25.0513123491091,5.67256846054884e-06,0.000150025929666135,"LK433_RS10030","LK433_RS10030"
"LK433_RS12350",0.419322990720211,8.86258595095887,25.0702913206893,5.63393647256093e-06,0.000150025929666135,"LK433_RS12350","LK433_RS12350"
"LK433_RS06595",0.417592678134268,9.88795310540828,25.0127604338373,5.75188993137403e-06,0.000150688663579488,"LK433_RS06595","LK433_RS06595"
"LK433_RS12870",0.959808585933215,6.88524012055974,25.2762651053128,5.95117803232275e-06,0.000154452536408975,"LK433_RS12870","LK433_RS12870"
"LK433_RS01320",1.11072294520898,7.17910850944126,27.9456912439428,6.73715643602337e-06,0.000173232253915156,"LK433_RS01320","LK433_RS01320"
"LK433_RS10070",0.633021270767035,7.59863876191481,24.5263753399318,6.85754112496942e-06,0.000174710015633395,"LK433_RS10070","LK433_RS10070"
"LK433_RS09920",0.379627799784839,10.4093598088994,24.2403018317809,7.60879137958765e-06,0.000192087396919227,"LK433_RS09920","LK433_RS09920"
"LK433_RS05570",0.64848929797596,7.27738988397389,23.9163775503079,8.563481064622e-06,0.000214241323571669,"LK433_RS05570","LK433_RS05570"
"LK433_RS12955",0.452124460614751,9.05295686446503,23.8598516858228,8.74242393975873e-06,0.000216765279292053,"LK433_RS12955","LK433_RS12955"
"LK433_RS02265",-0.829906365110702,6.08954637261204,23.7952049163032,8.95184009749677e-06,0.00021999345089158,"LK433_RS02265","LK433_RS02265"
"LK433_RS00660",-0.586960690671101,7.71978260096469,23.721570030972,9.19672682056718e-06,0.000223158880473161,"LK433_RS00660","LK433_RS00660"
"LK433_RS11455",-0.627489179948746,7.64129815063392,23.7083671887291,9.24136523385437e-06,0.000223158880473161,"LK433_RS11455","LK433_RS11455"
"LK433_RS06020",0.436749773625113,8.56895729564863,23.6671734572699,9.38209069573646e-06,0.000224604016052243,"LK433_RS06020","LK433_RS06020"
"LK433_RS04160",-0.931830375564274,6.6028978667544,23.5321239812721,1.01114450585009e-05,0.000239995580576557,"LK433_RS04160","LK433_RS04160"
"LK433_RS02805",0.221219699677519,13.8856518660829,23.272196079793,1.08498317397007e-05,0.000255338836789397,"LK433_RS02805","LK433_RS02805"
"LK433_RS07060",0.626082074724918,9.31678494667418,25.5366010155994,1.21960998255998e-05,0.000284609825341937,"LK433_RS07060","LK433_RS07060"
"LK433_RS10035",0.577052509520936,7.8825502486662,22.4885527205536,1.451101151642e-05,0.000335808991509154,"LK433_RS10035","LK433_RS10035"
"LK433_RS01880",-0.369485522219672,9.18050073487585,22.4479398994184,1.47326219770917e-05,0.000338119762234575,"LK433_RS01880","LK433_RS01880"
"LK433_RS10365",0.470185382238607,8.55957007954166,22.4027778116833,1.49831864064214e-05,0.000341051710251084,"LK433_RS10365","LK433_RS10365"
"LK433_RS00755",0.533646415830497,7.80642595286913,22.3760293763474,1.5133671726109e-05,0.000341676474661826,"LK433_RS00755","LK433_RS00755"
"LK433_RS02830",0.421869738540095,8.87531899377694,22.2510121475801,1.58580995658606e-05,0.000355144697535443,"LK433_RS02830","LK433_RS02830"
"LK433_RS10350",0.715379394709701,7.3618646530685,22.161993716812,1.6395801163011e-05,0.000364249118637453,"LK433_RS10350","LK433_RS10350"
"LK433_RS05640",0.563280922343246,7.70868476025482,22.1363251764764,1.65543377234817e-05,0.000364852348080227,"LK433_RS05640","LK433_RS05640"
"LK433_RS08785",-0.864936486374232,6.13416072871061,21.7750019197614,1.8962822101091e-05,0.000414643755706534,"LK433_RS08785","LK433_RS08785"
"LK433_RS08655",0.59002396136586,8.27126971280009,21.7449507972448,1.94023895037891e-05,0.000420940903531424,"LK433_RS08655","LK433_RS08655"
"LK433_RS06285",-0.286982446412099,11.7377627836898,21.465494510995,2.13146706890789e-05,0.000458843724833892,"LK433_RS06285","LK433_RS06285"
"LK433_RS10045",0.578134342468661,8.36391383236288,21.3820980754863,2.25592629753041e-05,0.000481900563710919,"LK433_RS10045","LK433_RS10045"
"LK433_RS10860",0.440619587489731,9.31966186059074,21.2862464901527,2.28133414363887e-05,0.00048360800892253,"LK433_RS10860","LK433_RS10860"
"LK433_RS02350",0.702936496043428,7.16920598608874,21.2619953012054,2.30243492030014e-05,0.000484383467702537,"LK433_RS02350","LK433_RS02350"
"LK433_RS12640",0.839711014094536,6.18730230753961,21.0126462178859,2.53151954345768e-05,0.000528573667081352,"LK433_RS12640","LK433_RS12640"
"LK433_RS07815",-0.385844062435182,9.19383053656414,20.9692740329928,2.57372380900244e-05,0.000533375449074611,"LK433_RS07815","LK433_RS07815"
"LK433_RS11925",-0.370471520586899,9.90582996190806,20.9288392468753,2.61372798711361e-05,0.000537653527423295,"LK433_RS11925","LK433_RS11925"
"LK433_RS11140",0.371612508711572,9.16951247917655,20.892296905174,2.6504366274658e-05,0.000541195773122981,"LK433_RS11140","LK433_RS11140"
"LK433_RS02600",0.394438617978583,9.40061189304228,20.8306222260509,2.71361109462646e-05,0.000550050949618809,"LK433_RS02600","LK433_RS02600"
"LK433_RS00760",0.666074430600657,6.90524141596465,20.7131002988873,2.83835698282546e-05,0.000571167923283066,"LK433_RS00760","LK433_RS00760"
"LK433_RS09155",-0.356827570867023,9.64634085460795,20.6419508089551,2.9167604341531e-05,0.00057498309832269,"LK433_RS09155","LK433_RS09155"
"LK433_RS14335",-0.521688212363383,7.4210965374976,20.6395618547337,2.9194316479474e-05,0.00057498309832269,"LK433_RS14335","LK433_RS14335"
"LK433_RS14870",1.14005617290112,5.2839342959313,20.6531486107486,2.90427337905704e-05,0.00057498309832269,"LK433_RS14870","LK433_RS14870"
"LK433_RS02820",0.518587199577402,8.44309422386213,20.6052412844888,2.95808891835742e-05,0.000578493868047786,"LK433_RS02820","LK433_RS02820"
"LK433_RS10875",0.429643583152586,9.0836153710354,20.3382988427474,3.27751590402095e-05,0.000636479836745887,"LK433_RS10875","LK433_RS10875"
"LK433_RS10760",0.506683923200452,7.74227089565839,20.3051393269253,3.31962528376859e-05,0.000639317000330726,"LK433_RS10760","LK433_RS10760"
"LK433_RS12255",-0.471090460450536,8.55392252480436,20.290674834316,3.33816942916656e-05,0.000639317000330726,"LK433_RS12255","LK433_RS12255"
"LK433_RS10040",0.525419547675329,8.16571532147464,20.132312900917,3.54837779207454e-05,0.000674920899218562,"LK433_RS10040","LK433_RS10040"
"LK433_RS02750",-0.427820255862966,9.29895282700956,20.1108085331126,3.57796508084732e-05,0.000675918981599523,"LK433_RS02750","LK433_RS02750"
"LK433_RS10125",0.404054985438725,9.04249234009545,20.0142794049126,3.71396779629275e-05,0.000696870849344931,"LK433_RS10125","LK433_RS10125"
"LK433_RS05480",0.411297025761047,9.39907890154417,19.9203493294657,3.85146887767275e-05,0.00071782074317431,"LK433_RS05480","LK433_RS05480"
"LK433_RS02810",0.427987797121452,9.51886390762959,19.6160981811091,4.34696034601424e-05,0.000804767258725437,"LK433_RS02810","LK433_RS02810"
"LK433_RS09360",-0.579670176817416,7.38301184467766,19.3656159017431,4.7788687313442e-05,0.000878868772645222,"LK433_RS09360","LK433_RS09360"
"LK433_RS11460",-0.457899081571679,8.55745696580803,19.3150574424891,4.87420694295028e-05,0.000890504781616641,"LK433_RS11460","LK433_RS11460"
"LK433_RS01180",0.647199979607269,6.9095317089281,19.2293813957804,5.04030386928273e-05,0.000914831623856087,"LK433_RS01180","LK433_RS01180"
"LK433_RS10000",0.33174575923811,10.2495910658256,18.9526324156011,5.61817076562769e-05,0.0010130948192304,"LK433_RS10000","LK433_RS10000"
"LK433_RS04505",0.38691633702167,8.72494103403551,18.8989705897891,5.73796922651527e-05,0.00102802197045374,"LK433_RS04505","LK433_RS04505"
"LK433_RS03090",0.798111296236297,7.26519367823299,19.392761071007,5.98467680516366e-05,0.00106534919794484,"LK433_RS03090","LK433_RS03090"
"LK433_RS05750",-0.328035479033265,8.91652026608933,18.6209832176358,6.40248555093271e-05,0.00113246511942294,"LK433_RS05750","LK433_RS05750"
"LK433_RS03575",-0.457121575704953,8.74124107259031,18.4875912013838,6.74928086043649e-05,0.00118625018667292,"LK433_RS03575","LK433_RS03575"
"LK433_RS05965",0.255543195950416,10.9105856253163,18.3391152042281,7.1583477761212e-05,0.00125023470278544,"LK433_RS05965","LK433_RS05965"
"LK433_RS01175",0.380687171387888,8.68552696712051,18.3095283982148,7.24289615205028e-05,0.00125709516339023,"LK433_RS01175","LK433_RS01175"
"LK433_RS11155",0.364568866236847,9.33663714248904,18.269576776866,7.35871353143942e-05,0.00126926381843523,"LK433_RS11155","LK433_RS11155"
"LK433_RS02790",0.546288003178639,7.82895418908109,18.2471888729296,7.42445465098362e-05,0.00127269818307293,"LK433_RS02790","LK433_RS02790"
"LK433_RS13835",0.510326659577036,8.29994573211775,18.2062734349801,7.54618299586712e-05,0.00128562884536951,"LK433_RS13835","LK433_RS13835"
"LK433_RS04185",-1.04823267736817,5.50984045699613,18.1890923163089,7.59791558373269e-05,0.00128654948634303,"LK433_RS04185","LK433_RS04185"
"LK433_RS01950",0.517356759551557,7.5686732666777,18.1397380394345,7.74858228271566e-05,0.00130410987873342,"LK433_RS01950","LK433_RS01950"
"LK433_RS07985",-0.407464339544374,8.8429358882262,18.0923177556604,7.89627161185369e-05,0.00132096061844082,"LK433_RS07985","LK433_RS07985"
"LK433_RS06370",-1.14208228911077,4.51151476507764,18.0188400727295,8.13092139219868e-05,0.00134747525799799,"LK433_RS06370","LK433_RS06370"
"LK433_RS09975",0.531849724076342,7.23958134718506,17.9983911308884,8.19750562972072e-05,0.00134747525799799,"LK433_RS09975","LK433_RS09975"
"LK433_RS10890",0.320473092816407,9.68203534668747,17.9893227056751,8.22721468318276e-05,0.00134747525799799,"LK433_RS10890","LK433_RS10890"
"LK433_RS12220",-0.415570234853594,8.3865654519612,17.9827376012125,8.24885825926031e-05,0.00134747525799799,"LK433_RS12220","LK433_RS12220"
"LK433_RS01765",0.808857027239516,6.23340821503351,17.9634944850072,8.31244534562361e-05,0.00134992167981268,"LK433_RS01765","LK433_RS01765"
"LK433_RS05635",0.373312109362268,8.64714633483911,17.9203132229559,8.45699521398896e-05,0.00135751882712412,"LK433_RS05635","LK433_RS05635"
"LK433_RS06325",0.666151915362156,6.41154270755739,17.9228824530207,8.44832200647773e-05,0.00135751882712412,"LK433_RS06325","LK433_RS06325"
"LK433_RS14555",-0.593631728775683,7.40050019299769,17.8537158728221,8.68507398003158e-05,0.00138611784152573,"LK433_RS14555","LK433_RS14555"
"LK433_RS11440",-0.440634562511577,7.96113820235869,17.833268642504,8.75637622483123e-05,0.00138951181579179,"LK433_RS11440","LK433_RS11440"
"LK433_RS01575",-0.444786251866567,8.26778277148935,17.7455172537279,9.0693562814627e-05,0.00143100013600124,"LK433_RS01575","LK433_RS01575"
"LK433_RS11030",0.24253606776354,10.7533470036585,17.7227658491303,9.15238621574672e-05,0.00143382459234516,"LK433_RS11030","LK433_RS11030"
"LK433_RS12170",-0.525685872385924,7.58915619713697,17.7123880800441,9.19052133372121e-05,0.00143382459234516,"LK433_RS12170","LK433_RS12170"
"LK433_RS00365",0.462342988636946,8.36371060259098,17.6837889321422,9.29647166280221e-05,0.00144225149763138,"LK433_RS00365","LK433_RS00365"
"LK433_RS09835",-0.435315804862332,8.13094363723298,17.6450836499017,9.44188779791802e-05,0.00145667346748991,"LK433_RS09835","LK433_RS09835"
"LK433_RS13685",0.301865125327772,10.2721322740056,17.5688551015867,9.73523581310478e-05,0.00149363258856309,"LK433_RS13685","LK433_RS13685"
"LK433_RS11505",0.590369095592605,7.2072879346323,17.550970110749,9.8054244733369e-05,0.00149613537156355,"LK433_RS11505","LK433_RS11505"
"LK433_RS10195",0.450785579983879,8.10022333146307,17.4954523099695,0.000100266715491164,0.00152153370993969,"LK433_RS10195","LK433_RS10195"
"LK433_RS11430",-0.254427825062205,11.8815920883234,17.1646088414245,0.00011457311535594,0.00172918228991003,"LK433_RS11430","LK433_RS11430"
"LK433_RS03540",-0.595265959347226,7.38325747336174,17.1122978590201,0.000117022619955033,0.00175660440873042,"LK433_RS03540","LK433_RS03540"
