"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"acpP",-0.313542042468853,11.3184549948736,25.5079019053272,4.81494179173199e-06,0.000557128889818322,"LK433_RS02385","LK433_RS02385"
"LK433_RS03320",-0.547720399567046,8.51037742130974,24.62527753282,6.61608202488034e-06,0.000734914391323708,"LK433_RS03320","LK433_RS03320"
"LK433_RS10050",-0.46085157072962,8.9562555039981,24.4917834151214,6.94413658513423e-06,0.000741687203727606,"LK433_RS10050","LK433_RS10050"
"LK433_RS07060",-0.631427918641538,9.31678494667418,25.5653860874483,1.2089478005525e-05,0.00124342520079048,"LK433_RS07060","LK433_RS07060"
"LK433_RS13255",-0.457133114196004,8.31764940406332,22.6332423603167,1.37492091471798e-05,0.00134103982510161,"LK433_RS13255","LK433_RS13255"
"LK433_RS13520",-0.368474912498956,9.9114303274229,22.5838707478891,1.40043769996207e-05,0.00134103982510161,"LK433_RS13520","LK433_RS13520"
"LK433_RS02790",-0.582527370046373,7.82895418908109,21.8797610204754,1.82292207753377e-05,0.00153935346632716,"LK433_RS02790","LK433_RS02790"
"LK433_RS02825",-0.283409915287444,10.7452745584149,21.9945489429415,1.74591228466403e-05,0.00153935346632716,"LK433_RS02825","LK433_RS02825"
"LK433_RS03650",-0.316518748723499,11.7811454161877,21.8705331955577,1.82926411194802e-05,0.00153935346632716,"LK433_RS03650","LK433_RS03650"
"LK433_RS12355",-0.498203795303196,8.39499412026822,22.0427638490119,1.71458005412553e-05,0.00153935346632716,"LK433_RS12355","LK433_RS12355"
"LK433_RS00660",0.532047398441116,7.71978260096469,21.7108595659922,1.94270618260585e-05,0.00155413934549562,"LK433_RS00660","LK433_RS00660"
"LK433_RS10085",-0.407367964935195,9.09153900428264,21.6890427661677,1.95876402925268e-05,0.00155413934549562,"LK433_RS10085","LK433_RS10085"
"LK433_RS07840",0.379731719264483,9.72684871660707,21.5063771167839,2.09874027232263e-05,0.00161894492673331,"LK433_RS07840","LK433_RS07840"
"LK433_RS10135",-0.479242465278417,8.13000565992085,20.8228496763053,2.7216828794549e-05,0.00204273333952602,"LK433_RS10135","LK433_RS10135"
"LK433_RS05130",-0.253603185742572,11.4849397507674,20.274133841409,3.35950767339793e-05,0.00234312309473494,"LK433_RS05130","LK433_RS05130"
"LK433_RS12955",-0.408661531227904,9.05295686446503,20.3182848447664,3.30286492166e-05,0.00234312309473494,"LK433_RS12955","LK433_RS12955"
"LK433_RS13260",-0.386547151295707,9.43239783381823,20.2621602141582,3.37504226825342e-05,0.00234312309473494,"LK433_RS13260","LK433_RS13260"
"LK433_RS00730",-0.382322562970522,9.53700419668217,20.069171080952,3.63598360649375e-05,0.00246271377444711,"LK433_RS00730","LK433_RS00730"
"LK433_RS01320",-0.983697504813561,7.17910850944126,22.145261717932,3.88622941020517e-05,0.00256617028430468,"LK433_RS01320","LK433_RS01320"
"LK433_RS03580",0.442635455642307,8.87807104655963,19.7805709556245,4.06595219695376e-05,0.00256617028430468,"LK433_RS03580","LK433_RS03580"
"LK433_RS13025",0.27889718372552,11.3264703206984,19.8396960278217,3.97375204890221e-05,0.00256617028430468,"LK433_RS13025","LK433_RS13025"
"LK433_RS05370",0.371793924382135,10.8580714226928,19.8447219335943,4.21230904980422e-05,0.00259946271806807,"LK433_RS05370","LK433_RS05370"
"LK433_RS03485",0.497801726966022,8.0741805392061,19.3847792956882,4.74324042636497e-05,0.00286347362261207,"LK433_RS03485","LK433_RS03485"
"LK433_RS13030",0.287112781575643,11.3683053003937,18.9935335526872,5.52860717611354e-05,0.00326658343150368,"LK433_RS13030","LK433_RS13030"
"LK433_RS05640",-0.495579678767449,7.70868476025482,18.0811815635541,7.93137735326515e-05,0.00458863227292027,"LK433_RS05640","LK433_RS05640"
"LK433_RS10090",-0.435514425380832,8.06317783140507,17.8343797711789,8.75248597832818e-05,0.00496033746159538,"LK433_RS10090","LK433_RS10090"
"LK433_RS13265",-0.32874711013843,10.4335258440021,17.2011499178943,0.000112893723556376,0.0062701174063211,"LK433_RS13265","LK433_RS13265"
"LK433_RS10200",-0.418098466925281,8.74154695467778,17.040298255271,0.00012048344960135,0.00656044195182253,"LK433_RS10200","LK433_RS10200"
"LK433_RS06595",-0.335244040314984,9.88795310540828,16.9902304819319,0.000122952685219773,0.00656614628567903,"LK433_RS06595","LK433_RS06595"
"LK433_RS03450",-0.404059760612176,8.62471879234299,16.786903293624,0.000133533989413091,0.00699667714339912,"LK433_RS03450","LK433_RS03450"
"LK433_RS12365",-0.356439807841554,8.98191658239446,16.7184956439996,0.000137303363376824,0.00706095259439705,"LK433_RS12365","LK433_RS12365"
"LK433_RS02810",-0.379305530091243,9.51886390762959,16.1881871331962,0.000170921186768109,0.00862996610281887,"LK433_RS02810","LK433_RS02810"
"LK433_RS07390",0.398464409919885,8.58287261214358,16.0209720870579,0.000182695852837953,0.00890081374264904,"LK433_RS07390","LK433_RS07390"
"LK433_RS11540",-0.446295235061219,7.72138866355438,16.056801756994,0.000180020450263448,0.00890081374264904,"LK433_RS11540","LK433_RS11540"
"LK433_RS12210",0.38321999206946,9.49305717885652,15.9370280809044,0.000189461850594401,0.00907130274311467,"LK433_RS12210","LK433_RS12210"
"LK433_RS05375",0.410621336361034,8.83059535533722,15.8362263020483,0.00019716265076632,0.00928001154539104,"LK433_RS05375","LK433_RS05375"
"LK433_RS03570",0.280774389430939,10.2535521215808,15.5162195887178,0.000225110077049096,0.0104188447327557,"LK433_RS03570","LK433_RS03570"
"LK433_RS13685",-0.27415336866882,10.2721322740056,15.1276517000829,0.000264679552683916,0.0120494281607088,"LK433_RS13685","LK433_RS13685"
"LK433_RS13035",0.259304286562748,11.508205682276,15.0604880851354,0.000272222159096285,0.0121929183195223,"LK433_RS13035","LK433_RS13035"
"LK433_RS02920",-0.47283693523252,7.93060839274999,14.7384234150401,0.000311628151590147,0.0137363710629498,"LK433_RS02920","LK433_RS02920"
"LK433_RS03550",0.375614401436052,8.45310875293534,14.5142864772034,0.000342524437837548,0.0148623494355448,"LK433_RS03550","LK433_RS03550"
"LK433_RS00520",0.217933855547409,11.5293932906555,14.110543196052,0.000406493465776849,0.016926666854534,"LK433_RS00520","LK433_RS00520"
"LK433_RS01945",-0.420454609792108,8.50169378528641,14.0648416492329,0.000414480859239579,0.016926666854534,"LK433_RS01945","LK433_RS01945"
"LK433_RS06025",-0.261321451679734,10.1489489391083,14.1308619067538,0.000402993958983758,0.016926666854534,"LK433_RS06025","LK433_RS06025"
"LK433_RS10915",-0.255872228937965,11.1313091851822,14.0757326923611,0.000412562676775546,0.016926666854534,"LK433_RS10915","LK433_RS10915"
"LK433_RS04440",-0.628052996242535,6.57084779444444,14.020436919149,0.000422398319072589,0.0170000019139794,"LK433_RS04440","LK433_RS04440"
"LK433_RS00645",0.372087282081315,8.17538837747423,13.9468470590378,0.000435868355025936,0.0172433435556781,"LK433_RS00645","LK433_RS00645"
"LK433_RS11365",0.45815962966183,7.40481266216483,13.9201590959453,0.000440863303007973,0.0172433435556781,"LK433_RS11365","LK433_RS11365"
"LK433_RS03540",0.525201596106154,7.38325747336174,13.5952185395824,0.000506695275406888,0.0192457377131276,"LK433_RS03540","LK433_RS03540"
"LK433_RS10000",-0.274341003371777,10.2495910658256,13.5671190033958,0.000512850050691913,0.0192457377131276,"LK433_RS10000","LK433_RS10000"
"LK433_RS10180",0.53038923653462,7.11989722787567,13.6117045291655,0.000503120149606135,0.0192457377131276,"LK433_RS10180","LK433_RS10180"
"LK433_RS01520",-0.377213238153056,8.00507336536123,13.440762373518,0.000541505008501249,0.0200501254481063,"LK433_RS01520","LK433_RS01520"
"LK433_RS03575",0.38267473913072,8.74124107259031,13.3388384976745,0.000565833364054339,0.0206010667413954,"LK433_RS03575","LK433_RS03575"
"LK433_RS05570",-0.465069093080092,7.27738988397389,13.1997116023398,0.000600895356879016,0.0206010667413954,"LK433_RS05570","LK433_RS05570"
"LK433_RS06350",0.37655244194359,8.50755971141321,13.2087849166461,0.000598541128832286,0.0206010667413954,"LK433_RS06350","LK433_RS06350"
"LK433_RS08655",-0.44675916851905,8.27126971280009,13.2950276646636,0.000579712209795094,0.0206010667413954,"LK433_RS08655","LK433_RS08655"
"LK433_RS10125",-0.320617906845389,9.04249234009545,13.2777879313534,0.000580948781262936,0.0206010667413954,"LK433_RS10125","LK433_RS10125"
"LK433_RS11115",-0.500346347419216,6.81780771171228,13.2266527492653,0.000593933083062871,0.0206010667413954,"LK433_RS11115","LK433_RS11115"
"LK433_RS10350",-0.52892859514566,7.3618646530685,13.1352962362618,0.000617889081200294,0.0209253412011368,"LK433_RS10350","LK433_RS10350"
"LK433_RS09970",0.385394341203295,8.22557965359681,12.9229806915746,0.000677537821943311,0.0226689461630913,"LK433_RS09970","LK433_RS09970"
"LK433_RS07305",-0.817877493792626,5.71447462311103,12.8947202252052,0.000685918915386562,0.0226761527146248,"LK433_RS07305","LK433_RS07305"
"LK433_RS02360",-0.418844484168101,7.64791795780903,12.8548136540435,0.000697938426338361,0.0228020589404897,"LK433_RS02360","LK433_RS02360"
"LK433_RS13715",-0.377873610717496,8.24247274734416,12.8220684852519,0.000707964998226206,0.0228606837217927,"LK433_RS13715","LK433_RS13715"
"LK433_RS06455",-0.325353067907586,8.67208250717421,12.6552712002966,0.000761421947123741,0.0240280539450299,"LK433_RS06455","LK433_RS06455"
"LK433_RS10030",-0.440406498471449,7.66914701319119,12.6747661936459,0.000754962395452317,0.0240280539450299,"LK433_RS10030","LK433_RS10030"
"LK433_RS10845",-0.272584813948681,9.86081290979512,12.6165965532239,0.00077440779142499,0.0241632633346876,"LK433_RS10845","LK433_RS10845"
"LK433_RS06060",-0.408075235843782,7.73349284030323,12.5690535748175,0.00079068863722703,0.0243971371731051,"LK433_RS06060","LK433_RS06060"
"LK433_RS05355",-1.85209783905797,2.77401083102918,12.3827296090772,0.000858017291806502,0.0261836705422709,"LK433_RS05355","LK433_RS05355"
"LK433_RS13205",0.255813631002381,9.44843883283533,12.2924245882854,0.000892776140898498,0.0269482537312514,"LK433_RS13205","LK433_RS13205"
"LK433_RS04445",-0.681838455656117,6.22168055869085,12.1513028196372,0.000950066717740673,0.0283691965071597,"LK433_RS04445","LK433_RS04445"
"LK433_RS11140",-0.276622740853078,9.16951247917655,12.0700661911925,0.000984774206343328,0.0290927443725045,"LK433_RS11140","LK433_RS11140"
"LK433_RS03595",0.497533147154222,7.48864789556117,12.0199225067346,0.00100685591638396,0.0294319882084026,"LK433_RS03595","LK433_RS03595"
"LK433_RS02355",-0.585796033990971,7.08599621191676,11.9971013248318,0.0010259606185871,0.0296780483105873,"LK433_RS02355","LK433_RS02355"
"LK433_RS01910",-0.621249885612375,6.11467420091572,11.9104434017047,0.00105688250521594,0.0302573475977799,"LK433_RS01910","LK433_RS01910"
"LK433_RS00215",0.556720128085617,7.19070440601453,11.8749955268781,0.00107503422232052,0.0304629595447356,"LK433_RS00215","LK433_RS00215"
"LK433_RS07815",0.282852299051396,9.19383053656414,11.8410023432091,0.00108995291514547,0.0305737297511006,"LK433_RS07815","LK433_RS07815"
"LK433_RS14470",0.358561678674936,8.11863132069327,11.7364262316855,0.00114180934231762,0.0317080454361603,"LK433_RS14470","LK433_RS14470"
"LK433_RS10020",-0.29462982337668,8.6349258906087,11.5343521794906,0.00124944550929169,0.034353566131713,"LK433_RS10020","LK433_RS10020"
"LK433_RS12305",0.307180761218378,8.99287211764655,11.3102939369512,0.00138128083970199,0.0376060479593375,"LK433_RS12305","LK433_RS12305"
"LK433_RS05830",0.498738218616782,7.05399872500985,11.1288841515932,0.00149864443388391,0.0404051999310255,"LK433_RS05830","LK433_RS05830"
"LK433_RS07065",-0.689784737928565,10.1519513604255,12.5024957876534,0.00157657669199956,0.042097629554642,"LK433_RS07065","LK433_RS07065"
"LK433_RS02805",-0.149656797026465,13.8856518660829,10.9540597800215,0.00162163637896493,0.0424838134376001,"LK433_RS02805","LK433_RS02805"
"LK433_RS08715",0.268168015263661,9.66085442657014,10.9570200233789,0.00161946822275788,0.0424838134376001,"LK433_RS08715","LK433_RS08715"
"LK433_RS02820",-0.367209667573864,8.44309422386213,10.8736145750401,0.00168173331497986,0.0436464805205521,"LK433_RS02820","LK433_RS02820"
"LK433_RS01165",-0.335198011092822,9.01231913326594,10.8160861261145,0.00172613525714475,0.0443840519360276,"LK433_RS01165","LK433_RS01165"
"LK433_RS10875",-0.305972027211875,9.0836153710354,10.7845564806711,0.00175098908138778,0.0446100612753566,"LK433_RS10875","LK433_RS10875"
"LK433_RS08905",-0.213056020220896,11.8821405026396,10.5935896044859,0.00190974151002567,0.0482122924849209,"LK433_RS08905","LK433_RS08905"
"LK433_RS10145",-0.284695039663595,9.06811375485502,10.3408208876428,0.00214336752579467,0.053166986762336,"LK433_RS10145","LK433_RS10145"
"LK433_RS11620",0.327278485287449,9.04929097637824,10.3398776301111,0.00214429330838374,0.053166986762336,"LK433_RS11620","LK433_RS11620"
"LK433_RS11950",-0.255013344892172,9.14227784495777,10.2960951937002,0.00218772846576488,0.0537639110568945,"LK433_RS11950","LK433_RS11950"
"LK433_RS06330",-0.402641029377741,6.85595773313109,10.2558684121961,0.00222844815318469,0.0542842150999463,"LK433_RS06330","LK433_RS06330"
"LK433_RS02575",-0.234383083536408,9.77080266912694,10.1261173164433,0.00236528248363452,0.0561751942076828,"LK433_RS02575","LK433_RS02575"
"LK433_RS08685",-0.331598329153902,8.73636910317875,10.124945180719,0.00236655794397268,0.0561751942076828,"LK433_RS08685","LK433_RS08685"
"LK433_RS08780",0.309006359985085,10.7820924028946,10.4883722762023,0.00236676187335214,0.0561751942076828,"LK433_RS08780","LK433_RS08780"
"LK433_RS08705",0.421792510884767,8.21805282894758,10.006573883913,0.0025867285191305,0.0608758059120797,"LK433_RS08705","LK433_RS08705"
"LK433_RS03785",0.293049425644114,8.68419131834681,9.87970766781002,0.00264992165161908,0.0618389279541697,"LK433_RS03785","LK433_RS03785"
"LK433_RS00285",-0.365492074866137,7.77139600383825,9.83889075101415,0.00270043274365991,0.0624925144095298,"LK433_RS00285","LK433_RS00285"
"LK433_RS03215",0.29822164980752,8.32535558702612,9.77729926196708,0.00277857017202329,0.063769333617427,"LK433_RS03215","LK433_RS03215"
"LK433_RS00245",-0.234910281478959,10.2968603178683,9.72593657342629,0.00284554153172819,0.0645815332246839,"LK433_RS00245","LK433_RS00245"
"LK433_RS01950",-0.361652142568216,7.5686732666777,9.67536079704396,0.00291314116562159,0.0645815332246839,"LK433_RS01950","LK433_RS01950"
"LK433_RS07310",-1.01936692159191,4.39039087955239,9.66813878059531,0.00292293056664693,0.0645815332246839,"LK433_RS07310","LK433_RS07310"
"LK433_RS11785",-0.612169020346351,5.84441768695162,9.71267920380798,0.00286310084473718,0.0645815332246839,"LK433_RS11785","LK433_RS11785"
"LK433_RS12065",-0.3320207801891,8.22919505300163,9.66276371129468,0.00293023881393957,0.0645815332246839,"LK433_RS12065","LK433_RS12065"
"LK433_RS02200",-0.244972275322858,10.0927622751835,9.62018949218295,0.00298880601107167,0.0648859491863833,"LK433_RS02200","LK433_RS02200"
"LK433_RS05095",-0.375424023679323,7.70360219371867,9.58547633559632,0.00303746671271684,0.0648859491863833,"LK433_RS05095","LK433_RS05095"
"LK433_RS05850",0.708761031313064,5.67302672655065,9.58544364641342,0.00303751292554189,0.0648859491863833,"LK433_RS05850","LK433_RS05850"
"LK433_RS06020",-0.270558086618792,8.56895729564863,9.59765818601555,0.0030202963816352,0.0648859491863833,"LK433_RS06020","LK433_RS06020"
"LK433_RS10075",-0.407011317647213,8.27000278366686,9.53098733013965,0.00326362783030616,0.0686598067027289,"LK433_RS10075","LK433_RS10075"
"LK433_RS10870",-0.302354858081955,10.0412536671321,9.58782769535642,0.00324044968756037,0.0686598067027289,"LK433_RS10870","LK433_RS10870"
"LK433_RS11300",-0.565098754183808,6.40144144754048,9.35747253257739,0.00337843862160023,0.0701049156462533,"LK433_RS11300","LK433_RS11300"
"LK433_RS11925",0.243935711720817,9.90582996190806,9.35470964429352,0.00338280831710405,0.0701049156462533,"LK433_RS11925","LK433_RS11925"
"LK433_RS06285",0.186393729976533,11.7377627836898,9.24387752274193,0.00356307670034025,0.0732938073840361,"LK433_RS06285","LK433_RS06285"
"LK433_RS14480",0.274843668428224,8.4662519169757,9.17767654202789,0.00367553440750477,0.0750511694826526,"LK433_RS14480","LK433_RS14480"
"LK433_RS11605",-0.264073688437066,8.5468885843931,9.15288239780078,0.00371860603817465,0.0753764158248978,"LK433_RS11605","LK433_RS11605"
"LK433_RS07165",-0.367621814833206,7.8346688569473,9.11245558212757,0.00378997359272655,0.0762663526594321,"LK433_RS07165","LK433_RS07165"
"LK433_RS01975",-0.439394322563777,7.06633353574028,9.04299999589928,0.00391596285975815,0.0782347400111395,"LK433_RS01975","LK433_RS01975"
"LK433_RS04930",-0.345147167241797,8.05882207759305,8.99227017182486,0.00401075736794023,0.0795562372197859,"LK433_RS04930","LK433_RS04930"
"LK433_RS10055",0.455605102288397,6.84253488849691,8.92722838163405,0.00413583194539792,0.0814553568253194,"LK433_RS10055","LK433_RS10055"
"LK433_RS09775",-0.232238637449696,9.84449348758453,8.90011479067964,0.00418917404976556,0.081924903776049,"LK433_RS09775","LK433_RS09775"
"LK433_RS03090",-0.523702278277845,7.26519367823299,9.01428232904499,0.00425491718141319,0.0826287063831079,"LK433_RS03090","LK433_RS03090"
"LK433_RS02680",-0.41025550816065,7.12494496454968,8.81986542902485,0.00435132779251305,0.0836637658705887,"LK433_RS02680","LK433_RS02680"
"LK433_RS04180",1.42027322691572,2.98589758117262,8.81156508082848,0.00436847175053488,0.0836637658705887,"LK433_RS04180","LK433_RS04180"
"LK433_RS13675",-0.309405899125872,8.71429936523211,8.78108298508925,0.00443204200169346,0.0842998673883749,"LK433_RS13675","LK433_RS13675"
"LK433_RS03800",0.208556697777314,11.4512244276357,8.67404327405099,0.00466307811423511,0.0879835307129733,"LK433_RS03800","LK433_RS03800"
"LK433_RS06970",0.194758662872044,12.839636110728,8.66234876171475,0.00468907545751532,0.0879835307129733,"LK433_RS06970","LK433_RS06970"
"LK433_RS10970",-0.237372424225691,8.96519318190842,8.59500162237064,0.00484178386119347,0.0902391529029145,"LK433_RS10970","LK433_RS10970"
"LK433_RS02525",-0.433327874905875,6.92311196877608,8.54325065959858,0.00496267450931257,0.0909067736881104,"LK433_RS02525","LK433_RS02525"
"LK433_RS07160",-0.435126493813459,6.71612896116634,8.54629997905139,0.0049554640724992,0.0909067736881104,"LK433_RS07160","LK433_RS07160"
"LK433_RS09625",0.542871985263832,5.81044735624672,8.53770676716767,0.00497581188354079,0.0909067736881104,"LK433_RS09625","LK433_RS09625"
"LK433_RS06575",-0.195421828832466,11.071501115056,8.46459147095769,0.00515253423211614,0.0917217151447854,"LK433_RS06575","LK433_RS06575"
"LK433_RS09780",-0.247787563579056,9.26341936082106,8.48910876016573,0.00509255118183491,0.0917217151447854,"LK433_RS09780","LK433_RS09780"
"LK433_RS11385",-0.331642126214716,7.42427840758599,8.47274641737981,0.00513250065943147,0.0917217151447854,"LK433_RS11385","LK433_RS11385"
"LK433_RS14425",0.407684775353211,6.81302561931169,8.49674011285309,0.00507403073604795,0.0917217151447854,"LK433_RS14425","LK433_RS14425"
"LK433_RS12585",0.346711744320376,7.52499618699704,8.42578392358542,0.00524900202339262,0.0925857538699368,"LK433_RS12585","LK433_RS12585"
"LK433_RS13450",-1.6579463063978,2.35852998633197,8.41832789190071,0.00526775265086425,0.0925857538699368,"LK433_RS13450","LK433_RS13450"
"LK433_RS07140",-0.463054197692362,7.04799832384521,8.37689063480318,0.00537325119681873,0.0932594910847851,"LK433_RS07140","LK433_RS07140"
"LK433_RS07385",0.500905647366972,6.74488313056814,8.38551842676496,0.00535110331612837,0.0932594910847851,"LK433_RS07385","LK433_RS07385"
"LK433_RS08955",0.226301821831028,10.5564063074275,8.34086158455718,0.00546678602445431,0.0938585948063565,"LK433_RS08955","LK433_RS08955"
"LK433_RS13270",-0.253799594890703,9.43113799148588,8.33758900352665,0.00547536635168519,0.0938585948063565,"LK433_RS13270","LK433_RS13270"
"LK433_RS03220",0.455170193781812,6.84061121889557,8.28458421690946,0.00561632842877794,0.0939550846187731,"LK433_RS03220","LK433_RS03220"
"LK433_RS12785",1.06190811570141,3.58065674284641,8.29608804495296,0.00558541391631777,0.0939550846187731,"LK433_RS12785","LK433_RS12785"
"LK433_RS14245",0.480224226232617,6.49180715952939,8.30418383142705,0.00556376522917653,0.0939550846187731,"LK433_RS14245","LK433_RS14245"
"LK433_RS14495",0.211109926544535,10.0864164083262,8.30630560835624,0.00555810605809134,0.0939550846187731,"LK433_RS14495","LK433_RS14495"
"LK433_RS08495",-0.477594180517566,6.00417528951038,8.24701166374035,0.00571855786087955,0.095092426225524,"LK433_RS08495","LK433_RS08495"
"LK433_RS01125",-1.10735296771609,3.34098925596064,8.13095824254614,0.00604686793506643,0.0992806422248813,"LK433_RS01125","LK433_RS01125"
"LK433_RS05325",0.698611309299442,4.88132835293486,8.12040963780205,0.00607767705373778,0.0992806422248813,"LK433_RS05325","LK433_RS05325"
"LK433_RS05995",-0.312070778427463,8.48942766574521,8.12192264106497,0.00607324792555064,0.0992806422248813,"LK433_RS05995","LK433_RS05995"
"LK433_RS06425",0.179206815106594,10.1978600363658,8.0648774936628,0.00624261502009821,0.101378607665571,"LK433_RS06425","LK433_RS06425"
"LK433_RS03655",-0.27667138483364,8.90164207830608,7.95033748851355,0.00659787342944487,0.105795700202016,"LK433_RS03655","LK433_RS03655"
"LK433_RS09635",-0.297448796423557,8.48306078893102,7.94064444993411,0.0066288987523049,0.105795700202016,"LK433_RS09635","LK433_RS09635"
"LK433_RS12950",-0.442858757541455,6.97200934219226,7.95730491452153,0.00657566666401726,0.105795700202016,"LK433_RS12950","LK433_RS12950"
"LK433_RS12220",0.273879170979908,8.3865654519612,7.91774310114779,0.00670281278287015,0.106364063417317,"LK433_RS12220","LK433_RS12220"
"LK433_RS01845",0.481708496414238,6.1444415547417,7.87753750874523,0.00683468303150332,0.107840424877754,"LK433_RS01845","LK433_RS01845"
"LK433_RS00650",0.261132047481047,9.21435640738933,7.83474487020571,0.00697804447892418,0.108521610287749,"LK433_RS00650","LK433_RS00650"
"LK433_RS03840",-0.37425834667155,7.16009083688334,7.83325299683661,0.00698309923800822,0.108521610287749,"LK433_RS03840","LK433_RS03840"
"LK433_RS07645",-0.44492568535706,6.6200642490127,7.81824336719337,0.00703416991422214,0.108521610287749,"LK433_RS07645","LK433_RS07645"
"LK433_RS10980",-0.212388170602252,9.93357319179067,7.81984536724657,0.00702870036037909,0.108521610287749,"LK433_RS10980","LK433_RS10980"
"LK433_RS01970",-0.435932552202406,7.18484383019183,7.7524480031789,0.00726272717199206,0.109611920416424,"LK433_RS01970","LK433_RS01970"
"LK433_RS10815",-0.320004147826905,7.82379518732583,7.76219513935643,0.00722838017088876,0.109611920416424,"LK433_RS10815","LK433_RS10815"
"LK433_RS11885",-2.15996870446596,1.01284927388404,7.76390678362084,0.00722236635612577,0.109611920416424,"LK433_RS11885","LK433_RS11885"
"LK433_RS14205",0.956770513864082,4.25491374818438,7.76465184708236,0.00721975024305328,0.109611920416424,"LK433_RS14205","LK433_RS14205"
"LK433_RS09950",-0.42579119239739,7.03315498533056,7.67711142066661,0.00753406990598539,0.11309249799417,"LK433_RS09950","LK433_RS09950"
"LK433_RS06340",-0.437112985912313,6.83693071475749,7.65953808852608,0.00759888807574664,0.113452216055637,"LK433_RS06340","LK433_RS06340"
"LK433_RS08835",-0.225904918220141,9.12562845363236,7.61708005394523,0.00775792939111727,0.115207325770763,"LK433_RS08835","LK433_RS08835"
"LK433_RS00525",0.159168547831417,11.1858121474832,7.57493648104314,0.00791926627304349,0.115746328632851,"LK433_RS00525","LK433_RS00525"
"LK433_RS05980",-0.25359279015314,9.3786279763717,7.57554710194467,0.00791690356658033,0.115746328632851,"LK433_RS05980","LK433_RS05980"
"LK433_RS13080",0.516224568041642,6.29522925793122,7.57744501363181,0.00790956462389024,0.115746328632851,"LK433_RS13080","LK433_RS13080"
