"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"LK433_RS02140",1.42965159611404,9.82754805823754,268.286524812201,3.04186301952294e-23,6.03375257515372e-21,"LK433_RS02140","LK433_RS02140"
"LK433_RS12635",1.41840407298603,9.63341994440874,260.350925052449,6.17210307124561e-23,1.1426620152566e-20,"LK433_RS12635","LK433_RS12635"
"LK433_RS02510",2.875799268743,7.47406044328881,265.179532568461,1.28630865148405e-21,2.232549453232e-19,"LK433_RS02510","LK433_RS02510"
"LK433_RS01500",1.43698844803484,8.91473566785323,227.081881441977,1.47476247940823e-21,2.40906788548039e-19,"LK433_RS01500","LK433_RS01500"
"LK433_RS09935",1.79433351072916,7.79935266321925,208.80122737675,9.92815595357859e-21,1.53169383794932e-18,"LK433_RS09935","LK433_RS09935"
"LK433_RS07390",-1.45294448964239,8.58287261214358,203.146160971653,1.83943919406085e-20,2.68848560100368e-18,"LK433_RS07390","LK433_RS07390"
"LK433_RS12865",3.2557064276703,6.40198866877962,204.718405303843,4.18966091661241e-20,5.81734418271633e-18,"LK433_RS12865","LK433_RS12865"
"LK433_RS03650",0.963108427216241,11.7811454161877,195.218886749192,4.46823018638353e-20,5.90870248932718e-18,"LK433_RS03650","LK433_RS03650"
"LK433_RS06055",0.96951112881696,10.3574859156969,190.973595511724,7.27103728684276e-20,9.17803206616471e-18,"LK433_RS06055","LK433_RS06055"
"LK433_RS02145",1.20498694921858,10.2757052782021,188.527677504814,1.13140661261852e-19,1.36605050575724e-17,"LK433_RS02145","LK433_RS02145"
"LK433_RS13040",-0.86688486786788,12.3722407250755,184.196503793081,1.61003194252951e-19,1.86294112683518e-17,"LK433_RS13040","LK433_RS13040"
"LK433_RS05415",1.87173929849218,7.40259011476318,182.978474896478,1.86173002627024e-19,2.06800971318098e-17,"LK433_RS05415","LK433_RS05415"
"LK433_RS13025",-0.852488094051884,11.3264703206984,180.696131805399,2.44902103248057e-19,2.61574284892252e-17,"LK433_RS13025","LK433_RS13025"
"LK433_RS03570",-0.963931558920176,10.2535521215808,177.338838759624,3.68348708165837e-19,3.78853467620937e-17,"LK433_RS03570","LK433_RS03570"
"LK433_RS02515",2.73632320414968,7.4895180204127,218.982420677648,1.00945403256481e-18,1.00116208872588e-16,"LK433_RS02515","LK433_RS02515"
"LK433_RS10000",0.970635822840347,10.2495910658256,164.30841776368,1.90269715744513e-18,1.82199655387073e-16,"LK433_RS10000","LK433_RS10000"
"LK433_RS13520",0.999663649535863,9.9114303274229,159.441180447265,3.60280940411909e-18,3.33500057174624e-16,"LK433_RS13520","LK433_RS13520"
"LK433_RS13030",-0.836137758287632,11.3683053003937,157.247198149662,4.82709759280379e-18,4.32414516619875e-16,"LK433_RS13030","LK433_RS13030"
"LK433_RS08655",1.56382425917737,8.27126971280009,151.309481453035,1.23236320499027e-17,1.06946019383062e-15,"LK433_RS08655","LK433_RS08655"
"LK433_RS13035",-0.827038604604305,11.508205682276,149.654263997261,1.36054120929973e-17,1.14491604188647e-15,"LK433_RS13035","LK433_RS13035"
"LK433_RS09780",1.04452401467214,9.26341936082106,143.429887362942,3.27519595961594e-17,2.67506446466279e-15,"LK433_RS09780","LK433_RS09780"
"LK433_RS10020",1.04671000600485,8.6349258906087,139.811375834801,5.52798557245842e-17,4.38606169563344e-15,"LK433_RS10020","LK433_RS10020"
"LK433_RS13710",0.915425178196431,9.84768275817832,136.696194990549,8.74336783149372e-17,6.7445367966828e-15,"LK433_RS13710","LK433_RS13710"
"LK433_RS11425",3.85704186621858,9.41398207782131,358.213338199667,1.08397425131224e-16,8.1356662051192e-15,"LK433_RS11425","LK433_RS11425"
"LK433_RS10760",1.2598934357474,7.74227089565839,132.687132934792,1.59490274455039e-16,1.16553813726748e-14,"LK433_RS10760","LK433_RS10760"
"LK433_RS05410",0.882776029108195,9.77923997242994,130.475544671791,2.2342863448573e-16,1.59092645632531e-14,"LK433_RS05410","LK433_RS05410"
"LK433_RS02790",1.47397416005059,7.82895418908109,127.802243313899,3.37640249608985e-16,2.34406743291038e-14,"LK433_RS02790","LK433_RS02790"
"LK433_RS10050",1.05385366198509,8.9562555039981,123.254047168575,6.91254211806322e-16,4.68198279557599e-14,"LK433_RS10050","LK433_RS10050"
"LK433_RS06275",1.01349087604127,9.1582209326264,122.500502145313,7.79757746568868e-16,5.15568395767082e-14,"LK433_RS06275","LK433_RS06275"
"LK433_RS05375",-1.15711090576451,8.83059535533722,121.991417027488,8.46122946466688e-16,5.34018959622271e-14,"LK433_RS05375","LK433_RS05375"
"LK433_RS05570",1.46262332469817,7.27738988397389,122.019943246347,8.42253899850947e-16,5.34018959622271e-14,"LK433_RS05570","LK433_RS05570"
"LK433_RS10085",0.984667756001162,9.09153900428264,120.939119224957,1.00249777940238e-15,6.18652518533425e-14,"LK433_RS10085","LK433_RS10085"
"LK433_RS10915",0.761785149095641,11.1313091851822,120.658549361218,1.04904650616489e-15,6.33304814699979e-14,"LK433_RS10915","LK433_RS10915"
"LK433_RS07840",-0.898853657776671,9.72684871660707,118.044180710124,1.60691727967758e-15,9.49448784183963e-14,"LK433_RS07840","LK433_RS07840"
"LK433_RS02345",1.55973635567286,7.66436765831377,117.836304407191,1.66279629085357e-15,9.61996937437577e-14,"LK433_RS02345","LK433_RS02345"
"LK433_RS09775",0.840200558987796,9.84449348758453,112.42827989536,4.10637902770801e-15,2.32722746121329e-13,"LK433_RS09775","LK433_RS09775"
"LK433_RS05130",0.590968689456103,11.4849397507674,107.72866787203,9.2275527978061e-15,5.12498282390151e-13,"LK433_RS05130","LK433_RS05130"
"LK433_RS03320",1.16120499192234,8.51037742130974,103.505740270194,1.94904942417844e-14,1.06127651979285e-12,"LK433_RS03320","LK433_RS03320"
"LK433_RS12215",-1.78266187025393,8.69987324634408,149.609931820795,2.4843175858539e-14,1.32672114152236e-12,"LK433_RS12215","LK433_RS12215"
"LK433_RS00730",0.874723966090787,9.53700419668217,101.72869798266,2.68577859136793e-14,1.40724663174127e-12,"LK433_RS00730","LK433_RS00730"
"LK433_RS00645",-1.00215028358969,8.17538837747423,97.8713306130621,5.45566630306785e-14,2.80562691178137e-12,"LK433_RS00645","LK433_RS00645"
"LK433_RS12350",0.831535496821775,8.86258595095887,97.5833157963883,5.75624614773643e-14,2.90638100950256e-12,"LK433_RS12350","LK433_RS12350"
"LK433_RS06025",0.695436981525969,10.1489489391083,97.4761045607468,5.87246853478028e-14,2.91211520019372e-12,"LK433_RS06025","LK433_RS06025"
"LK433_RS03565",-0.754473957414654,9.52698767360906,97.122010029716,6.27388708790281e-14,3.00389386950105e-12,"LK433_RS03565","LK433_RS03565"
"LK433_RS03575",-1.04606648249768,8.74124107259031,97.1474370091262,6.24413692274569e-14,3.00389386950105e-12,"LK433_RS03575","LK433_RS03575"
"LK433_RS02825",0.580101696896803,10.7452745584149,89.9880535995159,2.45921206393297e-13,1.15749693246472e-11,"LK433_RS02825","LK433_RS02825"
"LK433_RS10090",0.997274040911478,8.06317783140507,89.2354068900461,2.85156763831487e-13,1.31980055526673e-11,"LK433_RS10090","LK433_RS10090"
"LK433_RS06950",1.48783426378813,7.08142557882197,89.0447545012693,2.96088620366611e-13,1.34793130943947e-11,"LK433_RS06950","LK433_RS06950"
"LK433_RS03090",1.83578935983955,7.26519367823299,98.8781932146334,3.26734404098234e-13,1.4550559342117e-11,"LK433_RS03090","LK433_RS03090"
"LK433_RS03580",-0.947403209708425,8.87807104655963,88.4951213665328,3.3009911363103e-13,1.4550559342117e-11,"LK433_RS03580","LK433_RS03580"
"LK433_RS00650",-0.888296965233293,9.21435640738933,87.383911059724,4.11786569100264e-13,1.78676765998662e-11,"LK433_RS00650","LK433_RS00650"
"LK433_RS13685",0.663723847986335,10.2721322740056,85.9897137119623,5.44782693210363e-13,2.32747929083873e-11,"LK433_RS13685","LK433_RS13685"
"LK433_RS10180",-1.39458233221208,7.11989722787567,85.2572902452623,6.31774926877777e-13,2.65824086657513e-11,"LK433_RS10180","LK433_RS10180"
"acpP",-0.58068807840468,11.3184549948736,85.0792214431388,6.55021561807574e-13,2.71491772707408e-11,"LK433_RS02385","LK433_RS02385"
"LK433_RS11620",-0.94602661690759,9.04929097637824,84.0241165964015,8.12184181727947e-13,3.31681687155663e-11,"LK433_RS11620","LK433_RS11620"
"LK433_RS10845",0.713023433155582,9.86081290979512,83.5560527105835,8.93955511122194e-13,3.59784703534251e-11,"LK433_RS10845","LK433_RS10845"
"LK433_RS10765",0.874683652382544,9.30314152960635,82.679761500781,1.07076394429043e-12,4.24787353327787e-11,"LK433_RS10765","LK433_RS10765"
"LK433_RS13265",0.729122625118105,10.4335258440021,82.5386924775052,1.10244792610013e-12,4.3119688602536e-11,"LK433_RS13265","LK433_RS13265"
"LK433_RS02830",0.804097770086362,8.87531899377694,82.1510701524877,1.19460343243538e-12,4.6075190720459e-11,"LK433_RS02830","LK433_RS02830"
"LK433_RS10205",2.18525643008936,5.57512231159922,81.7561937451329,1.29671262618596e-12,4.93283693550467e-11,"LK433_RS10205","LK433_RS10205"
"LK433_RS12240",-1.06046307184743,8.0335056964818,80.7311982811888,1.60615610673574e-12,6.02742636270965e-11,"LK433_RS12240","LK433_RS12240"
"LK433_RS07405",2.12090619095854,11.2958120860343,158.303097972145,1.85764398797036e-12,6.87823647279158e-11,"LK433_RS07405","LK433_RS07405"
"LK433_RS10965",0.86220946918428,8.44524511062513,77.6095881600403,3.1135112935972e-12,1.13766063977887e-10,"LK433_RS10965","LK433_RS10965"
"LK433_RS12245",-1.06211155773733,7.86707482221766,77.2928789460794,3.33268589561528e-12,1.2019310041719e-10,"LK433_RS12245","LK433_RS12245"
"LK433_RS10005",0.884834719273492,8.42346065513926,76.0603354111769,4.34962090394062e-12,1.54857657054399e-10,"LK433_RS10005","LK433_RS10005"
"LK433_RS02355",1.54784644459413,7.08599621191676,76.5381352395502,4.44086018122356e-12,1.56104667383011e-10,"LK433_RS02355","LK433_RS02355"
"LK433_RS07165",1.07843304874301,7.8346688569473,74.0762794722322,6.71340852311096e-12,2.33039193358489e-10,"LK433_RS07165","LK433_RS07165"
"LK433_RS08715",-0.703468678677102,9.66085442657014,73.7673118470676,7.18716844958461e-12,2.4640452820366e-10,"LK433_RS08715","LK433_RS08715"
"LK433_RS10035",1.03614393688081,7.8825502486662,73.4555308611964,7.70042589223402e-12,2.60781496374803e-10,"LK433_RS10035","LK433_RS10035"
"LK433_RS10040",0.992676258934135,8.16571532147464,71.8070640371189,1.11206487920763e-11,3.72072791513204e-10,"LK433_RS10040","LK433_RS10040"
"LK433_RS05100",1.10954699189196,7.18000576877225,70.8224885076404,1.38823140709903e-11,4.5894269256119e-10,"LK433_RS05100","LK433_RS05100"
"LK433_RS13255",0.819389643589397,8.31764940406332,70.6224675537653,1.45252885586422e-11,4.74549721498229e-10,"LK433_RS13255","LK433_RS13255"
"LK433_RS07035",-0.889852333600443,7.88480922991994,68.9673420811496,2.1186061975566e-11,6.84112722164496e-10,"LK433_RS07035","LK433_RS07035"
"LK433_RS05640",0.981542099238068,7.70868476025482,67.7165047105443,2.82750404468411e-11,9.02526291044571e-10,"LK433_RS05640","LK433_RS05640"
"LK433_RS06020",0.727708902892531,8.56895729564863,67.5804659618494,2.91819234465411e-11,9.12619318876446e-10,"LK433_RS06020","LK433_RS06020"
"LK433_RS10080",1.12707834850814,7.45470639267844,67.570650243265,2.92485125603182e-11,9.12619318876446e-10,"LK433_RS10080","LK433_RS10080"
"LK433_RS13260",0.714527738478147,9.43239783381823,67.3068833756803,3.10980698172774e-11,9.59548220917548e-10,"LK433_RS13260","LK433_RS13260"
"LK433_RS08645",0.752868532177667,10.0342522705169,67.6963205839386,3.21598947583969e-11,9.81406898286463e-10,"LK433_RS08645","LK433_RS08645"
"LK433_RS02575",0.602215367487819,9.77080266912694,65.4335855446922,4.82549041498373e-11,1.45656379156629e-09,"LK433_RS02575","LK433_RS02575"
"LK433_RS10125",0.725675034957443,9.04249234009545,65.1285994797391,5.18667800077485e-11,1.54875320517761e-09,"LK433_RS10125","LK433_RS10125"
"LK433_RS11165",0.708891331232483,10.2838614830372,65.3734161897444,5.40640825195125e-11,1.59719103358177e-09,"LK433_RS11165","LK433_RS11165"
"LK433_RS10070",1.01988018583294,7.59863876191481,64.8535283561524,5.53644807123315e-11,1.60153294727234e-09,"LK433_RS10070","LK433_RS10070"
"LK433_RS12365",0.715111235036044,8.98191658239446,64.8638433273517,5.5229008283454e-11,1.60153294727234e-09,"LK433_RS12365","LK433_RS12365"
"LK433_RS00215",-1.32160115587977,7.19070440601453,64.6131864673134,5.95409480075548e-11,1.7045898207936e-09,"LK433_RS00215","LK433_RS00215"
"LK433_RS10590",0.479379070943618,11.2970845908201,64.2924361178396,6.32772050999506e-11,1.79306937308737e-09,"LK433_RS10590","LK433_RS10590"
"LK433_RS12200",-1.50417744152517,6.23494809332559,64.0415004769405,6.71866161410816e-11,1.88461851539175e-09,"LK433_RS12200","LK433_RS12200"
"LK433_RS05365",-1.46987964604217,7.40917300597649,69.869831311393,7.23452086235172e-11,2.00902644347507e-09,"LK433_RS05365","LK433_RS05365"
"LK433_RS13270",0.708940560117978,9.43113799148588,63.2019386763462,8.21853920445659e-11,2.2596914228491e-09,"LK433_RS13270","LK433_RS13270"
"fabF",-0.481443122666517,12.7386300160811,61.783761153512,1.15891954722114e-10,3.09615034601124e-09,"LK433_RS02380","LK433_RS02380"
"LK433_RS06595",0.648835568393599,9.88795310540828,61.7816248860811,1.15952335608631e-10,3.09615034601124e-09,"LK433_RS06595","LK433_RS06595"
"LK433_RS12955",0.724103589561492,9.05295686446503,61.8415615682657,1.14270543079019e-10,3.09615034601124e-09,"LK433_RS12955","LK433_RS12955"
"LK433_RS11950",0.628187991747045,9.14227784495777,61.1483298703677,1.35370829279269e-10,3.58023612293839e-09,"LK433_RS11950","LK433_RS11950"
"LK433_RS01910",1.46436167848481,6.11467420091572,60.7824591753773,1.48096082980586e-10,3.87983794751968e-09,"LK433_RS01910","LK433_RS01910"
"LK433_RS02950",-0.717097905276438,8.72754984796673,60.4424279327234,1.61034242674046e-10,4.17936534491425e-09,"LK433_RS02950","LK433_RS02950"
"LK433_RS12850",0.661462050684364,9.22566677623225,60.276544801538,1.6776555733409e-10,4.31374956219229e-09,"LK433_RS12850","LK433_RS12850"
"LK433_RS03550",-0.768658527569063,8.45310875293534,59.8768616891687,1.85208048895851e-10,4.71855735581448e-09,"LK433_RS03550","LK433_RS03550"
"LK433_RS01320",1.98930842181703,7.17910850944126,77.9166236096425,1.99216889000645e-10,5.02932091595264e-09,"LK433_RS01320","LK433_RS01320"
"LK433_RS12360",0.785032112034107,8.15725103352066,59.4812911721604,2.04326124481283e-10,5.11183466382453e-09,"LK433_RS12360","LK433_RS12360"
"LK433_RS02350",1.22337545647895,7.16920598608874,59.1806844774971,2.20214264595805e-10,5.46013404270135e-09,"LK433_RS02350","LK433_RS02350"
"LK433_RS12970",0.852978722608499,7.9849753018079,58.6705091590933,2.50171670734752e-10,6.1480241560213e-09,"LK433_RS12970","LK433_RS12970"
"LK433_RS10940",0.420558461005021,11.8026444149434,58.5560128826991,2.57456697913023e-10,6.27155482547777e-09,"LK433_RS10940","LK433_RS10940"
"LK433_RS06600",0.938038771817727,7.35811332423997,58.0928282098199,2.89244202882824e-10,6.9846187078748e-09,"LK433_RS06600","LK433_RS06600"
"LK433_RS00660",-0.889056779171493,7.71978260096469,58.0207569326746,2.94544334801563e-10,7.05128980813743e-09,"LK433_RS00660","LK433_RS00660"
"LK433_RS10905",0.726676272492333,8.47259247373713,57.7637196547932,3.14280244869236e-10,7.45945504275102e-09,"LK433_RS10905","LK433_RS10905"
"LK433_RS10235",0.931201637886246,7.26965819219471,56.8292776426072,3.98349752726496e-10,9.37472257052102e-09,"LK433_RS10235","LK433_RS10235"
"LK433_RS07305",1.80336954625229,5.71447462311103,56.2209364584216,4.65323104248752e-10,1.08588425251999e-08,"LK433_RS07305","LK433_RS07305"
"LK433_RS02835",0.634737672875516,10.3369476688416,56.1477668402076,4.74129866712458e-10,1.09721553321708e-08,"LK433_RS02835","LK433_RS02835"
"LK433_RS11145",0.492354192131812,10.1115762121311,55.8073751389559,5.17427378788058e-10,1.18751721561524e-08,"LK433_RS11145","LK433_RS11145"
"LK433_RS03800",-0.533820129014904,11.4512244276357,55.297757118544,5.90052725566246e-10,1.34309542532579e-08,"LK433_RS03800","LK433_RS03800"
"LK433_RS06550",0.879464478435725,8.40543926878594,55.0309759510159,6.32205351829325e-10,1.4273449284797e-08,"LK433_RS06550","LK433_RS06550"
"LK433_RS10045",0.919374402414894,8.36391383236288,54.5069913657055,7.96443416833536e-10,1.78364787786027e-08,"LK433_RS10045","LK433_RS10045"
"LK433_RS03540",-1.04384660160917,7.38325747336174,53.5255453191433,9.36171101935075e-10,2.07979772005896e-08,"LK433_RS03540","LK433_RS03540"
"LK433_RS09925",-0.974307202975545,7.55497220485694,52.8043752106161,1.13209539992166e-09,2.49510232189083e-08,"LK433_RS09925","LK433_RS09925"
"LK433_RS06285",-0.449273754175124,11.7377627836898,52.6362258207619,1.18360264286891e-09,2.5880823143677e-08,"LK433_RS06285","LK433_RS06285"
"LK433_RS03460",0.742276130645085,7.91309976159554,52.188558316566,1.33290589189464e-09,2.89178098577455e-08,"LK433_RS03460","LK433_RS03460"
"LK433_RS03700",0.936634709607898,7.52330197880831,51.9817647135678,1.40833618595993e-09,3.03174386698505e-08,"LK433_RS03700","LK433_RS03700"
"LK433_RS06970",-0.480664261744587,12.839636110728,51.4432155993263,1.62625098840307e-09,3.47392230368871e-08,"LK433_RS06970","LK433_RS06970"
"LK433_RS07160",1.09282234804887,6.71612896116634,51.2401036839908,1.71725827553998e-09,3.64032536730879e-08,"LK433_RS07160","LK433_RS07160"
"LK433_RS01165",0.743442532492541,9.01231913326594,51.0327442906677,1.81562287389028e-09,3.81968539454039e-08,"LK433_RS01165","LK433_RS01165"
"LK433_RS09970",-0.774776477960229,8.22557965359681,50.9164550032445,1.87332323510307e-09,3.91144257434679e-08,"LK433_RS09970","LK433_RS09970"
"LK433_RS10885",0.536865154547746,11.0254837996443,50.7667498304354,1.95041221108291e-09,4.0420109777442e-08,"LK433_RS10885","LK433_RS10885"
"LK433_RS07385",-1.24663152572245,6.74488313056814,50.3198388144787,2.20069534814491e-09,4.5269118383692e-08,"LK433_RS07385","LK433_RS07385"
"LK433_RS10135",0.757762179341741,8.13000565992085,49.490572271414,2.75711901868121e-09,5.62979376093951e-08,"LK433_RS10135","LK433_RS10135"
"LK433_RS06475",0.631250001891119,8.57310401061348,49.0733511018896,3.09035420780364e-09,6.26417053654796e-08,"LK433_RS06475","LK433_RS06475"
"LK433_RS12195",-1.62449192136446,5.87135273859619,48.8948103032072,3.24545151247238e-09,6.53088322473609e-08,"LK433_RS12195","LK433_RS12195"
"LK433_RS03595",-1.0086114448108,7.48864789556117,48.3876051006149,3.73159522980411e-09,7.42119233082433e-08,"LK433_RS03595","LK433_RS03595"
"LK433_RS07040",-0.903848209466333,7.17865012160852,48.3781633677788,3.74132850671734e-09,7.42119233082433e-08,"LK433_RS07040","LK433_RS07040"
"LK433_RS11990",-0.699839523041994,8.45645664561158,48.1774495288836,3.95458062392679e-09,7.78856056215935e-08,"LK433_RS11990","LK433_RS11990"
"LK433_RS10075",0.956306275976024,8.27000278366686,49.989323380313,4.21181175599246e-09,8.23676144112046e-08,"LK433_RS10075","LK433_RS10075"
"LK433_RS10225",0.913462874944791,7.65727625875408,47.8158790117315,4.37108907900504e-09,8.48847158908881e-08,"LK433_RS10225","LK433_RS10225"
"LK433_RS10350",1.03700402109331,7.3618646530685,47.7500823405281,4.45164332076505e-09,8.5848704873365e-08,"LK433_RS10350","LK433_RS10350"
"LK433_RS02810",0.660563243768459,9.51886390762959,47.4881876438718,4.83854554153213e-09,9.26664894402396e-08,"LK433_RS02810","LK433_RS02810"
"LK433_RS05170",0.430589534285573,10.9094229540873,47.0431837397515,5.42067744691972e-09,1.02504085368643e-07,"LK433_RS05170","LK433_RS05170"
"LK433_RS08835",0.569167672359279,9.12562845363236,47.0396502267249,5.42603548764511e-09,1.02504085368643e-07,"LK433_RS08835","LK433_RS08835"
"LK433_RS11435",-0.445508282804279,11.4173416490686,46.6118780074431,6.11699479282398e-09,1.14776314457244e-07,"LK433_RS11435","LK433_RS11435"
"LK433_RS03820",1.04928323363215,6.92315614038721,46.3089602622719,6.66094068037561e-09,1.24143840734249e-07,"LK433_RS03820","LK433_RS03820"
"LK433_RS01465",-0.670524236179754,7.95431630200555,45.6407845444457,8.0453621740844e-09,1.47960071241274e-07,"LK433_RS01465","LK433_RS01465"
"LK433_RS13835",0.806277379920811,8.29994573211775,45.6481660128444,8.02854013673492e-09,1.47960071241274e-07,"LK433_RS13835","LK433_RS13835"
"LK433_RS06555",0.96706527556329,7.08117691185349,45.4464676787336,8.50158617324418e-09,1.55321742125652e-07,"LK433_RS06555","LK433_RS06555"
"LK433_RS12700",0.491077084960529,10.4521151586848,45.2939854533123,8.87831116375751e-09,1.61144249031076e-07,"LK433_RS12700","LK433_RS12700"
"LK433_RS01950",0.806479465912889,7.5686732666777,44.8561542722048,1.00591744735015e-08,1.81391737096842e-07,"LK433_RS01950","LK433_RS01950"
"LK433_RS05985",0.590362437858172,9.16198456973331,44.7969366042473,1.02309510179756e-08,1.83299038560763e-07,"LK433_RS05985","LK433_RS05985"
"LK433_RS10860",0.629521206102841,9.31966186059074,44.5358024619645,1.10254682869088e-08,1.9626747072273e-07,"LK433_RS10860","LK433_RS10860"
"LK433_RS03485",-0.752782907104709,8.0741805392061,44.4816554575626,1.11980655703603e-08,1.98070242604399e-07,"LK433_RS03485","LK433_RS03485"
"LK433_RS01810",1.11844143841856,6.92809004403866,44.3945481035726,1.14816223174164e-08,2.0053122751865e-07,"LK433_RS01810","LK433_RS01810"
"LK433_RS13715",0.719924635541337,8.24247274734416,44.3948416791271,1.14806542633929e-08,2.0053122751865e-07,"LK433_RS13715","LK433_RS13715"
"LK433_RS04520",0.521492745475004,9.44344847368635,43.9876888932635,1.29079850567331e-08,2.22642698773589e-07,"LK433_RS04520","LK433_RS04520"
"LK433_RS11430",-0.407876687885412,11.8815920883234,43.9919475784201,1.28921406185044e-08,2.22642698773589e-07,"LK433_RS11430","LK433_RS11430"
"LK433_RS03785",-0.62798260691522,8.68419131834681,43.9426432594752,1.30768176671404e-08,2.24162485565733e-07,"LK433_RS03785","LK433_RS03785"
"LK433_RS13015",0.837921319120824,7.72992603249528,43.7361083243223,1.38807158853884e-08,2.36483116648611e-07,"LK433_RS13015","LK433_RS13015"
"LK433_RS10030",0.839154527384139,7.66914701319119,43.7043979388098,1.40086036080348e-08,2.37206659875077e-07,"LK433_RS10030","LK433_RS10030"
"LK433_RS02805",0.297514344255949,13.8856518660829,42.4203006848063,2.03608267136082e-08,3.41280219273264e-07,"LK433_RS02805","LK433_RS02805"
"LK433_RS05385",-0.50913170751806,9.95648326154299,42.4136413692969,2.04006180768318e-08,3.41280219273264e-07,"LK433_RS05385","LK433_RS05385"
"LK433_RS07815",-0.537663555508787,9.19383053656414,41.9268866428226,2.35387017177158e-08,3.91419010000579e-07,"LK433_RS07815","LK433_RS07815"
"LK433_RS09670",-0.722135073051463,8.05629057272623,41.7679147314771,2.4668702603556e-08,4.0776778053616e-07,"LK433_RS09670","LK433_RS09670"
"LK433_RS06330",0.828731597404477,6.85595773313109,41.7422052094624,2.48566642330463e-08,4.08443530030588e-07,"LK433_RS06330","LK433_RS06330"
"LK433_RS06635",1.03801248906058,6.30159438619336,41.4304135565031,2.72579575394052e-08,4.3871284104428e-07,"LK433_RS06635","LK433_RS06635"
"LK433_RS08630",-0.961822228524524,6.63802085132154,41.4767958819347,2.68860474701949e-08,4.3871284104428e-07,"LK433_RS08630","LK433_RS08630"
"LK433_RS08685",0.684200572262627,8.73636910317875,41.4381329317949,2.71956930714357e-08,4.3871284104428e-07,"LK433_RS08685","LK433_RS08685"
"LK433_RS12450",0.553147896239151,9.02081969142228,41.4214196934193,2.7330688332971e-08,4.3871284104428e-07,"LK433_RS12450","LK433_RS12450"
"LK433_RS10240",1.04297783882863,6.64385501792983,41.3930236350803,2.75616413760051e-08,4.3987746035153e-07,"LK433_RS10240","LK433_RS10240"
"LK433_RS08625",-0.861196228543619,7.01190654638777,40.8081683505862,3.27960653767332e-08,5.17469736086297e-07,"LK433_RS08625","LK433_RS08625"
"LK433_RS13645",0.507047787452006,9.57188945577828,40.8221397524127,3.26597030628662e-08,5.17469736086297e-07,"LK433_RS13645","LK433_RS13645"
"LK433_RS09045",-0.438553320982914,9.98491557211679,40.6983122835172,3.3889039506564e-08,5.31694139602984e-07,"LK433_RS09045","LK433_RS09045"
"LK433_RS06060",0.74877977384341,7.73349284030323,40.638830637845,3.44965125248486e-08,5.38184355514071e-07,"LK433_RS06060","LK433_RS06060"
"LK433_RS12950",1.01255704257107,6.97200934219226,40.092090165344,4.06378114725703e-08,6.30453645024178e-07,"LK433_RS12950","LK433_RS12950"
"LK433_RS01615",0.463630350303946,10.1611938125416,39.9085289281169,4.29451604134045e-08,6.62548391489024e-07,"LK433_RS01615","LK433_RS01615"
"LK433_RS10025",0.910453577347822,6.85414516150619,39.7701573453717,4.47739407491362e-08,6.8694604121741e-07,"LK433_RS10025","LK433_RS10025"
"LK433_RS13130",0.604634167316458,9.25968462382145,39.5817662802771,4.73944160635998e-08,7.23155458289103e-07,"LK433_RS13130","LK433_RS13130"
"LK433_RS10015",0.923097615310541,6.59001499741988,39.4465454499704,4.9372898830213e-08,7.49226994816948e-07,"LK433_RS10015","LK433_RS10015"
