"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"LK433_RS13260",0.671932033152113,9.43239783381823,53.5091391958862,9.40213510031642e-10,4.14440145612361e-08,"LK433_RS13260","LK433_RS13260"
"LK433_RS07815",-0.62894637778051,9.19383053656414,52.193862292884,1.33102718521728e-09,5.68655768207444e-08,"LK433_RS07815","LK433_RS07815"
"LK433_RS13265",0.610685278091918,10.4335258440021,52.2295277291435,1.31846524141125e-09,5.68655768207444e-08,"LK433_RS13265","LK433_RS13265"
"LK433_RS08880",0.588113326499075,9.24956391423279,51.5380860530503,1.58546859716606e-09,6.67097923383355e-08,"LK433_RS08880","LK433_RS08880"
"LK433_RS10125",0.676714651885968,9.04249234009545,51.1143087325848,1.77625293666418e-09,7.25390353693592e-08,"LK433_RS10125","LK433_RS10125"
"LK433_RS11145",0.497799364544567,10.1115762121311,51.1209916805719,1.7730666168725e-09,7.25390353693592e-08,"LK433_RS11145","LK433_RS11145"
"LK433_RS05410",0.57980127971314,9.77923997242994,50.8246076738126,1.92023665475593e-09,7.72565755757165e-08,"LK433_RS05410","LK433_RS05410"
"LK433_RS10770",0.986857729782903,11.2912632046444,70.390757937528,1.94741097958234e-09,7.72565755757165e-08,"LK433_RS10770","LK433_RS10770"
"LK433_RS10085",0.662617163242178,9.09153900428264,49.4667222096675,2.77512607303659e-09,1.08542607110177e-07,"LK433_RS10085","LK433_RS10085"
"LK433_RS03550",-0.733146133101918,8.45310875293534,49.274470071671,2.92480188046938e-09,1.1280798363977e-07,"LK433_RS03550","LK433_RS03550"
"LK433_RS13715",0.808887059512082,8.24247274734416,49.1460658611471,3.02940610503054e-09,1.15241928132463e-07,"LK433_RS13715","LK433_RS13715"
"LK433_RS02595",0.459371800420461,11.0078938339175,49.0332819876978,3.12448074008418e-09,1.17252473178565e-07,"LK433_RS02595","LK433_RS02595"
"LK433_RS01320",1.8440514186241,7.17910850944126,61.3027934340387,3.3516591886739e-09,1.24100767559299e-07,"LK433_RS01320","LK433_RS01320"
"LK433_RS10915",0.507192201432849,11.1313091851822,48.5843027199947,3.53467933445322e-09,1.29155322523376e-07,"LK433_RS10915","LK433_RS10915"
"LK433_RS02810",0.704657238081081,9.51886390762959,48.136384617174,4.04287689233077e-09,1.45806092597436e-07,"LK433_RS02810","LK433_RS02810"
"LK433_RS03800",-0.516719779566325,11.4512244276357,47.9106955361795,4.25765224829645e-09,1.51583337096401e-07,"LK433_RS03800","LK433_RS03800"
"LK433_RS02835",0.609078801771893,10.3369476688416,46.502794846218,6.30736852762128e-09,2.2171597976208e-07,"LK433_RS02835","LK433_RS02835"
"LK433_RS09955",0.754589373371589,8.27890350757604,45.5938598911848,8.15315862257338e-09,2.83016518686079e-07,"LK433_RS09955","LK433_RS09955"
"LK433_RS02830",0.632350650517696,8.87531899377694,45.1669889046172,9.20525510233286e-09,3.15592511347881e-07,"LK433_RS02830","LK433_RS02830"
"LK433_RS10590",0.41989704228681,11.2970845908201,44.8033456066333,1.02122142719832e-08,3.45845354064603e-07,"LK433_RS10590","LK433_RS10590"
"LK433_RS10070",0.890696427134988,7.59863876191481,44.0315538506766,1.27457468754223e-08,4.26445049072864e-07,"LK433_RS10070","LK433_RS10070"
"LK433_RS06025",0.489192679117619,10.1489489391083,43.7462955740168,1.38398879531644e-08,4.5754010530878e-07,"LK433_RS06025","LK433_RS06025"
"LK433_RS01950",0.83929648761453,7.5686732666777,43.0237500643834,1.70688856319987e-08,5.57650534118357e-07,"LK433_RS01950","LK433_RS01950"
"LK433_RS03575",-0.714069179118353,8.74124107259031,42.6717199509919,1.8915860961286e-08,6.09418006138464e-07,"LK433_RS03575","LK433_RS03575"
"LK433_RS06475",0.624330290328978,8.57310401061348,42.639969784298,1.9092317801241e-08,6.09418006138464e-07,"LK433_RS06475","LK433_RS06475"
"LK433_RS05370",-0.57656805516731,10.8580714226928,42.8796872168133,2.14290471867084e-08,6.76232545880558e-07,"LK433_RS05370","LK433_RS05370"
"LK433_RS03320",0.775441398419736,8.51037742130974,42.0738491817075,2.25417458876699e-08,7.03353127304036e-07,"LK433_RS03320","LK433_RS03320"
"LK433_RS12220",-0.654261625673113,8.3865654519612,41.8605068647865,2.40038759207613e-08,7.40652927021714e-07,"LK433_RS12220","LK433_RS12220"
"LK433_RS11140",0.54491801992209,9.16951247917655,40.6684315882603,3.41928068594852e-08,1.04344422690978e-06,"LK433_RS11140","LK433_RS11140"
"LK433_RS06530",0.65506877507701,8.59027018329596,40.3595190162472,3.75036488953371e-08,1.1320394889386e-06,"LK433_RS06530","LK433_RS06530"
"LK433_RS10025",0.971704290264822,6.85414516150619,39.5879778105853,4.73055299635181e-08,1.4125532979429e-06,"LK433_RS10025","LK433_RS10025"
"LK433_RS03580",-0.65639317636328,8.87807104655963,39.3909685099266,5.02107073580212e-08,1.48335249290665e-06,"LK433_RS03580","LK433_RS03580"
"LK433_RS03700",0.864838219776449,7.52330197880831,39.2504602255196,5.23951788473833e-08,1.53159380693877e-06,"LK433_RS03700","LK433_RS03700"
"LK433_RS06760",0.627292248604359,8.1983351979382,38.4926109325766,6.59993090760626e-08,1.89611022421839e-06,"LK433_RS06760","LK433_RS06760"
"LK433_RS10350",0.989489581313524,7.3618646530685,38.4811683147017,6.62307136295225e-08,1.89611022421839e-06,"LK433_RS10350","LK433_RS10350"
"LK433_RS08655",0.823639517373327,8.27126971280009,38.5257879926765,6.71114772583773e-08,1.90172012598483e-06,"LK433_RS08655","LK433_RS08655"
"LK433_RS13835",0.771358147553666,8.29994573211775,37.8320282095987,8.08365724460902e-08,2.26750668366457e-06,"LK433_RS13835","LK433_RS13835"
"LK433_RS10090",0.6856823502017,8.06317783140507,37.4070931762126,9.2172857366327e-08,2.54489161769196e-06,"LK433_RS10090","LK433_RS10090"
"LK433_RS12360",0.657674928506597,8.15725103352066,37.3936185920822,9.25581755084219e-08,2.54489161769196e-06,"LK433_RS12360","LK433_RS12360"
"LK433_RS10980",0.493765975962794,9.93357319179067,36.8600618807492,1.09238369250403e-07,2.97406815106244e-06,"LK433_RS10980","LK433_RS10980"
"LK433_RS08630",-0.938875928621096,6.63802085132154,36.6913449736075,1.15138362001044e-07,3.10426438132912e-06,"LK433_RS08630","LK433_RS08630"
"LK433_RS10905",0.608014004208767,8.47259247373713,36.4902307939898,1.22605107545882e-07,3.27379215052801e-06,"LK433_RS10905","LK433_RS10905"
"LK433_RS03760",0.42447833958794,11.0050244253595,36.3240883457156,1.29151313020865e-07,3.41574472627564e-06,"LK433_RS03760","LK433_RS03760"
"LK433_RS10020",0.559588538658379,8.6349258906087,35.7942951766513,1.52552791467171e-07,3.96847514537151e-06,"LK433_RS10020","LK433_RS10020"
"LK433_RS12355",0.683959395963175,8.39499412026822,35.7869087512742,1.52908476973263e-07,3.96847514537151e-06,"LK433_RS12355","LK433_RS12355"
"LK433_RS05365",-1.11116383190286,7.40917300597649,37.4247769375512,1.76091462887616e-07,4.52783326332325e-06,"LK433_RS05365","LK433_RS05365"
"LK433_RS10975",0.579613954277836,8.58939278377487,35.2631404599133,1.80454836867732e-07,4.59745946772194e-06,"LK433_RS10975","LK433_RS10975"
"LK433_RS10180",-0.918224164314491,7.11989722787567,35.0792980010741,1.9130277651348e-07,4.82952554889031e-06,"LK433_RS10180","LK433_RS10180"
"LK433_RS01465",-0.608143014345908,7.95431630200555,34.5544983570751,2.26147000070664e-07,5.6577497224886e-06,"LK433_RS01465","LK433_RS01465"
"LK433_RS10940",0.336102711489613,11.8026444149434,33.9997032809658,2.70207653389284e-07,6.69970226305394e-06,"LK433_RS10940","LK433_RS10940"
"LK433_RS10040",0.720732872075248,8.16571532147464,33.8632514748373,2.82350276669893e-07,6.93882051603799e-06,"LK433_RS10040","LK433_RS10040"
"LK433_RS06565",0.496523899245248,9.34514528073211,33.8163358680112,2.86654726142562e-07,6.98280854822715e-06,"LK433_RS06565","LK433_RS06565"
"LK433_RS11950",0.489165809196451,9.14227784495777,33.0002810562871,3.73453942614741e-07,9.01810085774902e-06,"LK433_RS11950","LK433_RS11950"
"LK433_RS03540",-0.844413228017403,7.38325747336174,32.5277415002783,4.35780391350975e-07,1.04324322998419e-05,"LK433_RS03540","LK433_RS03540"
"LK433_RS10205",1.46283519223892,5.57512231159922,32.344595509829,4.62752944942447e-07,1.09834609239759e-05,"LK433_RS10205","LK433_RS10205"
"LK433_RS02590",0.458797281018179,9.50765502162217,31.9154870893721,5.32945563427997e-07,1.25422866918606e-05,"LK433_RS02590","LK433_RS02590"
"LK433_RS01175",0.515097226823266,8.68552696712051,31.0798516375184,7.03136477884137e-07,1.64084873872626e-05,"LK433_RS01175","LK433_RS01175"
"LK433_RS02950",-0.539330253908735,8.72754984796673,31.0300157771336,7.14918019622195e-07,1.65443945040903e-05,"LK433_RS02950","LK433_RS02950"
"LK433_RS03485",-0.656721158926148,8.0741805392061,30.966754222283,7.30168909749362e-07,1.67576782014378e-05,"LK433_RS03485","LK433_RS03485"
"LK433_RS04520",0.458547572907864,9.44344847368635,30.6645578614588,8.07815367936712e-07,1.83877317767233e-05,"LK433_RS04520","LK433_RS04520"
"LK433_RS10045",0.727938533501383,8.36391383236288,30.07180400918,1.02829478972424e-06,2.32160539110912e-05,"LK433_RS10045","LK433_RS10045"
"LK433_RS00215",-0.923427423511024,7.19070440601453,29.5816437496556,1.17030393479928e-06,2.62091453785291e-05,"LK433_RS00215","LK433_RS00215"
"LK433_RS09940",0.562019416921634,8.8095951820676,29.3291815824901,1.26831330271074e-06,2.81768483330218e-05,"LK433_RS09940","LK433_RS09940"
"LK433_RS13145",0.744389956790968,9.67069491101011,33.8994438854518,1.32679573604614e-06,2.92421568174613e-05,"LK433_RS13145","LK433_RS13145"
"LK433_RS00365",0.626546310633958,8.36371060259098,29.0002140113511,1.41903496269673e-06,3.10288196173922e-05,"LK433_RS00365","LK433_RS00365"
"LK433_RS05640",0.6797620316347,7.70868476025482,28.6710802828593,1.58849980805671e-06,3.44629997419804e-05,"LK433_RS05640","LK433_RS05640"
"LK433_RS02805",0.255787083202582,13.8856518660829,28.5948476866572,1.63066263364162e-06,3.51034894079285e-05,"LK433_RS02805","LK433_RS02805"
"LK433_RS13685",0.398695129443282,10.2721322740056,28.1698808188849,1.88794215388576e-06,4.03293489333904e-05,"LK433_RS13685","LK433_RS13685"
"LK433_RS12315",0.352698135201748,11.4472804926631,27.9917810777373,2.00796411438986e-06,4.25657736309973e-05,"LK433_RS12315","LK433_RS12315"
"LK433_RS03315",1.27094192893339,8.58118067871503,35.344781370722,2.48231102801847e-06,5.15904676340363e-05,"LK433_RS03315","LK433_RS03315"
"LK433_RS06595",0.453992176082747,9.88795310540828,27.4056844466789,2.46193269497871e-06,5.15904676340363e-05,"LK433_RS06595","LK433_RS06595"
"LK433_RS10030",0.701196122899953,7.66914701319119,27.3738833239409,2.48942119660096e-06,5.15904676340363e-05,"LK433_RS10030","LK433_RS10030"
"LK433_RS06640",0.793930768876088,6.66297812563143,26.9733422954181,2.86421517537486e-06,5.89179669778962e-05,"LK433_RS06640","LK433_RS06640"
"LK433_RS03090",1.01660464216053,7.26519367823299,28.0623256960923,2.95179651370319e-06,6.02730802834835e-05,"LK433_RS03090","LK433_RS03090"
"LK433_RS03785",-0.510602743967647,8.68419131834681,26.8413227215748,3.00020233784848e-06,6.07998257268688e-05,"LK433_RS03785","LK433_RS03785"
"LK433_RS10880",0.594962276516655,8.43697234088527,26.8213216712721,3.02138132888293e-06,6.07998257268688e-05,"LK433_RS10880","LK433_RS10880"
"LK433_RS09130",0.587665917487438,8.21714833503925,26.5781367849058,3.291653165769e-06,6.57620204412986e-05,"LK433_RS09130","LK433_RS09130"
"LK433_RS12320",0.481806827246163,9.21211667493381,26.4937739583059,3.39117150815463e-06,6.72663091296102e-05,"LK433_RS12320","LK433_RS12320"
"LK433_RS01165",0.562007178756234,9.01231913326594,26.3917179360345,3.51574682817468e-06,6.92427584527736e-05,"LK433_RS01165","LK433_RS01165"
"LK433_RS08910",0.299716120522277,12.01665505145,26.099931431035,3.89878844721299e-06,7.62460247740175e-05,"LK433_RS08910","LK433_RS08910"
"LK433_RS04930",0.629848466972087,8.05882207759305,25.8519045771131,4.25836395371557e-06,8.26956412550219e-05,"LK433_RS04930","LK433_RS04930"
"LK433_RS10675",-1.34874876811163,5.4980925820311,25.7857957321802,4.35989499677244e-06,8.3729455300402e-05,"LK433_RS10675","LK433_RS10675"
"LK433_RS11430",-0.32519380620911,11.8815920883234,25.7780837262399,4.37190169915675e-06,8.3729455300402e-05,"LK433_RS11430","LK433_RS11430"
"LK433_RS01945",0.61966265033985,8.50169378528641,25.4795524443211,4.86405455888216e-06,9.25169829453135e-05,"LK433_RS01945","LK433_RS01945"
"LK433_RS12100",-0.712698292240649,7.06840493941114,25.3289509791128,5.13381265457803e-06,9.69836581072326e-05,"LK433_RS12100","LK433_RS12100"
"LK433_RS03645",0.307741049055291,12.2767980494985,25.3056460549129,5.17692328055251e-06,9.71372699330698e-05,"LK433_RS03645","LK433_RS03645"
"LK433_RS10845",0.411253255935956,9.86081290979512,25.1878244587168,5.40069703223784e-06,0.000100655944016943,"LK433_RS10845","LK433_RS10845"
"LK433_RS13985",1.20228126291332,5.45833806697807,25.1564802237202,5.4619015183206e-06,0.000101118003442509,"LK433_RS13985","LK433_RS13985"
"LK433_RS01170",0.562150119511529,7.91269264029636,25.1335127022722,5.50720567912823e-06,0.000101281524310855,"LK433_RS01170","LK433_RS01170"
"LK433_RS06060",0.622749673409445,7.73349284030323,25.0551344273899,5.66476652151171e-06,0.000103493793619987,"LK433_RS06060","LK433_RS06060"
"LK433_RS03820",0.813335859299454,6.92315614038721,24.7360292131744,6.35613341511566e-06,0.000115365898652132,"LK433_RS03820","LK433_RS03820"
"LK433_RS10965",0.512173618231921,8.44524511062513,24.6600804197385,6.53322725813185e-06,0.000117810208414495,"LK433_RS10965","LK433_RS10965"
"LK433_RS07160",0.799472828369732,6.71612896116634,24.5136867674828,6.88917412438516e-06,0.000123427332538178,"LK433_RS07160","LK433_RS07160"
"LK433_RS06550",0.614797054724489,8.40543926878594,24.3868951996236,7.21371087008077e-06,0.000128413301834707,"LK433_RS06550","LK433_RS06550"
"LK433_RS07385",-0.899179571496286,6.74488313056814,24.2116123944559,7.68870329363914e-06,0.00013599700029577,"LK433_RS07385","LK433_RS07385"
"LK433_RS07035",-0.542889984029472,7.88480922991994,24.1328887108775,7.91248572906263e-06,0.000139069448541816,"LK433_RS07035","LK433_RS07035"
"LK433_RS03560",-0.840194609932974,6.35486009904177,23.7224235407071,9.19384884046219e-06,0.000160574328490336,"LK433_RS03560","LK433_RS03560"
"LK433_RS02475",-0.520766434172733,8.24174394463335,23.4207697328805,1.02715981910992e-05,0.000177595148762321,"LK433_RS02475","LK433_RS02475"
"LK433_RS04440",0.874138314372288,6.57084779444444,23.4142477018252,1.02962977856441e-05,0.000177595148762321,"LK433_RS04440","LK433_RS04440"
"LK433_RS11155",0.429640547889351,9.33663714248904,23.2699938701075,1.08586521924692e-05,0.000186138747768437,"LK433_RS11155","LK433_RS11155"
"LK433_RS10970",0.418478779657859,8.96519318190842,23.2219986384182,1.10527459748931e-05,0.00018830353111827,"LK433_RS10970","LK433_RS10970"
"LK433_RS13550",0.528687274972862,8.86585333027472,23.1845214762916,1.12068060234013e-05,0.000189764026384057,"LK433_RS13550","LK433_RS13550"
"LK433_RS08715",-0.407850425308032,9.66085442657014,23.0210821523256,1.19051757291452e-05,0.000200367715150522,"LK433_RS08715","LK433_RS08715"
"LK433_RS03565",-0.377565069997547,9.52698767360906,22.6179391376821,1.38277807874236e-05,0.00023132377859443,"LK433_RS03565","LK433_RS03565"
"LK433_RS05985",0.437305693942362,9.16198456973331,22.0300145691256,1.72280791968887e-05,0.000286481292992574,"LK433_RS05985","LK433_RS05985"
"LK433_RS11750",-0.395855275287428,10.2132463909796,21.782533045643,1.89090750568058e-05,0.000312562508528272,"LK433_RS11750","LK433_RS11750"
"LK433_RS10860",0.463941174734405,9.31966186059074,21.7450140785254,1.91784129862555e-05,0.000315138774336281,"LK433_RS10860","LK433_RS10860"
"LK433_RS06635",0.794681692025923,6.30159438619336,21.5541173491733,2.06118319820353e-05,0.000336700337730071,"LK433_RS06635","LK433_RS06635"
"LK433_RS02625",0.757336444952546,6.84901482003668,21.5385078152016,2.07338578093238e-05,0.000336713000798201,"LK433_RS02625","LK433_RS02625"
"LK433_RS08905",0.32005920692749,11.8821405026396,21.3767247936891,2.20436512371232e-05,0.000355902438869134,"LK433_RS08905","LK433_RS08905"
"LK433_RS06520",-0.456490621064602,8.34049243456939,21.3277863255819,2.24565589518157e-05,0.000360473203521342,"LK433_RS06520","LK433_RS06520"
"LK433_RS09640",0.446667407542074,8.54534602665685,21.1537046554462,2.39916004544133e-05,0.000382900427941987,"LK433_RS09640","LK433_RS09640"
"LK433_RS04910",1.82707874772105,3.77260134104901,21.1088771106742,2.44042594174375e-05,0.000387260733726994,"LK433_RS04910","LK433_RS04910"
"LK433_RS13680",0.481671649514396,8.99477754924468,20.9899468460646,2.5535172838551e-05,0.000402904403253727,"LK433_RS13680","LK433_RS13680"
"LK433_RS06555",0.689491500391498,7.08117691185349,20.9744943663344,2.5686056045035e-05,0.000402995353881708,"LK433_RS06555","LK433_RS06555"
"LK433_RS03525",-0.933933231557035,6.18588313013207,20.9372561149092,2.60534786669024e-05,0.000406463540775214,"LK433_RS03525","LK433_RS03525"
"LK433_RS07165",0.607827462724273,7.8346688569473,20.9064115905826,2.6361946590082e-05,0.000406706253781432,"LK433_RS07165","LK433_RS07165"
"LK433_RS10075",0.658376775712669,8.27000278366686,21.355890466199,2.62771420448242e-05,0.000406706253781432,"LK433_RS10075","LK433_RS10075"
"LK433_RS02850",0.579534658981596,7.43172056225766,20.8549765079695,2.68847978836506e-05,0.000412481125540871,"LK433_RS02850","LK433_RS02850"
"LK433_RS03600",-0.892165960798897,6.57887083106466,20.6292644840782,2.93097478093304e-05,0.00044721521794786,"LK433_RS03600","LK433_RS03600"
"LK433_RS03130",0.602501670465227,7.49675379146538,20.6007405009655,2.96319769841856e-05,0.000449661202650729,"LK433_RS03130","LK433_RS03130"
"LK433_RS06525",0.459678936352037,8.28162378640067,20.5451749180429,3.02702968268706e-05,0.000454381698855241,"LK433_RS06525","LK433_RS06525"
