"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"path:pcoi00261",5,"Up",0.246513969243967,0.983605103027724,1,1,"Monobactam biosynthesis - Prevotella copri"
"path:pcoi00750",5,"Down",0.253581816242146,0.983605103027724,1,1,"Vitamin B6 metabolism - Prevotella copri"
"path:pcoi00520",27,"Up",0.256637352306459,0.983605103027724,0.419875412397747,1,"Amino sugar and nucleotide sugar metabolism - Prevotella copri"
"path:pcoi00460",9,"Down",0.270068902787232,0.983605103027724,0.984665296370753,1,"Cyanoamino acid metabolism - Prevotella copri"
"path:pcoi00360",3,"Up",0.270747732424429,0.983605103027724,1,1,"Phenylalanine metabolism - Prevotella copri"
"path:pcoi00401",3,"Up",0.270747732424429,0.983605103027724,1,1,"Novobiocin biosynthesis - Prevotella copri"
"path:pcoi00220",11,"Up",0.276338276572947,0.983605103027724,0.681998691984629,1,"Arginine biosynthesis - Prevotella copri"
"path:pcoi00400",18,"Down",0.284185530862896,0.983605103027724,0.472492584491504,1,"Phenylalanine, tyrosine and tryptophan biosynthesis - Prevotella copri"
"path:pcoi00521",7,"Up",0.284519705726462,0.983605103027724,1,1,"Streptomycin biosynthesis - Prevotella copri"
"path:pcoi00040",16,"Up",0.317091969532955,0.983605103027724,0.424226181795694,1,"Pentose and glucuronate interconversions - Prevotella copri"
"path:pcoi00052",13,"Down",0.328919916414218,0.983605103027724,0.923182355646312,1,"Galactose metabolism - Prevotella copri"
"path:pcoi03060",12,"Up",0.340420733340338,0.983605103027724,0.906040992345319,1,"Protein export - Prevotella copri"
"path:pcoi00780",5,"Up",0.342841700825129,0.983605103027724,1,1,"Biotin metabolism - Prevotella copri"
"path:pcoi00053",3,"Up",0.350598473589531,0.983605103027724,1,1,"Ascorbate and aldarate metabolism - Prevotella copri"
"path:pcoi00630",13,"Down",0.350949847867708,0.983605103027724,0.990145571517126,1,"Glyoxylate and dicarboxylate metabolism - Prevotella copri"
"path:pcoi00270",25,"Up",0.356144419308221,0.983605103027724,0.645024580699997,1,"Cysteine and methionine metabolism - Prevotella copri"
"path:pcoi00650",12,"Up",0.366614514005019,0.983605103027724,0.973206821388364,1,"Butanoate metabolism - Prevotella copri"
"path:pcoi00543",1,"Down",0.372578852386794,0.983605103027724,0.372578852386794,1,"Exopolysaccharide biosynthesis - Prevotella copri"
"path:pcoi00670",10,"Down",0.378369956018161,0.983605103027724,0.998783693902551,1,"One carbon pool by folate - Prevotella copri"
"path:pcoi00730",15,"Down",0.379669053712534,0.983605103027724,0.982575618096965,1,"Thiamine metabolism - Prevotella copri"
"path:pcoi00998",4,"Down",0.404110282146749,0.983605103027724,1,1,"Biosynthesis of various antibiotics - Prevotella copri; Including: Kanosamine biosynthesis, Aurachin biosynthesis, Bacilysin biosynthesis, Puromycin biosynthesis, Dapdiamides biosynthesis, Fosfomycin biosynthesis, Cremeomycin biosynthesis, Pentalenolactone biosynthesis, Terpentecin biosynthesis, Roseoflavin biosynthesis, Cycloserine biosynthesis"
"path:pcoi00740",7,"Down",0.408536348138539,0.983605103027724,1,1,"Riboflavin metabolism - Prevotella copri"
"path:pcoi03030",14,"Up",0.462641440673236,0.983605103027724,0.992517587084701,1,"DNA replication - Prevotella copri"
"path:pcoi00260",18,"Down",0.467998920787654,0.983605103027724,0.637327268100565,1,"Glycine, serine and threonine metabolism - Prevotella copri"
"path:pcoi01230",94,"Down",0.492904711551992,0.983605103027724,0.539489565097002,1,"Biosynthesis of amino acids - Prevotella copri"
"path:pcoi03420",9,"Down",0.499918495800579,0.983605103027724,1,1,"Nucleotide excision repair - Prevotella copri"
"path:pcoi03070",11,"Up",0.502053880127104,0.983605103027724,0.948014213301266,1,"Bacterial secretion system - Prevotella copri"
"path:pcoi00300",15,"Up",0.509587430366769,0.983605103027724,0.940968509179493,1,"Lysine biosynthesis - Prevotella copri"
"path:pcoi03430",17,"Up",0.515333455179563,0.983605103027724,0.989931268708682,1,"Mismatch repair - Prevotella copri"
"path:pcoi00340",8,"Down",0.517616354640761,0.983605103027724,1,1,"Histidine metabolism - Prevotella copri"
"path:pcoi00190",24,"Up",0.535719713595525,0.983605103027724,0.501326054626727,1,"Oxidative phosphorylation - Prevotella copri"
"path:pcoi00240",30,"Down",0.540247604547437,0.983605103027724,0.467162493800509,1,"Pyrimidine metabolism - Prevotella copri"
"path:pcoi00470",7,"Down",0.544796471200033,0.983605103027724,1,1,"D-Amino acid metabolism - Prevotella copri"
"path:pcoi00770",12,"Down",0.545378136545768,0.983605103027724,0.997120195678344,1,"Pantothenate and CoA biosynthesis - Prevotella copri"
"path:pcoi00061",9,"Up",0.546391958290333,0.983605103027724,0.955725812107234,1,"Fatty acid biosynthesis - Prevotella copri"
"path:pcoi01212",9,"Up",0.546391958290333,0.983605103027724,0.955725812107234,1,"Fatty acid metabolism - Prevotella copri"
"path:pcoi00290",11,"Down",0.563820034061097,0.983605103027724,0.996432305306991,1,"Valine, leucine and isoleucine biosynthesis - Prevotella copri"
"path:pcoi04122",2,"Up",0.56715629503827,0.983605103027724,1,1,"Sulfur relay system - Prevotella copri"
"path:pcoi00362",4,"Down",0.585117749997565,0.983605103027724,1,1,"Benzoate degradation - Prevotella copri"
"path:pcoi00350",4,"Down",0.595775590130625,0.983605103027724,0.991417031978245,1,"Tyrosine metabolism - Prevotella copri"
"path:pcoi00552",6,"Up",0.602818046398865,0.983605103027724,1,1,"Teichoic acid biosynthesis - Prevotella copri"
"path:pcoi00790",13,"Down",0.634965788945745,0.983605103027724,0.998869797875576,1,"Folate biosynthesis - Prevotella copri"
"path:pcoi00450",5,"Up",0.63526719061967,0.983605103027724,1,1,"Selenocompound metabolism - Prevotella copri"
"path:pcoi00010",24,"Down",0.639842742570448,0.983605103027724,0.122656778018618,1,"Glycolysis / Gluconeogenesis - Prevotella copri"
"path:pcoi01240",79,"Down",0.642259150102302,0.983605103027724,0.62222406890731,1,"Biosynthesis of cofactors - Prevotella copri"
"path:pcoi01232",32,"Up",0.646372988868251,0.983605103027724,0.0820065960281607,1,"Nucleotide metabolism - Prevotella copri"
"path:pcoi00910",8,"Down",0.661058924994083,0.983605103027724,1,1,"Nitrogen metabolism - Prevotella copri"
"path:pcoi01210",22,"Up",0.662770570632813,0.983605103027724,0.326434277605931,1,"2-Oxocarboxylic acid metabolism - Prevotella copri"
"path:pcoi01120",87,"Down",0.668888380883056,0.983605103027724,0.299361304973888,1,"Microbial metabolism in diverse environments - Prevotella copri"
"path:pcoi00946",6,"Down",0.679372479641545,0.983605103027724,1,1,"Degradation of flavonoids - Prevotella copri"
"path:pcoi00440",3,"Down",0.68879744015484,0.983605103027724,1,1,"Phosphonate and phosphinate metabolism - Prevotella copri"
"path:pcoi00920",5,"Down",0.702901002176845,0.983605103027724,1,1,"Sulfur metabolism - Prevotella copri"
"path:pcoi00760",11,"Down",0.711429055470998,0.983605103027724,0.999992162093404,1,"Nicotinate and nicotinamide metabolism - Prevotella copri"
"path:pcoi00680",13,"Up",0.729477108707461,0.983605103027724,0.988493563009666,1,"Methane metabolism - Prevotella copri"
"path:pcoi02024",19,"Down",0.732006073253317,0.983605103027724,0.898101491647136,1,"Quorum sensing - Prevotella copri"
"path:pcoi00541",18,"Up",0.738898897842611,0.983605103027724,0.69779997848173,1,"O-Antigen nucleotide sugar biosynthesis - Prevotella copri"
"path:pcoi01110",203,"Down",0.739470862093132,0.983605103027724,0.271359113705805,1,"Biosynthesis of secondary metabolites - Prevotella copri"
"path:pcoi01503",5,"Down",0.740107811960503,0.983605103027724,1,1,"Cationic antimicrobial peptide (CAMP) resistance - Prevotella copri"
"path:pcoi02040",6,"Up",0.74419187777273,0.983605103027724,1,1,"Flagellar assembly - Prevotella copri"
"path:pcoi03010",54,"Up",0.744866000351092,0.983605103027724,0.527030320661747,1,"Ribosome - Prevotella copri"
"path:pcoi00540",14,"Up",0.768247093848135,0.986090400108943,0.954750284195024,1,"Lipopolysaccharide biosynthesis - Prevotella copri"
"path:pcoi01501",9,"Up",0.779907517371568,0.986090400108943,1,1,"beta-Lactam resistance - Prevotella copri"
"path:pcoi00410",2,"Down",0.816159823135296,0.986090400108943,1,1,"beta-Alanine metabolism - Prevotella copri"
"path:pcoi00130",6,"Down",0.819496128527021,0.986090400108943,0.999330181320773,1,"Ubiquinone and other terpenoid-quinone biosynthesis - Prevotella copri"
"path:pcoi00525",2,"Down",0.821756939876772,0.986090400108943,1,1,"Acarbose and validamycin biosynthesis - Prevotella copri"
"path:pcoi00999",7,"Down",0.825765275332533,0.986090400108943,0.999298282849935,1,"Biosynthesis of various plant secondary metabolites - Prevotella copri; Including: Crocin biosynthesis, Cannabidiol biosynthesis, Mugineic acid biosynthesis, Pentagalloylglucose biosynthesis, Benzoxazinoid biosynthesis, Gramine biosynthesis, Coumarin biosynthesis, Furanocoumarin biosynthesis, Hordatine biosynthesis, Podophyllotoxin biosynthesis"
"path:pcoi00051",19,"Up",0.828498103752622,0.986090400108943,0.585608082934741,1,"Fructose and mannose metabolism - Prevotella copri"
"path:pcoi00332",2,"Down",0.851650470587273,0.986090400108943,1,1,"Carbapenem biosynthesis - Prevotella copri"
"path:pcoi01250",34,"Up",0.854537351533032,0.986090400108943,0.515271312246871,1,"Biosynthesis of nucleotide sugars - Prevotella copri"
"path:pcoi00550",20,"Up",0.855167517222769,0.986090400108943,0.966981278257088,1,"Peptidoglycan biosynthesis - Prevotella copri"
"path:pcoi00020",16,"Up",0.856621925829161,0.986090400108943,0.886773625960829,1,"Citrate cycle (TCA cycle) - Prevotella copri"
"path:pcoi01502",6,"Up",0.861632388444708,0.986090400108943,1,1,"Vancomycin resistance - Prevotella copri"
"path:pcoi03440",22,"Up",0.877969004363834,0.987988906703016,0.9880001139149,1,"Homologous recombination - Prevotella copri"
"path:pcoi00900",12,"Down",0.888297500237468,0.987988906703016,0.959378003373709,1,"Terpenoid backbone biosynthesis - Prevotella copri"
"path:pcoi01200",48,"Up",0.900035105528185,0.987988906703016,0.801493880185729,1,"Carbon metabolism - Prevotella copri"
"path:pcoi00860",3,"Up",0.904278340167808,0.987988906703016,1,1,"Porphyrin metabolism - Prevotella copri"
"path:pcoi00511",7,"Down",0.911836505619776,0.987988906703016,1,1,"Other glycan degradation - Prevotella copri"
"path:pcoi00500",27,"Down",0.943429725543187,0.987988906703016,0.207951020288554,1,"Starch and sucrose metabolism - Prevotella copri"
"path:pcoi00660",6,"Down",0.943532298736713,0.987988906703016,1,1,"C5-Branched dibasic acid metabolism - Prevotella copri"
"path:pcoi00620",18,"Down",0.949336097978786,0.987988906703016,0.243794026515247,1,"Pyruvate metabolism - Prevotella copri"
"path:pcoi00564",11,"Down",0.954299201957381,0.987988906703016,0.99121260238961,1,"Glycerophospholipid metabolism - Prevotella copri"
"path:pcoi00030",14,"Down",0.966510667531532,0.987988906703016,0.977075450103764,1,"Pentose phosphate pathway - Prevotella copri"
"path:pcoi01100",430,"Up",0.968804656087423,0.987988906703016,0.383661508309288,1,"Metabolic pathways - Prevotella copri"
"path:pcoi00523",4,"Up",0.989907130389523,0.991788363260672,1,1,"Polyketide sugar unit biosynthesis - Prevotella copri"
"path:pcoi03410",7,"Up",0.991788363260672,0.991788363260672,1,1,"Base excision repair - Prevotella copri"
