"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"path:pcoi01501",9,"Up",1.60830639953156e-08,1.38046299293126e-07,3.9081984039477e-07,9.81815696601496e-07,"beta-Lactam resistance - Prevotella copri"
"path:pcoi02040",6,"Up",2.3313382905529e-08,1.84713726097653e-07,0.000726294667836558,0.00143862213052241,"Flagellar assembly - Prevotella copri"
"path:pcoi00010",24,"Up",2.97478618565669e-08,2.18859269373313e-07,5.59008230156207e-19,2.87889238530447e-18,"Glycolysis / Gluconeogenesis - Prevotella copri"
"path:pcoi01232",32,"Up",4.01858546508774e-08,2.75942868602692e-07,1.09757031831692e-31,1.88416237977738e-30,"Nucleotide metabolism - Prevotella copri"
"path:pcoi02020",25,"Up",6.45233837791568e-08,4.13330169911569e-07,1.0405643655626e-21,6.69863310330927e-21,"Two-component system - Prevotella copri"
"path:pcoi00760",11,"Up",6.82195426067639e-08,4.13330169911569e-07,6.09482596366153e-10,1.96177210705356e-09,"Nicotinate and nicotinamide metabolism - Prevotella copri"
"path:pcoi00240",30,"Up",2.86448623303686e-07,1.63912267779331e-06,9.72555258666279e-23,6.67821277617512e-22,"Pyrimidine metabolism - Prevotella copri"
"path:pcoi00460",9,"Down",1.06947346118298e-06,5.79767192114983e-06,1.58121677241384e-05,3.61922950130278e-05,"Cyanoamino acid metabolism - Prevotella copri"
"path:pcoi00500",27,"Down",5.19548242363502e-06,2.67567344817204e-05,7.11102992014882e-29,6.65850983432116e-28,"Starch and sucrose metabolism - Prevotella copri"
"path:pcoi00946",6,"Down",9.24382265712742e-06,4.51145648037487e-05,0.00881683284937942,0.0139712889767089,"Degradation of flavonoids - Prevotella copri"
"path:pcoi00290",11,"Down",9.6361206376939e-06,4.51145648037487e-05,0.000314511548770914,0.000647893790468083,"Valine, leucine and isoleucine biosynthesis - Prevotella copri"
"path:pcoi00630",13,"Down",1.31257526590125e-05,5.87805445164472e-05,3.72360102520902e-11,1.23719646966622e-10,"Glyoxylate and dicarboxylate metabolism - Prevotella copri"
"path:pcoi00740",7,"Up",2.09143060804086e-05,8.97572302617536e-05,0.00371662818082049,0.00627561807581164,"Riboflavin metabolism - Prevotella copri"
"path:pcoi03440",22,"Up",2.19927405457125e-05,9.06100910483356e-05,4.74236348075148e-17,2.22028835689728e-16,"Homologous recombination - Prevotella copri"
"path:pcoi00261",5,"Down",2.67878129539098e-05,0.000106120951317412,0.0178525473541505,0.0262687482496786,"Monobactam biosynthesis - Prevotella copri"
"path:pcoi00260",18,"Down",3.30469376033341e-05,0.00012606794715346,3.13907771911678e-14,1.29330002027611e-13,"Glycine, serine and threonine metabolism - Prevotella copri"
"path:pcoi01250",34,"Up",3.55919172006764e-05,0.000130927409702488,1.92766550583981e-33,3.97099094203e-32,"Biosynthesis of nucleotide sugars - Prevotella copri"
"path:pcoi00362",4,"Up",5.73987785274017e-05,0.00020386462718353,0.809945254521837,0.948004104724423,"Benzoate degradation - Prevotella copri"
"path:pcoi00541",18,"Up",8.0388411953115e-05,0.000276000214372362,1.14033742910121e-18,5.59308358082976e-18,"O-Antigen nucleotide sugar biosynthesis - Prevotella copri"
"path:pcoi03070",11,"Up",9.88949771770407e-05,0.000328586537072103,1.77693090945193e-09,5.22925381924426e-09,"Bacterial secretion system - Prevotella copri"
"path:pcoi00999",7,"Down",0.00013321995132398,0.000428801718324061,0.00204054385632452,0.00362372443450734,"Biosynthesis of various plant secondary metabolites - Prevotella copri; Including: Crocin biosynthesis, Cannabidiol biosynthesis, Mugineic acid biosynthesis, Pentagalloylglucose biosynthesis, Benzoxazinoid biosynthesis, Gramine biosynthesis, Coumarin biosynthesis, Furanocoumarin biosynthesis, Hordatine biosynthesis, Podophyllotoxin biosynthesis"
"path:pcoi01230",94,"Down",0.000173192059040305,0.000540569153974284,1.0002721727054e-36,5.15140168943282e-35,"Biosynthesis of amino acids - Prevotella copri"
"path:pcoi01240",79,"Up",0.00026872257532903,0.000814071331143827,6.46850340890139e-30,9.51794073024062e-29,"Biosynthesis of cofactors - Prevotella copri"
"path:pcoi00660",6,"Down",0.000321555774602068,0.000946292708114656,0.328281579101039,0.417444477128481,"C5-Branched dibasic acid metabolism - Prevotella copri"
"path:pcoi00552",6,"Up",0.000342090587306414,0.000978759180348907,0.0396899929690038,0.0552441794028025,"Teichoic acid biosynthesis - Prevotella copri"
"path:pcoi00910",8,"Down",0.000402076702832048,0.00111929460518111,0.011665467418557,0.0179334797628562,"Nitrogen metabolism - Prevotella copri"
"path:pcoi00750",5,"Down",0.000455494886878479,0.00123463087759167,0.603210868844227,0.730949641070063,"Vitamin B6 metabolism - Prevotella copri"
"path:pcoi03010",54,"Down",0.000566164428095743,0.00149525477163748,0.00384378529848598,0.00638564331845251,"Ribosome - Prevotella copri"
"path:pcoi00020",16,"Up",0.000612317335468001,0.0015767171388301,1.50358090333252e-12,5.53102975154463e-12,"Citrate cycle (TCA cycle) - Prevotella copri"
"path:pcoi00550",20,"Up",0.000966796772919406,0.00242878213684631,8.85388332478341e-16,3.96499992370736e-15,"Peptidoglycan biosynthesis - Prevotella copri"
"path:pcoi00520",27,"Up",0.00121150265297134,0.0029710660299059,1.67643037870484e-29,1.91858143340666e-28,"Amino sugar and nucleotide sugar metabolism - Prevotella copri"
"path:pcoi00230",33,"Up",0.00149180454722078,0.00357339228752885,1.17034248802384e-25,9.27271355895811e-25,"Purine metabolism - Prevotella copri"
"path:pcoi00521",7,"Up",0.0022999145197419,0.00538389080757762,0.050027189951439,0.0687040075333096,"Streptomycin biosynthesis - Prevotella copri"
"path:pcoi00561",4,"Up",0.00272999028190475,0.00624864442302643,0.258204454098402,0.332438234651692,"Glycerolipid metabolism - Prevotella copri"
"path:pcoi00450",5,"Up",0.00290124607229044,0.00649626837925904,0.0257673995164243,0.0368616965304403,"Selenocompound metabolism - Prevotella copri"
"path:pcoi00071",4,"Down",0.00310020824768614,0.00679407339386537,0.678515200465265,0.812640298231655,"Fatty acid degradation - Prevotella copri"
"path:pcoi00770",12,"Down",0.00358681226545372,0.00769670131961943,0.00768614708701035,0.0123698929681573,"Pantothenate and CoA biosynthesis - Prevotella copri"
"path:pcoi02024",19,"Down",0.00392301504030282,0.0082463377377794,1.21188378499736e-08,3.20061615012124e-08,"Quorum sensing - Prevotella copri"
"path:pcoi00564",11,"Up",0.00663940252294345,0.0136771691972635,7.82226160337219e-06,1.87370452359845e-05,"Glycerophospholipid metabolism - Prevotella copri"
"path:pcoi00900",12,"Up",0.0068239092647455,0.013781620671937,0.00149187535548828,0.0028456141039869,"Terpenoid backbone biosynthesis - Prevotella copri"
"path:pcoi00860",3,"Down",0.00727057158486455,0.0144013244854048,0.18341411583252,0.239134859882906,"Porphyrin metabolism - Prevotella copri"
"path:pcoi00300",15,"Down",0.00756382677146354,0.0146995124049197,3.45182818067908e-12,1.22599414693085e-11,"Lysine biosynthesis - Prevotella copri"
"path:pcoi00730",15,"Up",0.00788596074827726,0.0150417399457881,1.68025384302252e-09,5.09018075974468e-09,"Thiamine metabolism - Prevotella copri"
"path:pcoi03020",3,"Down",0.00838225152438288,0.0156976710365716,0.745039723410974,0.88205852311874,"RNA polymerase - Prevotella copri"
"path:pcoi00440",3,"Down",0.00904894375935703,0.0165685674926224,1,1,"Phosphonate and phosphinate metabolism - Prevotella copri"
"path:pcoi00332",2,"Down",0.00916901307844153,0.0165685674926224,1,1,"Carbapenem biosynthesis - Prevotella copri"
"path:pcoi00640",4,"Down",0.0109807205058503,0.0195002450362514,0.99603354510507,1,"Propanoate metabolism - Prevotella copri"
"path:pcoi00400",18,"Down",0.011323698759561,0.0197684910548268,3.73915408131871e-07,9.62832175939567e-07,"Phenylalanine, tyrosine and tryptophan biosynthesis - Prevotella copri"
"path:pcoi00360",3,"Down",0.0124034213611375,0.0209434819704453,0.979537532298801,1,"Phenylalanine metabolism - Prevotella copri"
"path:pcoi00401",3,"Down",0.0124034213611375,0.0209434819704453,0.979537532298801,1,"Novobiocin biosynthesis - Prevotella copri"
"path:pcoi00780",5,"Down",0.0157967627606748,0.0262430091024113,0.117275536286252,0.154863849198513,"Biotin metabolism - Prevotella copri"
"path:pcoi00330",10,"Down",0.0187262998896393,0.0306160141052832,0.0537353200275483,0.0728254995110195,"Arginine and proline metabolism - Prevotella copri"
"path:pcoi00970",22,"Up",0.0216160322744494,0.0347883019416919,1.31733652037083e-15,5.65356923325815e-15,"Aminoacyl-tRNA biosynthesis - Prevotella copri"
"path:pcoi00220",11,"Down",0.0281994555659268,0.0446852911275456,0.0213679716365273,0.0309986067403142,"Arginine biosynthesis - Prevotella copri"
"path:pcoi00350",4,"Down",0.0312565313028649,0.0487791321847739,0.969394122773533,1,"Tyrosine metabolism - Prevotella copri"
"path:pcoi01220",2,"Up",0.0335057480044014,0.0515088364843783,1,1,"Degradation of aromatic compounds - Prevotella copri"
"path:pcoi00061",9,"Down",0.0390607564177729,0.0583080856671103,0.0017030238757515,0.00313234748575723,"Fatty acid biosynthesis - Prevotella copri"
"path:pcoi01212",9,"Down",0.0390607564177729,0.0583080856671103,0.0017030238757515,0.00313234748575723,"Fatty acid metabolism - Prevotella copri"
"path:pcoi00920",5,"Up",0.0771340505730426,0.113497245843191,0.540692263777824,0.662991704394236,"Sulfur metabolism - Prevotella copri"
"path:pcoi00250",28,"Up",0.0829496455186195,0.120335401245321,2.49270657217333e-29,2.56748776933853e-28,"Alanine, aspartate and glutamate metabolism - Prevotella copri"
"path:pcoi00410",2,"Down",0.101275586341645,0.144880352683187,1,1,"beta-Alanine metabolism - Prevotella copri"
"path:pcoi00525",2,"Down",0.102911333702811,0.145203662621774,1,1,"Acarbose and validamycin biosynthesis - Prevotella copri"
"path:pcoi01502",6,"Up",0.108540710608632,0.151076935036339,0.0928380747003295,0.124185996027714,"Vancomycin resistance - Prevotella copri"
"path:pcoi03420",9,"Down",0.119122369442902,0.163594720701586,0.000153579804064971,0.000329556662889417,"Nucleotide excision repair - Prevotella copri"
"path:pcoi01200",48,"Up",0.132490892344643,0.179560025151293,1.42329969966772e-29,1.83249836332219e-28,"Carbon metabolism - Prevotella copri"
"path:pcoi00470",7,"Up",0.141893599265983,0.189805723693458,0.00219512510431655,0.0038321675549933,"D-Amino acid metabolism - Prevotella copri"
"path:pcoi00040",16,"Down",0.152309893216262,0.201127166683013,5.45255107398964e-14,2.16004907931128e-13,"Pentose and glucuronate interconversions - Prevotella copri"
"path:pcoi00680",13,"Up",0.170555035118648,0.222369223002794,1.39248629043643e-05,3.25968381624891e-05,"Methane metabolism - Prevotella copri"
"path:pcoi03060",12,"Down",0.341618198423421,0.439833430470155,0.0017697364454946,0.00319794480501656,"Protein export - Prevotella copri"
"path:pcoi00053",3,"Up",0.35221266460386,0.447875363632069,1,1,"Ascorbate and aldarate metabolism - Prevotella copri"
"path:pcoi01100",430,"Up",0.39032315498539,0.490283962969453,4.46814784491144e-36,1.5340640934196e-34,"Metabolic pathways - Prevotella copri"
"path:pcoi00543",1,"Up",0.401913683099738,0.498760353726181,0.401913683099738,0.504842797064305,"Exopolysaccharide biosynthesis - Prevotella copri"
"path:pcoi03030",14,"Down",0.409466424293031,0.502083829787883,6.83174758200653e-05,0.000149717021478015,"DNA replication - Prevotella copri"
"path:pcoi00280",1,"Down",0.415256300451964,0.503192928782968,0.415256300451964,0.515318059597015,"Valine, leucine and isoleucine degradation - Prevotella copri"
"path:pcoi04122",2,"Up",0.430727763111793,0.515871623261798,1,1,"Sulfur relay system - Prevotella copri"
"path:pcoi03018",13,"Down",0.491118613356188,0.581439277881464,1.14269292052057e-09,3.56658699435209e-09,"RNA degradation - Prevotella copri"
"path:pcoi03410",7,"Down",0.61260648767474,0.717028048073843,0.00468442703437209,0.007658666421275,"Base excision repair - Prevotella copri"
"path:pcoi00523",4,"Up",0.625457697254368,0.723844301316853,0.849008695805729,0.982560625483034,"Polyketide sugar unit biosynthesis - Prevotella copri"
"path:pcoi00430",3,"Down",0.641865773374683,0.734579718417693,1,1,"Taurine and hypotaurine metabolism - Prevotella copri"
"path:pcoi00540",14,"Up",0.657860822336743,0.744611700007523,2.89311100257453e-11,9.93301444217256e-11,"Lipopolysaccharide biosynthesis - Prevotella copri"
"path:pcoi00052",13,"Up",0.69481262963288,0.772903303923291,7.51046255455392e-09,2.03573063978698e-08,"Galactose metabolism - Prevotella copri"
"path:pcoi00650",12,"Down",0.701662758574134,0.772903303923291,6.19708046455028e-07,1.51976020916352e-06,"Butanoate metabolism - Prevotella copri"
"path:pcoi03430",17,"Up",0.705368063774654,0.772903303923291,6.17208056292886e-09,1.76590082772687e-08,"Mismatch repair - Prevotella copri"
"path:pcoi00790",13,"Down",0.849353156281076,0.920877632599483,0.0150064642524564,0.0227303796765149,"Folate biosynthesis - Prevotella copri"
"path:pcoi00190",24,"Up",0.874440920721351,0.933548344496718,1.70269559358333e-20,1.03163321258284e-19,"Oxidative phosphorylation - Prevotella copri"
"path:pcoi00625",1,"Down",0.888230463695906,0.933548344496718,0.888230463695906,1,"Chloroalkane and chloroalkene degradation - Prevotella copri"
"path:pcoi00626",1,"Down",0.888230463695906,0.933548344496718,0.888230463695906,1,"Naphthalene degradation - Prevotella copri"
"path:pcoi00270",25,"Down",0.900611231231711,0.93699956380673,1.27970444678655e-26,1.09841298349179e-25,"Cysteine and methionine metabolism - Prevotella copri"
"path:pcoi00670",10,"Up",0.949926568232576,0.966004149709515,0.00954140862947374,0.0148903801338757,"One carbon pool by folate - Prevotella copri"
"path:pcoi01120",87,"Up",0.955151531425435,0.966004149709515,3.36521379140726e-35,8.66542551287369e-34,"Microbial metabolism in diverse environments - Prevotella copri"
"path:pcoi00030",14,"Up",0.956625468644374,0.966004149709515,6.74936187950619e-09,1.87887641510578e-08,"Pentose phosphate pathway - Prevotella copri"
"path:pcoi01110",203,"Down",0.986257402625557,0.986257402625557,8.65480070096771e-40,8.91444472199674e-38,"Biosynthesis of secondary metabolites - Prevotella copri"
