"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"path:pcoi00470",7,"Down",0.117230596862986,0.48389856171594,0.996333742908108,1,"D-Amino acid metabolism - Prevotella copri"
"path:pcoi00730",15,"Down",0.117451107212607,0.48389856171594,0.000665686739358923,0.00527428724261301,"Thiamine metabolism - Prevotella copri"
"path:pcoi00640",4,"Up",0.130574429207352,0.510810966742616,0.735295110227454,1,"Propanoate metabolism - Prevotella copri"
"path:pcoi00051",19,"Down",0.133901903903404,0.510810966742616,0.163643850512825,0.461170734720843,"Fructose and mannose metabolism - Prevotella copri"
"path:pcoi00480",4,"Up",0.153211295905899,0.558496753029191,1,1,"Glutathione metabolism - Prevotella copri"
"path:pcoi03030",14,"Down",0.166845405851275,0.558496753029191,0.192717333483482,0.508971419199966,"DNA replication - Prevotella copri"
"path:pcoi00999",7,"Down",0.168612304293966,0.558496753029191,0.671106558815064,1,"Biosynthesis of various plant secondary metabolites - Prevotella copri; Including: Crocin biosynthesis, Cannabidiol biosynthesis, Mugineic acid biosynthesis, Pentagalloylglucose biosynthesis, Benzoxazinoid biosynthesis, Gramine biosynthesis, Coumarin biosynthesis, Furanocoumarin biosynthesis, Hordatine biosynthesis, Podophyllotoxin biosynthesis"
"path:pcoi00280",1,"Up",0.172335003589493,0.558496753029191,0.172335003589493,0.467118562360995,"Valine, leucine and isoleucine degradation - Prevotella copri"
"path:pcoi00511",7,"Down",0.173513554339166,0.558496753029191,0.712423713976585,1,"Other glycan degradation - Prevotella copri"
"path:pcoi02040",6,"Up",0.179789867853307,0.560501316975434,0.87031110817176,1,"Flagellar assembly - Prevotella copri"
"path:pcoi01220",2,"Down",0.188908296425158,0.560501316975434,1,1,"Degradation of aromatic compounds - Prevotella copri"
"path:pcoi00071",4,"Down",0.190580045312506,0.560501316975434,1,1,"Fatty acid degradation - Prevotella copri"
"path:pcoi00350",4,"Down",0.195903372923453,0.560501316975434,1,1,"Tyrosine metabolism - Prevotella copri"
"path:pcoi00520",27,"Down",0.202543714629931,0.563837908294133,2.10021225678192e-06,3.6053643741423e-05,"Amino sugar and nucleotide sugar metabolism - Prevotella copri"
"path:pcoi04122",2,"Down",0.242211084944914,0.63976187117517,1,1,"Sulfur relay system - Prevotella copri"
"path:pcoi00760",11,"Down",0.24223993180419,0.63976187117517,0.011682855759021,0.0501389226324652,"Nicotinate and nicotinamide metabolism - Prevotella copri"
"path:pcoi00052",13,"Down",0.258884885592353,0.66662858040031,0.5683186967795,1,"Galactose metabolism - Prevotella copri"
"path:pcoi00400",18,"Down",0.297636367271363,0.711245075761576,0.76401466688624,1,"Phenylalanine, tyrosine and tryptophan biosynthesis - Prevotella copri"
"path:pcoi00625",1,"Down",0.307271404730085,0.711245075761576,0.307271404730085,0.719294424709062,"Chloroalkane and chloroalkene degradation - Prevotella copri"
"path:pcoi00626",1,"Down",0.307271404730085,0.711245075761576,0.307271404730085,0.719294424709062,"Naphthalene degradation - Prevotella copri"
"path:pcoi00620",18,"Up",0.308780642551459,0.711245075761576,0.136354539725998,0.413074046816995,"Pyruvate metabolism - Prevotella copri"
"path:pcoi00900",12,"Up",0.319388521964006,0.711245075761576,0.664748658405046,1,"Terpenoid backbone biosynthesis - Prevotella copri"
"path:pcoi00360",3,"Down",0.328288955043963,0.711245075761576,1,1,"Phenylalanine metabolism - Prevotella copri"
"path:pcoi00401",3,"Down",0.328288955043963,0.711245075761576,1,1,"Novobiocin biosynthesis - Prevotella copri"
"path:pcoi00240",30,"Up",0.33145401588889,0.711245075761576,0.0295200053072314,0.112613353579438,"Pyrimidine metabolism - Prevotella copri"
"path:pcoi00680",13,"Up",0.345599335898474,0.717089437601562,0.268083821915517,0.670601684506781,"Methane metabolism - Prevotella copri"
"path:pcoi01502",6,"Down",0.348101668738622,0.717089437601562,0.999981355064679,1,"Vancomycin resistance - Prevotella copri"
"path:pcoi00300",15,"Up",0.361872391961817,0.723332567378416,0.00354569562958382,0.0182603324923567,"Lysine biosynthesis - Prevotella copri"
"path:pcoi00130",6,"Down",0.365177606831822,0.723332567378416,1,1,"Ubiquinone and other terpenoid-quinone biosynthesis - Prevotella copri"
"path:pcoi00946",6,"Down",0.395520480143001,0.768653008579795,0.860120653063269,1,"Degradation of flavonoids - Prevotella copri"
"path:pcoi01100",430,"Down",0.407006882978755,0.776327943459476,2.40489198671634e-08,1.23851937315891e-06,"Metabolic pathways - Prevotella copri"
"path:pcoi00410",2,"Down",0.425271833629096,0.793553852119521,1,1,"beta-Alanine metabolism - Prevotella copri"
"path:pcoi00660",6,"Up",0.431446754550419,0.793553852119521,0.96897406842867,1,"C5-Branched dibasic acid metabolism - Prevotella copri"
"path:pcoi00552",6,"Down",0.44818361883889,0.80299035356643,1,1,"Teichoic acid biosynthesis - Prevotella copri"
"path:pcoi01200",48,"Up",0.45971183157916,0.80299035356643,0.0310091522776228,0.114069381592684,"Carbon metabolism - Prevotella copri"
"path:pcoi00543",1,"Down",0.459965348159411,0.80299035356643,0.459965348159411,0.992885292838291,"Exopolysaccharide biosynthesis - Prevotella copri"
"path:pcoi02020",25,"Up",0.471482250974727,0.809377864173281,2.4449086351771e-20,2.51825589423241e-18,"Two-component system - Prevotella copri"
"path:pcoi01120",87,"Up",0.493486955574745,0.833264859413094,2.07324019446383e-05,0.000237270822255305,"Microbial metabolism in diverse environments - Prevotella copri"
"path:pcoi00362",4,"Down",0.515435416986542,0.856287870155062,1,1,"Benzoate degradation - Prevotella copri"
"path:pcoi01232",32,"Up",0.527146428514179,0.861842573602547,0.00349445429291345,0.0182603324923567,"Nucleotide metabolism - Prevotella copri"
"path:pcoi00290",11,"Up",0.548825880379144,0.881244726399273,0.712480301860612,1,"Valine, leucine and isoleucine biosynthesis - Prevotella copri"
"path:pcoi01110",203,"Down",0.564246493028447,0.881244726399273,3.70373273252272e-07,8.0887032335784e-06,"Biosynthesis of secondary metabolites - Prevotella copri"
"path:pcoi00500",27,"Down",0.572364649228086,0.881244726399273,7.10130610645509e-06,0.000104490646994982,"Starch and sucrose metabolism - Prevotella copri"
"path:pcoi00550",20,"Down",0.580653252227366,0.881244726399273,0.70274094125168,1,"Peptidoglycan biosynthesis - Prevotella copri"
"path:pcoi00750",5,"Down",0.581792634904374,0.881244726399273,0.99915578691056,1,"Vitamin B6 metabolism - Prevotella copri"
"path:pcoi00600",5,"Down",0.592008980589646,0.883723550735268,1,1,"Sphingolipid metabolism - Prevotella copri"
"path:pcoi00780",5,"Up",0.619206613805648,0.907261703845849,0.877951153401797,1,"Biotin metabolism - Prevotella copri"
"path:pcoi01240",79,"Down",0.63412233350781,0.907261703845849,3.9265549677565e-07,8.0887032335784e-06,"Biosynthesis of cofactors - Prevotella copri"
"path:pcoi00430",3,"Down",0.637190675684254,0.907261703845849,0.785329493605577,1,"Taurine and hypotaurine metabolism - Prevotella copri"
"path:pcoi00564",11,"Up",0.647501683505314,0.907261703845849,0.54032739032035,1,"Glycerophospholipid metabolism - Prevotella copri"
"path:pcoi00790",13,"Down",0.675074069744544,0.907261703845849,0.532655341317366,1,"Folate biosynthesis - Prevotella copri"
"path:pcoi00525",2,"Up",0.67779951126718,0.907261703845849,1,1,"Acarbose and validamycin biosynthesis - Prevotella copri"
"path:pcoi00970",22,"Down",0.683494885045727,0.907261703845849,0.00294595688252426,0.0178490328764705,"Aminoacyl-tRNA biosynthesis - Prevotella copri"
"path:pcoi03410",7,"Up",0.684896643121117,0.907261703845849,0.406503387552128,0.93044108706376,"Base excision repair - Prevotella copri"
"path:pcoi00770",12,"Up",0.687052552426953,0.907261703845849,0.476242948208064,1,"Pantothenate and CoA biosynthesis - Prevotella copri"
"path:pcoi03070",11,"Up",0.71233039944953,0.921069473389273,7.80170707121895e-05,0.000803575828335552,"Bacterial secretion system - Prevotella copri"
"path:pcoi00010",24,"Up",0.726085210966992,0.921069473389273,0.0414478166439288,0.142304170477489,"Glycolysis / Gluconeogenesis - Prevotella copri"
"path:pcoi03440",22,"Down",0.739952546614364,0.921069473389273,0.0774439148890581,0.257313652695903,"Homologous recombination - Prevotella copri"
"path:pcoi00330",10,"Down",0.743393031944169,0.921069473389273,0.551797161712638,1,"Arginine and proline metabolism - Prevotella copri"
"path:pcoi00561",4,"Up",0.750131474034543,0.921069473389273,0.900163736123816,1,"Glycerolipid metabolism - Prevotella copri"
"path:pcoi00340",8,"Up",0.755400765710997,0.921069473389273,0.605344610394794,1,"Histidine metabolism - Prevotella copri"
"path:pcoi00460",9,"Down",0.760105876097944,0.921069473389273,0.462703825788718,0.992885292838291,"Cyanoamino acid metabolism - Prevotella copri"
"path:pcoi02010",18,"Down",0.778675800960411,0.932600087196771,0.542505324676588,1,"ABC transporters - Prevotella copri"
"path:pcoi00523",4,"Down",0.792151055628885,0.93783400838822,1,1,"Polyketide sugar unit biosynthesis - Prevotella copri"
"path:pcoi00030",14,"Down",0.802676896342274,0.939496821855162,0.580905015305034,1,"Pentose phosphate pathway - Prevotella copri"
"path:pcoi00521",7,"Down",0.843055400043495,0.959760928450732,1,1,"Streptomycin biosynthesis - Prevotella copri"
"path:pcoi00020",16,"Up",0.847248989497598,0.959760928450732,0.442144319697991,0.990018802802023,"Citrate cycle (TCA cycle) - Prevotella copri"
"path:pcoi00270",25,"Down",0.847944121252589,0.959760928450732,0.0247850196971849,0.0981868088003865,"Cysteine and methionine metabolism - Prevotella copri"
"path:pcoi00230",33,"Up",0.860104229497109,0.961217530146703,0.00334984985823004,0.0182603324923567,"Purine metabolism - Prevotella copri"
"path:pcoi03430",17,"Up",0.867895439841198,0.961217530146703,0.013649871357306,0.0562374699921006,"Mismatch repair - Prevotella copri"
"path:pcoi01210",22,"Down",0.893390726395597,0.964308084774459,0.00470017810154975,0.0230532544980774,"2-Oxocarboxylic acid metabolism - Prevotella copri"
"path:pcoi00740",7,"Down",0.897057895890983,0.964308084774459,0.965909365711316,1,"Riboflavin metabolism - Prevotella copri"
"path:pcoi00061",9,"Down",0.911521476440232,0.964308084774459,0.512440820751115,1,"Fatty acid biosynthesis - Prevotella copri"
"path:pcoi01212",9,"Down",0.911521476440232,0.964308084774459,0.512440820751115,1,"Fatty acid metabolism - Prevotella copri"
"path:pcoi00220",11,"Up",0.919091239072571,0.964308084774459,0.273449230575581,0.670601684506781,"Arginine biosynthesis - Prevotella copri"
"path:pcoi00250",28,"Up",0.928933054724615,0.964308084774459,0.000806836401447629,0.00593601066779327,"Alanine, aspartate and glutamate metabolism - Prevotella copri"
"path:pcoi00630",13,"Up",0.936221441528601,0.964308084774459,0.750479011400805,1,"Glyoxylate and dicarboxylate metabolism - Prevotella copri"
"path:pcoi01230",94,"Up",0.960721479904632,0.972559248799713,0.000442073044003852,0.0037944602943664,"Biosynthesis of amino acids - Prevotella copri"
"path:pcoi00860",3,"Up",0.963116925995833,0.972559248799713,1,1,"Porphyrin metabolism - Prevotella copri"
"path:pcoi00650",12,"Up",0.993651865074027,0.993651865074027,0.527343168945175,1,"Butanoate metabolism - Prevotella copri"
