"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"path:pcoi00900",12,"Down",0.293748634431173,0.488001763651787,0.877402571435271,1,"Terpenoid backbone biosynthesis - Prevotella copri"
"path:pcoi03020",3,"Up",0.302227871780893,0.494118584022731,1,1,"RNA polymerase - Prevotella copri"
"path:pcoi03410",7,"Up",0.312211650848219,0.499555319366865,0.807741200702728,1,"Base excision repair - Prevotella copri"
"path:pcoi00770",12,"Up",0.315253356882002,0.499555319366865,0.954898012654557,1,"Pantothenate and CoA biosynthesis - Prevotella copri"
"path:pcoi00430",3,"Down",0.325493995856007,0.507967902623768,1,1,"Taurine and hypotaurine metabolism - Prevotella copri"
"path:pcoi01100",430,"Down",0.337111429824746,0.518245929432072,7.01803839202927e-14,1.80714488594754e-12,"Metabolic pathways - Prevotella copri"
"path:pcoi02024",19,"Up",0.34430979408134,0.521528070446735,0.00617882504030412,0.0303056656738726,"Quorum sensing - Prevotella copri"
"path:pcoi04122",2,"Down",0.350403159229545,0.523065585516567,1,1,"Sulfur relay system - Prevotella copri"
"path:pcoi01502",6,"Up",0.359588133384441,0.529108253408534,0.77716604797628,1,"Vancomycin resistance - Prevotella copri"
"path:pcoi00561",4,"Down",0.372594121073625,0.540523865782865,1,1,"Glycerolipid metabolism - Prevotella copri"
"path:pcoi00970",22,"Down",0.394024380969156,0.561523371661221,0.00885570875891924,0.041101440902525,"Aminoacyl-tRNA biosynthesis - Prevotella copri"
"path:pcoi00630",13,"Up",0.397972875060866,0.561523371661221,0.588141296056144,1,"Glyoxylate and dicarboxylate metabolism - Prevotella copri"
"path:pcoi00550",20,"Down",0.408511174461762,0.568603391480561,0.00917799165784539,0.041101440902525,"Peptidoglycan biosynthesis - Prevotella copri"
"path:pcoi00910",8,"Up",0.42904887861408,0.589227126630003,0.999716442884363,1,"Nitrogen metabolism - Prevotella copri"
"path:pcoi00270",25,"Down",0.449455427681986,0.607426783989692,0.0129436789011386,0.055549955284053,"Cysteine and methionine metabolism - Prevotella copri"
"path:pcoi00625",1,"Down",0.459993098555301,0.607426783989692,0.459993098555301,0.923768668982815,"Chloroalkane and chloroalkene degradation - Prevotella copri"
"path:pcoi00626",1,"Down",0.459993098555301,0.607426783989692,0.459993098555301,0.923768668982815,"Naphthalene degradation - Prevotella copri"
"path:pcoi00250",28,"Down",0.476409899064644,0.621142020299472,7.66359388841996e-05,0.000607192438851735,"Alanine, aspartate and glutamate metabolism - Prevotella copri"
"path:pcoi00998",4,"Up",0.495671108749002,0.633416563652572,0.466368648418509,0.923768668982815,"Biosynthesis of various antibiotics - Prevotella copri; Including: Kanosamine biosynthesis, Aurachin biosynthesis, Bacilysin biosynthesis, Puromycin biosynthesis, Dapdiamides biosynthesis, Fosfomycin biosynthesis, Cremeomycin biosynthesis, Pentalenolactone biosynthesis, Terpentecin biosynthesis, Roseoflavin biosynthesis, Cycloserine biosynthesis"
"path:pcoi00350",4,"Up",0.498123705396683,0.633416563652572,1,1,"Tyrosine metabolism - Prevotella copri"
"path:pcoi00190",24,"Down",0.540171324492659,0.678507883204194,0.0297126370202676,0.122416064523503,"Oxidative phosphorylation - Prevotella copri"
"path:pcoi00730",15,"Down",0.576961673270223,0.715919221534192,0.822725798259235,1,"Thiamine metabolism - Prevotella copri"
"path:pcoi00540",14,"Down",0.583856452513322,0.715919221534192,0.0480922371387364,0.165116680842995,"Lipopolysaccharide biosynthesis - Prevotella copri"
"path:pcoi00261",5,"Up",0.65212054158351,0.790216656271782,1,1,"Monobactam biosynthesis - Prevotella copri"
"path:pcoi00500",27,"Up",0.685155215866315,0.814015166363689,2.99409209725648e-17,1.54195743008709e-15,"Starch and sucrose metabolism - Prevotella copri"
"path:pcoi00040",16,"Up",0.693244312183845,0.814015166363689,0.252332219890833,0.604423689505948,"Pentose and glucuronate interconversions - Prevotella copri"
"path:pcoi00053",3,"Up",0.69546926834956,0.814015166363689,1,1,"Ascorbate and aldarate metabolism - Prevotella copri"
"path:pcoi00330",10,"Down",0.714226719476213,0.826514816465843,0.999050997439048,1,"Arginine and proline metabolism - Prevotella copri"
"path:pcoi00280",1,"Up",0.722197412445883,0.826514816465843,0.722197412445883,1,"Valine, leucine and isoleucine degradation - Prevotella copri"
"path:pcoi00332",2,"Up",0.74196982076363,0.837405893728509,1,1,"Carbapenem biosynthesis - Prevotella copri"
"path:pcoi01230",94,"Up",0.751400613306674,0.837405893728509,0.00178890305099686,0.0102365007918153,"Biosynthesis of amino acids - Prevotella copri"
"path:pcoi00052",13,"Down",0.762705831730179,0.837405893728509,0.238341216869242,0.584503460417428,"Galactose metabolism - Prevotella copri"
"path:pcoi03440",22,"Down",0.764234504956115,0.837405893728509,0.216185762711199,0.545151522800686,"Homologous recombination - Prevotella copri"
"path:pcoi00640",4,"Up",0.773084177776619,0.838186003273598,1,1,"Propanoate metabolism - Prevotella copri"
"path:pcoi00260",18,"Down",0.846244875810385,0.904832999806446,0.134774269562731,0.375182426080034,"Glycine, serine and threonine metabolism - Prevotella copri"
"path:pcoi00750",5,"Up",0.852124281371119,0.904832999806446,1,1,"Vitamin B6 metabolism - Prevotella copri"
"path:pcoi00525",2,"Up",0.877382014562869,0.922146403060974,1,1,"Acarbose and validamycin biosynthesis - Prevotella copri"
"path:pcoi03018",13,"Down",0.894414746119037,0.9305527156592,0.20735273851036,0.545151522800686,"RNA degradation - Prevotella copri"
"path:pcoi00061",9,"Down",0.915550934225968,0.933680655695789,0.0387110589176312,0.137491002362621,"Fatty acid biosynthesis - Prevotella copri"
"path:pcoi01212",9,"Down",0.915550934225968,0.933680655695789,0.0387110589176312,0.137491002362621,"Fatty acid metabolism - Prevotella copri"
"path:pcoi03030",14,"Up",0.945607918032194,0.954878583895255,0.548530095252966,1,"DNA replication - Prevotella copri"
"path:pcoi00470",7,"Up",0.992798538059245,0.992798538059245,0.788427773470451,1,"D-Amino acid metabolism - Prevotella copri"
