"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"path:pcoi01210",22,"Down",0.0609425937203269,0.130772649024868,6.9076757609747e-11,3.55745301690197e-10,"2-Oxocarboxylic acid metabolism - Prevotella copri"
"path:pcoi01200",48,"Up",0.0631100131566844,0.132659823574255,2.07960730355193e-20,2.3799950251761e-19,"Carbon metabolism - Prevotella copri"
"path:pcoi00970",22,"Up",0.0931046356303016,0.191795549398421,2.77665065889422e-13,1.58886121036725e-12,"Aminoacyl-tRNA biosynthesis - Prevotella copri"
"path:pcoi00680",13,"Up",0.103112292398604,0.208246394452083,0.0275946008518085,0.0557302723085544,"Methane metabolism - Prevotella copri"
"path:pcoi00550",20,"Up",0.105623290331883,0.209215363541998,5.77804747436622e-07,1.9837962995324e-06,"Peptidoglycan biosynthesis - Prevotella copri"
"path:pcoi00350",4,"Down",0.123190093998888,0.239407163809159,0.999982386541215,1,"Tyrosine metabolism - Prevotella copri"
"path:pcoi03410",7,"Down",0.126470297997526,0.241230383217504,0.460245731517747,0.640612301977405,"Base excision repair - Prevotella copri"
"path:pcoi00564",11,"Up",0.150005990850399,0.278324449660142,0.232315920114386,0.373883433934089,"Glycerophospholipid metabolism - Prevotella copri"
"path:pcoi00780",5,"Down",0.151322030883184,0.278324449660142,0.752864564562764,0.934277712650177,"Biotin metabolism - Prevotella copri"
"path:pcoi00362",4,"Up",0.174733929860302,0.315747276765107,1,1,"Benzoate degradation - Prevotella copri"
"path:pcoi00230",33,"Up",0.185405352638396,0.32890476668333,4.47498258058973e-19,3.84102671500618e-18,"Purine metabolism - Prevotella copri"
"path:pcoi01502",6,"Down",0.188401759556471,0.32890476668333,0.881032369805418,1,"Vancomycin resistance - Prevotella copri"
"path:pcoi00750",5,"Down",0.194109284037008,0.333220937596863,1,1,"Vitamin B6 metabolism - Prevotella copri"
"path:pcoi00543",1,"Up",0.19814564514371,0.334573794259051,0.19814564514371,0.329177442738744,"Exopolysaccharide biosynthesis - Prevotella copri"
"path:pcoi00552",6,"Up",0.208107942767946,0.345727711372555,0.398903507131015,0.570653628256869,"Teichoic acid biosynthesis - Prevotella copri"
"path:pcoi00250",28,"Up",0.237940309088784,0.389013521208646,1.15793479244094e-14,7.01572256596571e-14,"Alanine, aspartate and glutamate metabolism - Prevotella copri"
"path:pcoi00561",4,"Down",0.24667950781311,0.39431399887835,1,1,"Glycerolipid metabolism - Prevotella copri"
"path:pcoi03018",13,"Up",0.248838931330998,0.39431399887835,6.89448527317977e-06,2.08862347981622e-05,"RNA degradation - Prevotella copri"
"path:pcoi00730",15,"Up",0.254104160691162,0.396556493199843,3.37590072741e-09,1.58053534056014e-08,"Thiamine metabolism - Prevotella copri"
"path:pcoi00220",11,"Up",0.380268800550934,0.584592335175316,0.285943972270148,0.439585509609333,"Arginine biosynthesis - Prevotella copri"
"path:pcoi00660",6,"Down",0.477332226817954,0.709889892009806,1,1,"C5-Branched dibasic acid metabolism - Prevotella copri"
"path:pcoi00052",13,"Down",0.480300201791033,0.709889892009806,3.6245525928784e-05,0.000100899707315264,"Galactose metabolism - Prevotella copri"
"path:pcoi00900",12,"Up",0.485940580262633,0.709889892009806,0.35353166235365,0.522561719471107,"Terpenoid backbone biosynthesis - Prevotella copri"
"path:pcoi00920",5,"Up",0.489341576045594,0.709889892009806,0.70598457336928,0.906535818515331,"Sulfur metabolism - Prevotella copri"
"path:pcoi00053",3,"Up",0.52803106645007,0.755377775616072,1,1,"Ascorbate and aldarate metabolism - Prevotella copri"
"path:pcoi00270",25,"Up",0.569348370717448,0.793576184353653,6.4566674127179e-10,3.16684163576164e-09,"Cysteine and methionine metabolism - Prevotella copri"
"path:pcoi00470",7,"Up",0.588842658141716,0.793576184353653,0.956035280285998,1,"D-Amino acid metabolism - Prevotella copri"
"path:pcoi00280",1,"Up",0.593467084156801,0.793576184353653,0.593467084156801,0.783680893181417,"Valine, leucine and isoleucine degradation - Prevotella copri"
"path:pcoi04122",2,"Up",0.599929071771083,0.793576184353653,1,1,"Sulfur relay system - Prevotella copri"
"path:pcoi00360",3,"Down",0.600960605627038,0.793576184353653,1,1,"Phenylalanine metabolism - Prevotella copri"
"path:pcoi00401",3,"Down",0.600960605627038,0.793576184353653,1,1,"Novobiocin biosynthesis - Prevotella copri"
"path:pcoi00332",2,"Down",0.629252173296517,0.820417390500523,1,1,"Carbapenem biosynthesis - Prevotella copri"
"path:pcoi03440",22,"Up",0.647799155701463,0.828534900925252,2.4300405182911e-06,7.82169291824948e-06,"Homologous recombination - Prevotella copri"
"path:pcoi01230",94,"Down",0.654667983267788,0.828534900925252,3.00291497508466e-19,2.81182038576109e-18,"Biosynthesis of amino acids - Prevotella copri"
"path:pcoi00300",15,"Down",0.659610309474473,0.828534900925252,9.02703989425054e-06,2.65652888316516e-05,"Lysine biosynthesis - Prevotella copri"
"path:pcoi01220",2,"Down",0.694240883509177,0.847442340602884,1,1,"Degradation of aromatic compounds - Prevotella copri"
"path:pcoi00770",12,"Down",0.710292708517809,0.847442340602884,0.731104158952277,0.91833815087908,"Pantothenate and CoA biosynthesis - Prevotella copri"
"path:pcoi01100",430,"Up",0.710741374708603,0.847442340602884,9.74792647936729e-35,5.02018213687415e-33,"Metabolic pathways - Prevotella copri"
"path:pcoi01120",87,"Down",0.721562204764023,0.847442340602884,4.00615589380233e-28,1.0315851426541e-26,"Microbial metabolism in diverse environments - Prevotella copri"
"path:pcoi03430",17,"Down",0.724969403109547,0.847442340602884,0.000322740047580656,0.000791481545257323,"Mismatch repair - Prevotella copri"
"path:pcoi00523",4,"Up",0.727700181286689,0.847442340602884,0.511217414276963,0.692834127243779,"Polyketide sugar unit biosynthesis - Prevotella copri"
"path:pcoi03060",12,"Up",0.73225600304521,0.847442340602884,0.172086388621075,0.290572098819192,"Protein export - Prevotella copri"
"path:pcoi03010",54,"Down",0.775836824930772,0.887902144087439,0.393633883903189,0.570653628256869,"Ribosome - Prevotella copri"
"path:pcoi00190",24,"Up",0.804202759923462,0.910251475517765,2.69059766752852e-08,1.10852623902175e-07,"Oxidative phosphorylation - Prevotella copri"
"path:pcoi00670",10,"Up",0.815847225806902,0.913394176718596,0.266548442859795,0.415977115372104,"One carbon pool by folate - Prevotella copri"
"path:pcoi00030",14,"Down",0.837139724200375,0.916680269345352,0.000232066632674892,0.000595786542375007,"Pentose phosphate pathway - Prevotella copri"
"path:pcoi00400",18,"Up",0.838550967274055,0.916680269345352,0.526879862435223,0.704787348452311,"Phenylalanine, tyrosine and tryptophan biosynthesis - Prevotella copri"
"path:pcoi00640",4,"Down",0.845481801823383,0.916680269345352,1,1,"Propanoate metabolism - Prevotella copri"
"path:pcoi03020",3,"Down",0.885724457151419,0.937278096791113,1,1,"RNA polymerase - Prevotella copri"
"path:pcoi00330",10,"Down",0.895335828483024,0.937278096791113,0.981119763033237,1,"Arginine and proline metabolism - Prevotella copri"
"path:pcoi00540",14,"Down",0.906439607186097,0.937278096791113,1.97335903318748e-07,7.00882691097623e-07,"Lipopolysaccharide biosynthesis - Prevotella copri"
"path:pcoi00430",3,"Up",0.907002904240307,0.937278096791113,1,1,"Taurine and hypotaurine metabolism - Prevotella copri"
"path:pcoi00650",12,"Down",0.918777107495217,0.937278096791113,0.355139032650267,0.522561719471107,"Butanoate metabolism - Prevotella copri"
"path:pcoi00290",11,"Down",0.91907852209614,0.937278096791113,0.983442577946601,1,"Valine, leucine and isoleucine biosynthesis - Prevotella copri"
"path:pcoi01110",203,"Up",0.949043025536381,0.958347368923992,2.93994501007715e-40,3.02814336037946e-38,"Biosynthesis of secondary metabolites - Prevotella copri"
"path:pcoi00790",13,"Down",0.974711604176003,0.974711604176003,0.4285677018654,0.60469141496077,"Folate biosynthesis - Prevotella copri"
