"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"path:pcoi00400",18,"Down",0.00165340721678245,0.00405478436496649,2.81942407324507e-11,1.32000308883747e-10,"Phenylalanine, tyrosine and tryptophan biosynthesis - Prevotella copri"
"path:pcoi01501",9,"Up",0.00206450579602172,0.00494521155791248,8.55766266903181e-06,2.38226825651426e-05,"beta-Lactam resistance - Prevotella copri"
"path:pcoi00860",3,"Down",0.00246593081998354,0.00577251987405238,0.493769207062949,0.635727854093547,"Porphyrin metabolism - Prevotella copri"
"path:pcoi00680",13,"Up",0.00370680578204043,0.00848446656778143,1.00437066135633e-07,3.33710251999038e-07,"Methane metabolism - Prevotella copri"
"path:pcoi00270",25,"Up",0.00512302429775055,0.0114711196232241,1.75933069164743e-07,5.66284566374016e-07,"Cysteine and methionine metabolism - Prevotella copri"
"path:pcoi00900",12,"Up",0.0110456080976265,0.0242063326394793,0.0357718018415001,0.0584840569789604,"Terpenoid backbone biosynthesis - Prevotella copri"
"path:pcoi00240",30,"Up",0.0116170770805542,0.0249283112353559,7.73959870606128e-18,5.31452444482874e-17,"Pyrimidine metabolism - Prevotella copri"
"path:pcoi01110",203,"Up",0.0155583737921856,0.0326356581944661,1.01827191916597e-39,1.04882007674095e-37,"Biosynthesis of secondary metabolites - Prevotella copri"
"path:pcoi00362",4,"Up",0.0158425525215855,0.0326356581944661,0.579875154438124,0.71960410731478,"Benzoate degradation - Prevotella copri"
"path:pcoi02020",25,"Up",0.0168505462503266,0.033582149484608,2.05278656014271e-27,3.52395026157832e-26,"Two-component system - Prevotella copri"
"path:pcoi00052",13,"Up",0.0169540948854332,0.033582149484608,0.0130406997388074,0.0239855727338778,"Galactose metabolism - Prevotella copri"
"path:pcoi03010",54,"Down",0.0176219253565088,0.0342463832400076,5.14345781159423e-09,2.11910461837682e-08,"Ribosome - Prevotella copri"
"path:pcoi00640",4,"Up",0.0187477752653997,0.0357596454136328,0.0573361037925957,0.0908556721636517,"Propanoate metabolism - Prevotella copri"
"path:pcoi02010",18,"Up",0.0230445971442871,0.0431562455611194,6.83111676027952e-11,3.05915228829909e-10,"ABC transporters - Prevotella copri"
"path:pcoi01502",6,"Down",0.0287766411129144,0.0529284649041104,0.16557935984585,0.250804030354743,"Vancomycin resistance - Prevotella copri"
"path:pcoi00450",5,"Up",0.0304716207029262,0.0550627532000246,0.212399632660962,0.304192731751545,"Selenocompound metabolism - Prevotella copri"
"path:pcoi01100",430,"Up",0.0311766482749716,0.0553654271090013,3.60587997726411e-35,1.23801879219401e-33,"Metabolic pathways - Prevotella copri"
"path:pcoi00130",6,"Up",0.036187956660581,0.0631755853566075,0.510542515749175,0.641291208806891,"Ubiquinone and other terpenoid-quinone biosynthesis - Prevotella copri"
"path:pcoi00920",5,"Up",0.0410273951176966,0.0685072077793657,0.972781074693078,1,"Sulfur metabolism - Prevotella copri"
"path:pcoi00360",3,"Down",0.0412373483720454,0.0685072077793657,0.760322271388687,0.889922658557214,"Phenylalanine metabolism - Prevotella copri"
"path:pcoi00401",3,"Down",0.0412373483720454,0.0685072077793657,0.760322271388687,0.889922658557214,"Novobiocin biosynthesis - Prevotella copri"
"path:pcoi00040",16,"Up",0.0420732872430987,0.0687864854926852,1.43511936339474e-08,5.47471460850585e-08,"Pentose and glucuronate interconversions - Prevotella copri"
"path:pcoi00350",4,"Down",0.04287785975112,0.0690065555369587,0.752091093663424,0.889922658557214,"Tyrosine metabolism - Prevotella copri"
"path:pcoi00730",15,"Up",0.0471537592939596,0.074720572419659,0.0165100190549925,0.0298338940818285,"Thiamine metabolism - Prevotella copri"
"path:pcoi04122",2,"Up",0.0508857842835853,0.0794126633516559,1,1,"Sulfur relay system - Prevotella copri"
"path:pcoi00250",28,"Up",0.0550628284284567,0.0844845256197216,3.98041497743737e-23,4.0998274267605e-22,"Alanine, aspartate and glutamate metabolism - Prevotella copri"
"path:pcoi00564",11,"Up",0.0557761916712725,0.0844845256197216,0.465534314354398,0.60696246048738,"Glycerophospholipid metabolism - Prevotella copri"
"path:pcoi00523",4,"Up",0.0584531839413987,0.0872562021154213,0.897922629122233,1,"Polyketide sugar unit biosynthesis - Prevotella copri"
"path:pcoi03410",7,"Down",0.0606290040974546,0.0892112488862546,0.943883034232678,1,"Base excision repair - Prevotella copri"
"path:pcoi03430",17,"Down",0.0706039399630625,0.102425434030922,0.168265475378531,0.251178898028821,"Mismatch repair - Prevotella copri"
"path:pcoi03070",11,"Up",0.0837227885645187,0.119770100307575,1.07807422136806e-08,4.2708324923427e-08,"Bacterial secretion system - Prevotella copri"
"path:pcoi00540",14,"Down",0.0994445182863582,0.140312128541026,0.0018572603400692,0.00407016627717292,"Lipopolysaccharide biosynthesis - Prevotella copri"
"path:pcoi00332",2,"Down",0.13127761772497,0.182724251698269,1,1,"Carbapenem biosynthesis - Prevotella copri"
"path:pcoi00999",7,"Up",0.134304929314014,0.184445436257912,0.334063070592168,0.464979679337748,"Biosynthesis of various plant secondary metabolites - Prevotella copri; Including: Crocin biosynthesis, Cannabidiol biosynthesis, Mugineic acid biosynthesis, Pentagalloylglucose biosynthesis, Benzoxazinoid biosynthesis, Gramine biosynthesis, Coumarin biosynthesis, Furanocoumarin biosynthesis, Hordatine biosynthesis, Podophyllotoxin biosynthesis"
"path:pcoi00630",13,"Down",0.151086790455687,0.204762360749155,5.91225563589289e-05,0.000138400529658402,"Glyoxylate and dicarboxylate metabolism - Prevotella copri"
"path:pcoi00998",4,"Up",0.168192120726002,0.224984265386731,0.0206744123022782,0.0354910744522443,"Biosynthesis of various antibiotics - Prevotella copri; Including: Kanosamine biosynthesis, Aurachin biosynthesis, Bacilysin biosynthesis, Puromycin biosynthesis, Dapdiamides biosynthesis, Fosfomycin biosynthesis, Cremeomycin biosynthesis, Pentalenolactone biosynthesis, Terpentecin biosynthesis, Roseoflavin biosynthesis, Cycloserine biosynthesis"
"path:pcoi00300",15,"Up",0.242110720184063,0.319710309986648,3.43290442662594e-13,1.86099555759196e-12,"Lysine biosynthesis - Prevotella copri"
"path:pcoi00071",4,"Up",0.444823366164271,0.577090973826673,1,1,"Fatty acid degradation - Prevotella copri"
"path:pcoi01230",94,"Down",0.448225999088678,0.577090973826673,3.14446591692523e-38,1.61939994721649e-36,"Biosynthesis of amino acids - Prevotella copri"
"path:pcoi00625",1,"Down",0.460969957361919,0.579023239125338,0.460969957361919,0.60696246048738,"Chloroalkane and chloroalkene degradation - Prevotella copri"
"path:pcoi00626",1,"Down",0.460969957361919,0.579023239125338,0.460969957361919,0.60696246048738,"Naphthalene degradation - Prevotella copri"
"path:pcoi00525",2,"Up",0.536482148416917,0.665754955264367,1,1,"Acarbose and validamycin biosynthesis - Prevotella copri"
"path:pcoi00561",4,"Down",0.576956108746299,0.707458085724628,1,1,"Glycerolipid metabolism - Prevotella copri"
"path:pcoi03440",22,"Up",0.610871507808048,0.740232532990929,0.0204482529284484,0.0354910744522443,"Homologous recombination - Prevotella copri"
"path:pcoi00330",10,"Down",0.636164159477407,0.76191753983922,0.0704589558681259,0.109958673551772,"Arginine and proline metabolism - Prevotella copri"
"path:pcoi03060",12,"Down",0.652350390486793,0.76506976994238,2.89874958105411e-05,7.28222455728228e-05,"Protein export - Prevotella copri"
"path:pcoi00552",6,"Up",0.653651842280868,0.76506976994238,0.025796984740583,0.0435588430865581,"Teichoic acid biosynthesis - Prevotella copri"
"path:pcoi00543",1,"Up",0.678532994093021,0.777041470920241,0.678532994093021,0.832010695137871,"Exopolysaccharide biosynthesis - Prevotella copri"
"path:pcoi00190",24,"Down",0.678968275561376,0.777041470920241,0.000321960417846996,0.000736931623072013,"Oxidative phosphorylation - Prevotella copri"
"path:pcoi00750",5,"Down",0.7346587897698,0.829042430829956,1,1,"Vitamin B6 metabolism - Prevotella copri"
"path:pcoi01220",2,"Down",0.740503918799572,0.829042430829956,1,1,"Degradation of aromatic compounds - Prevotella copri"
"path:pcoi00550",20,"Down",0.760714736912814,0.834003935422804,7.93839919015238e-11,3.40689631910706e-10,"Peptidoglycan biosynthesis - Prevotella copri"
"path:pcoi00650",12,"Down",0.761129805143142,0.834003935422804,9.35360789728472e-07,2.83359298064802e-06,"Butanoate metabolism - Prevotella copri"
"path:pcoi00053",3,"Down",0.781250683685961,0.847040214943726,1,1,"Ascorbate and aldarate metabolism - Prevotella copri"
"path:pcoi03030",14,"Down",0.80100323583679,0.859409721783222,0.396822641331856,0.537799106015542,"DNA replication - Prevotella copri"
"path:pcoi00280",1,"Down",0.85754579079399,0.90580137029157,0.85754579079399,0.992440634289673,"Valine, leucine and isoleucine degradation - Prevotella copri"
"path:pcoi00946",6,"Down",0.861830429986154,0.90580137029157,1,1,"Degradation of flavonoids - Prevotella copri"
"path:pcoi00910",8,"Down",0.892157572205006,0.928204342799148,0.00208191871658406,0.00446745057933663,"Nitrogen metabolism - Prevotella copri"
"path:pcoi00410",2,"Down",0.920156377817948,0.947761069152486,1,1,"beta-Alanine metabolism - Prevotella copri"
"path:pcoi02024",19,"Down",0.933848256293602,0.952340300972683,3.2630927082616e-08,1.20035196053909e-07,"Quorum sensing - Prevotella copri"
"path:pcoi00670",10,"Down",0.963637098561181,0.969801200659484,0.0493450044862357,0.0794146165950356,"One carbon pool by folate - Prevotella copri"
"path:pcoi00460",9,"Up",0.969801200659484,0.969801200659484,0.360568895855398,0.495181283641414,"Cyanoamino acid metabolism - Prevotella copri"
