"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"path:pcoi00400",18,"Down",0.825912176038462,0.95447901796355,0.917815431838204,1,"Phenylalanine, tyrosine and tryptophan biosynthesis - Prevotella copri"
"path:pcoi04122",2,"Up",0.847329809658446,0.95447901796355,1,1,"Sulfur relay system - Prevotella copri"
"path:pcoi01200",48,"Up",0.849138455375215,0.95447901796355,0.274817244595231,1,"Carbon metabolism - Prevotella copri"
"path:pcoi01220",2,"Down",0.855891319572788,0.95447901796355,1,1,"Degradation of aromatic compounds - Prevotella copri"
"path:pcoi01210",22,"Up",0.861678170535622,0.95447901796355,0.840274084455988,1,"2-Oxocarboxylic acid metabolism - Prevotella copri"
"path:pcoi00330",10,"Up",0.871480214948276,0.95447901796355,0.967190082579259,1,"Arginine and proline metabolism - Prevotella copri"
"path:pcoi00543",1,"Up",0.87771998201507,0.95447901796355,0.87771998201507,1,"Exopolysaccharide biosynthesis - Prevotella copri"
"path:pcoi03010",54,"Up",0.880344725306187,0.95447901796355,0.337407667731864,1,"Ribosome - Prevotella copri"
"path:pcoi00660",6,"Up",0.894060160859386,0.958780128743159,1,1,"C5-Branched dibasic acid metabolism - Prevotella copri"
"path:pcoi00030",14,"Down",0.907548754649816,0.958780128743159,0.867870770176216,1,"Pentose phosphate pathway - Prevotella copri"
"path:pcoi00440",3,"Up",0.912237404046889,0.958780128743159,1,1,"Phosphonate and phosphinate metabolism - Prevotella copri"
"path:pcoi00010",24,"Up",0.957719880638027,0.977049440522045,0.0306435596378973,0.27505706367955,"Glycolysis / Gluconeogenesis - Prevotella copri"
"path:pcoi03420",9,"Down",0.961412969869893,0.977049440522045,0.896287100925449,1,"Nucleotide excision repair - Prevotella copri"
"path:pcoi00680",13,"Down",0.965067659745507,0.977049440522045,0.438410154973171,1,"Methane metabolism - Prevotella copri"
"path:pcoi00523",4,"Down",0.967563523623773,0.977049440522045,1,1,"Polyketide sugar unit biosynthesis - Prevotella copri"
"path:pcoi00970",22,"Up",0.985470771729597,0.985470771729597,0.0379394331787177,0.285935755815306,"Aminoacyl-tRNA biosynthesis - Prevotella copri"
