"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"path:pcoi00250",28,"Up",0.00099770596008693,0.00428182141203974,4.75606966482786e-24,4.08229312897724e-23,"Alanine, aspartate and glutamate metabolism - Prevotella copri"
"path:pcoi00541",18,"Up",0.00118188275752046,0.00486935696098428,3.27613083775598e-16,1.68720738144433e-15,"O-Antigen nucleotide sugar biosynthesis - Prevotella copri"
"path:pcoi00770",12,"Down",0.00134776425135186,0.00533921991881698,0.0258310945722461,0.0429129474345378,"Pantothenate and CoA biosynthesis - Prevotella copri"
"path:pcoi01501",9,"Up",0.00153911829777787,0.00587145128411557,2.29891985590992e-05,5.5067150036912e-05,"beta-Lactam resistance - Prevotella copri"
"path:pcoi00521",7,"Up",0.00215090465833658,0.00791225642173813,0.0144650663018444,0.0248316971514995,"Streptomycin biosynthesis - Prevotella copri"
"path:pcoi01210",22,"Down",0.0023515166906072,0.00817028697444282,9.61559276614189e-18,5.50225586062563e-17,"2-Oxocarboxylic acid metabolism - Prevotella copri"
"path:pcoi00730",15,"Up",0.00237969523527461,0.00817028697444282,6.69308975594439e-13,2.65149324947028e-12,"Thiamine metabolism - Prevotella copri"
"path:pcoi00430",3,"Up",0.00362072599538363,0.012030154113694,1,1,"Taurine and hypotaurine metabolism - Prevotella copri"
"path:pcoi00740",7,"Up",0.00456564287891496,0.0146956630165075,0.100649853974321,0.140093715666961,"Riboflavin metabolism - Prevotella copri"
"path:pcoi02020",25,"Up",0.00508483168706942,0.0158708382960046,2.77066886153566e-21,2.03842066241552e-20,"Two-component system - Prevotella copri"
"path:pcoi01250",34,"Up",0.00546687611742809,0.0165614188263263,1.10113735529086e-31,1.89028579324931e-30,"Biosynthesis of nucleotide sugars - Prevotella copri"
"path:pcoi03018",13,"Down",0.00613285699101803,0.0179282883762152,2.16737782365088e-09,6.97624736987626e-09,"RNA degradation - Prevotella copri"
"path:pcoi00946",6,"Down",0.00626619787906552,0.0179282883762152,0.158370225044875,0.211845885449638,"Degradation of flavonoids - Prevotella copri"
"path:pcoi00130",6,"Up",0.00657137889831819,0.0182932980142371,0.0848778204402719,0.119759116511617,"Ubiquinone and other terpenoid-quinone biosynthesis - Prevotella copri"
"path:pcoi03030",14,"Down",0.00762933837078429,0.0206795224260732,0.00329890362986576,0.00641107686558817,"DNA replication - Prevotella copri"
"path:pcoi00270",25,"Up",0.0105636688532554,0.0278229610375068,9.29696106054675e-18,5.50225586062563e-17,"Cysteine and methionine metabolism - Prevotella copri"
"path:pcoi00410",2,"Down",0.010805033412624,0.0278229610375068,1,1,"beta-Alanine metabolism - Prevotella copri"
"path:pcoi00520",27,"Up",0.0114905145733549,0.0282201394687734,1.47422847981684e-29,1.51845533421135e-28,"Amino sugar and nucleotide sugar metabolism - Prevotella copri"
"path:pcoi00460",9,"Down",0.0115072413367814,0.0282201394687734,0.00011924670944023,0.000267008936355297,"Cyanoamino acid metabolism - Prevotella copri"
"path:pcoi01200",48,"Up",0.0127165454609335,0.0304605623831663,4.27386596460216e-30,5.50260242942528e-29,"Carbon metabolism - Prevotella copri"
"path:pcoi00630",13,"Down",0.0150840796549852,0.0353104591923517,2.97497680631882e-06,8.06375292239048e-06,"Glyoxylate and dicarboxylate metabolism - Prevotella copri"
"path:pcoi01240",79,"Up",0.0178613951124941,0.0408827488130421,3.64405893176588e-32,7.50676139943771e-31,"Biosynthesis of cofactors - Prevotella copri"
"path:pcoi00020",16,"Up",0.0190978386518538,0.0427625517639334,5.04762960026723e-10,1.73301949609175e-09,"Citrate cycle (TCA cycle) - Prevotella copri"
"path:pcoi03070",11,"Up",0.0197923085466889,0.0433746336235947,2.22446351765776e-07,6.73881595055144e-07,"Bacterial secretion system - Prevotella copri"
"path:pcoi01232",32,"Up",0.0213586493206375,0.0458321016672014,1.41459829953706e-29,1.51845533421135e-28,"Nucleotide metabolism - Prevotella copri"
"path:pcoi00790",13,"Up",0.0230864227222467,0.0485286028651308,0.0141875729103404,0.0247681357587298,"Folate biosynthesis - Prevotella copri"
"path:pcoi00650",12,"Down",0.0259978835298763,0.0535556400715451,5.83906129821026e-06,1.50355828428914e-05,"Butanoate metabolism - Prevotella copri"
"path:pcoi00470",7,"Down",0.0266753840040092,0.053873814753195,0.0175175086129559,0.0295787440513845,"D-Amino acid metabolism - Prevotella copri"
"path:pcoi00523",4,"Up",0.0323134675614461,0.0632338943073095,0.233594173358651,0.300752498199263,"Polyketide sugar unit biosynthesis - Prevotella copri"
"path:pcoi00780",5,"Up",0.0325378291095865,0.0632338943073095,0.540115847691031,0.642190652534841,"Biotin metabolism - Prevotella copri"
"path:pcoi00230",33,"Up",0.0368034914180065,0.0701992521491605,6.26040835542084e-24,4.96016969698728e-23,"Purine metabolism - Prevotella copri"
"path:pcoi00052",13,"Up",0.0427645458714527,0.080086331359266,0.0056867326413609,0.0104595261082174,"Galactose metabolism - Prevotella copri"
"path:pcoi00280",1,"Up",0.0467350115148051,0.0851518294629386,0.0467350115148051,0.0697638577684771,"Valine, leucine and isoleucine degradation - Prevotella copri"
"path:pcoi03430",17,"Down",0.047122857081432,0.0851518294629386,9.54377181890847e-06,2.39758170084774e-05,"Mismatch repair - Prevotella copri"
"path:pcoi00040",16,"Up",0.0546258676392985,0.0954143177777382,1.9695136002016e-16,1.06768368853034e-15,"Pentose and glucuronate interconversions - Prevotella copri"
"path:pcoi02024",19,"Down",0.0546548033872481,0.0954143177777382,5.10662632070961e-06,1.34867310521305e-05,"Quorum sensing - Prevotella copri"
"path:pcoi00670",10,"Down",0.0684934202397106,0.117580371411503,0.000301185071951051,0.000620441248219166,"One carbon pool by folate - Prevotella copri"
"path:pcoi03020",3,"Down",0.0708393182754756,0.11961393085859,0.833804670105243,0.913637032136596,"RNA polymerase - Prevotella copri"
"path:pcoi01502",6,"Down",0.0767728584235605,0.127542006735915,0.445123243584693,0.552381856496667,"Vancomycin resistance - Prevotella copri"
"path:pcoi00970",22,"Up",0.0960372915064447,0.157013349605775,8.25681534453742e-19,5.66967986991569e-18,"Aminoacyl-tRNA biosynthesis - Prevotella copri"
"path:pcoi00190",24,"Down",0.118954306604438,0.190283199356,2.284784710384e-14,9.80553438206467e-14,"Oxidative phosphorylation - Prevotella copri"
"path:pcoi00920",5,"Up",0.120081630661554,0.190283199356,0.785690792015248,0.899179461973006,"Sulfur metabolism - Prevotella copri"
"path:pcoi00564",11,"Up",0.149112694902184,0.23270617537765,7.25081483633096e-05,0.000169734983668657,"Glycerophospholipid metabolism - Prevotella copri"
"path:pcoi00332",2,"Down",0.176931108498695,0.271998569781576,1,1,"Carbapenem biosynthesis - Prevotella copri"
"path:pcoi00330",10,"Down",0.218236948967476,0.330564790347795,0.0438981869509538,0.0674852724768395,"Arginine and proline metabolism - Prevotella copri"
"path:pcoi00640",4,"Down",0.243049318617585,0.362812750979874,0.117496194008873,0.161361439772186,"Propanoate metabolism - Prevotella copri"
"path:pcoi00362",4,"Up",0.271935171089166,0.400133180316916,1,1,"Benzoate degradation - Prevotella copri"
"path:pcoi00061",9,"Up",0.282559826164057,0.404217529095804,0.0329632171199862,0.0522340209747473,"Fatty acid biosynthesis - Prevotella copri"
"path:pcoi01212",9,"Up",0.282559826164057,0.404217529095804,0.0329632171199862,0.0522340209747473,"Fatty acid metabolism - Prevotella copri"
"path:pcoi00540",14,"Down",0.296898953751045,0.412126315889922,2.59855550102636e-13,1.07060486642286e-12,"Lipopolysaccharide biosynthesis - Prevotella copri"
"path:pcoi00525",2,"Down",0.301922125436215,0.412126315889922,1,1,"Acarbose and validamycin biosynthesis - Prevotella copri"
"path:pcoi00400",18,"Down",0.304078895388436,0.412126315889922,0.00013371241727251,0.000293029339980181,"Phenylalanine, tyrosine and tryptophan biosynthesis - Prevotella copri"
"path:pcoi01120",87,"Up",0.304093203957613,0.412126315889922,1.27029585062677e-36,4.36134908715192e-35,"Microbial metabolism in diverse environments - Prevotella copri"
"path:pcoi03060",12,"Up",0.321899787480916,0.430593222214731,0.00541824372333389,0.0101468927909707,"Protein export - Prevotella copri"
"path:pcoi00999",7,"Down",0.336251920127561,0.444024971450497,0.00749897409373917,0.0135507777483357,"Biosynthesis of various plant secondary metabolites - Prevotella copri; Including: Crocin biosynthesis, Cannabidiol biosynthesis, Mugineic acid biosynthesis, Pentagalloylglucose biosynthesis, Benzoxazinoid biosynthesis, Gramine biosynthesis, Coumarin biosynthesis, Furanocoumarin biosynthesis, Hordatine biosynthesis, Podophyllotoxin biosynthesis"
"path:pcoi00750",5,"Down",0.344533198234451,0.449201511622133,0.405459709043893,0.509296951603914,"Vitamin B6 metabolism - Prevotella copri"
"path:pcoi01220",2,"Down",0.362700083371392,0.466976357340667,1,1,"Degradation of aromatic compounds - Prevotella copri"
"path:pcoi00900",12,"Down",0.385366457159912,0.486551425539066,8.73853120730301e-07,2.50019087320058e-06,"Terpenoid backbone biosynthesis - Prevotella copri"
"path:pcoi00260",18,"Down",0.387351620332072,0.486551425539066,2.92785195134343e-10,1.03989224478749e-09,"Glycine, serine and threonine metabolism - Prevotella copri"
"path:pcoi00910",8,"Down",0.435597049456489,0.540560193903836,0.259261507717454,0.329678213517256,"Nitrogen metabolism - Prevotella copri"
"path:pcoi03010",54,"Up",0.465086124792105,0.570284176828414,1.56390433436237e-05,3.83528920093629e-05,"Ribosome - Prevotella copri"
"path:pcoi00625",1,"Down",0.482523711928187,0.577906306146549,0.482523711928187,0.58470520386592,"Chloroalkane and chloroalkene degradation - Prevotella copri"
"path:pcoi00626",1,"Down",0.482523711928187,0.577906306146549,0.482523711928187,0.58470520386592,"Naphthalene degradation - Prevotella copri"
"path:pcoi01110",203,"Up",0.491920394439286,0.582388512956856,1.15909018713881e-39,5.96931446376488e-38,"Biosynthesis of secondary metabolites - Prevotella copri"
"path:pcoi00561",4,"Down",0.528607040925649,0.612890376057353,0.985733727379856,1,"Glycerolipid metabolism - Prevotella copri"
"path:pcoi00030",14,"Up",0.529584888049557,0.612890376057353,4.07860971950192e-07,1.20027657459628e-06,"Pentose phosphate pathway - Prevotella copri"
"path:pcoi00350",4,"Down",0.543940960972384,0.622510210890618,0.721402523783596,0.834881572468656,"Tyrosine metabolism - Prevotella copri"
"path:pcoi01230",94,"Down",0.583010541615456,0.659891052597714,4.2078100136778e-36,1.08351107852203e-34,"Biosynthesis of amino acids - Prevotella copri"
"path:pcoi00543",1,"Up",0.606665158301789,0.679201209837872,0.606665158301789,0.71007399210323,"Exopolysaccharide biosynthesis - Prevotella copri"
"path:pcoi00360",3,"Down",0.748434902590808,0.820093563477162,0.817807715087918,0.905744028538231,"Phenylalanine metabolism - Prevotella copri"
"path:pcoi00401",3,"Down",0.748434902590808,0.820093563477162,0.817807715087918,0.905744028538231,"Novobiocin biosynthesis - Prevotella copri"
"path:pcoi00240",30,"Down",0.756662647167271,0.820381606928726,2.61826808603322e-26,2.45165102601293e-25,"Pyrimidine metabolism - Prevotella copri"
"path:pcoi01100",430,"Down",0.789532077218607,0.847102124515797,4.33836504785206e-40,4.46851599928762e-38,"Metabolic pathways - Prevotella copri"
"path:pcoi00300",15,"Down",0.859847920630207,0.913034389947539,7.83849031494041e-10,2.60440162077052e-09,"Lysine biosynthesis - Prevotella copri"
"path:pcoi03440",22,"Up",0.889526444758772,0.934910447042382,1.50113504556308e-11,5.52203248903563e-11,"Homologous recombination - Prevotella copri"
"path:pcoi00450",5,"Down",0.914044220300444,0.950975299908542,0.0682591515393833,0.0990238395571335,"Selenocompound metabolism - Prevotella copri"
"path:pcoi00261",5,"Up",0.956198997780666,0.969817967374682,0.19738259633731,0.257346929401809,"Monobactam biosynthesis - Prevotella copri"
"path:pcoi00053",3,"Up",0.957497129056008,0.969817967374682,1,1,"Ascorbate and aldarate metabolism - Prevotella copri"
"path:pcoi00550",20,"Down",0.960402258953569,0.969817967374682,1.21423077843017e-14,5.43764218166556e-14,"Peptidoglycan biosynthesis - Prevotella copri"
"path:pcoi00552",6,"Up",0.992497779969683,0.992497779969683,0.029049698271071,0.0474939511415923,"Teichoic acid biosynthesis - Prevotella copri"
