"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"path:pcoi00760",11,"Up",0.000360219702750291,0.00138541216386657,7.99193830805118e-08,2.42108719332139e-07,"Nicotinate and nicotinamide metabolism - Prevotella copri"
"path:pcoi00130",6,"Up",0.000363166295382499,0.00138541216386657,0.178524952997571,0.245174268783331,"Ubiquinone and other terpenoid-quinone biosynthesis - Prevotella copri"
"path:pcoi00630",13,"Down",0.000508977310339429,0.00187230939160576,4.87105751264571e-06,1.25429730950627e-05,"Glyoxylate and dicarboxylate metabolism - Prevotella copri"
"path:pcoi00680",13,"Up",0.000884142768984132,0.00314023121397812,1.52464568491114e-07,4.36218070960688e-07,"Methane metabolism - Prevotella copri"
"path:pcoi01210",22,"Down",0.00136703596861348,0.00469349015890628,2.90562258839531e-20,1.99519417736478e-19,"2-Oxocarboxylic acid metabolism - Prevotella copri"
"path:pcoi00270",25,"Up",0.00200379164452509,0.00665775933503498,2.8654928008743e-16,1.47572879245027e-15,"Cysteine and methionine metabolism - Prevotella copri"
"path:pcoi00600",5,"Down",0.00216457262257981,0.00696721812892877,0.0443352054992996,0.0681571069616098,"Sphingolipid metabolism - Prevotella copri"
"path:pcoi03010",54,"Up",0.00226479833743324,0.0070689160228977,0.0104385118902345,0.0179194454115693,"Ribosome - Prevotella copri"
"path:pcoi01200",48,"Up",0.00282605322029432,0.00856127887324455,1.19810737125224e-29,1.37116732487757e-28,"Carbon metabolism - Prevotella copri"
"path:pcoi00521",7,"Up",0.0033637927380988,0.00989916148640505,0.00235460391652984,0.00485048406805146,"Streptomycin biosynthesis - Prevotella copri"
"path:pcoi00362",4,"Up",0.00417761636473027,0.0119526245990894,0.535910295067063,0.627258640817131,"Benzoate degradation - Prevotella copri"
"path:pcoi03030",14,"Down",0.00459784222753077,0.0125568192662589,0.0066361002687766,0.011991549608491,"DNA replication - Prevotella copri"
"path:pcoi00410",2,"Down",0.00463261293318291,0.0125568192662589,1,1,"beta-Alanine metabolism - Prevotella copri"
"path:pcoi00250",28,"Up",0.00545631716868224,0.0144102735480582,2.47698780903336e-25,1.96253649484951e-24,"Alanine, aspartate and glutamate metabolism - Prevotella copri"
"path:pcoi04122",2,"Up",0.0101255075499112,0.025945949922954,1,1,"Sulfur relay system - Prevotella copri"
"path:pcoi03070",11,"Up",0.0103279994838943,0.025945949922954,1.43817054955239e-08,4.62911145637175e-08,"Bacterial secretion system - Prevotella copri"
"path:pcoi00541",18,"Up",0.0119897402466776,0.0294034106049475,8.52299353349686e-15,3.99031060886444e-14,"O-Antigen nucleotide sugar biosynthesis - Prevotella copri"
"path:pcoi00970",22,"Up",0.0127855521421474,0.0306258574567716,2.75803156334516e-18,1.6710426530856e-17,"Aminoacyl-tRNA biosynthesis - Prevotella copri"
"path:pcoi00730",15,"Up",0.0136484497438672,0.0319497800822347,4.23354899884481e-10,1.55734123886077e-09,"Thiamine metabolism - Prevotella copri"
"path:pcoi01120",87,"Up",0.0158404855565359,0.0362571113849599,1.76299045733514e-33,3.63176034211039e-32,"Microbial metabolism in diverse environments - Prevotella copri"
"path:pcoi00670",10,"Down",0.0199426039247679,0.044654091396763,0.00360804361697191,0.00701185834996427,"One carbon pool by folate - Prevotella copri"
"path:pcoi00040",16,"Up",0.0247667935849004,0.0542562434185186,2.03686720463345e-16,1.16554067820692e-15,"Pentose and glucuronate interconversions - Prevotella copri"
"path:pcoi00511",7,"Down",0.0252844629523193,0.0542562434185186,0.0111427262448607,0.0186450755953,"Other glycan degradation - Prevotella copri"
"path:pcoi00520",27,"Up",0.0269610481518035,0.056673223666036,5.82559459041455e-29,6.00036242812699e-28,"Amino sugar and nucleotide sugar metabolism - Prevotella copri"
"path:pcoi00400",18,"Down",0.0277641593826426,0.0571941683282437,2.33878139219165e-12,9.63577933582961e-12,"Phenylalanine, tyrosine and tryptophan biosynthesis - Prevotella copri"
"path:pcoi00460",9,"Down",0.0305001720440446,0.0615983866771881,0.0227820083704636,0.0355537403357236,"Cyanoamino acid metabolism - Prevotella copri"
"path:pcoi01240",79,"Up",0.0325628350434297,0.0644994617206396,1.06559948911445e-33,2.74391868446971e-32,"Biosynthesis of cofactors - Prevotella copri"
"path:pcoi03018",13,"Down",0.0356642757548047,0.0693098189197147,2.30579399038076e-09,7.66118648416834e-09,"RNA degradation - Prevotella copri"
"path:pcoi02020",25,"Up",0.036674888735699,0.0699539544403148,1.16473007646974e-23,8.56908556259876e-23,"Two-component system - Prevotella copri"
"path:pcoi03410",7,"Down",0.0423968619637188,0.0793977596775098,0.94817659420287,1,"Base excision repair - Prevotella copri"
"path:pcoi00332",2,"Down",0.0449074616835213,0.0815844157211474,1,1,"Carbapenem biosynthesis - Prevotella copri"
"path:pcoi00998",4,"Down",0.0451486572437418,0.0815844157211474,0.0849030069656137,0.12673927126751,"Biosynthesis of various antibiotics - Prevotella copri; Including: Kanosamine biosynthesis, Aurachin biosynthesis, Bacilysin biosynthesis, Puromycin biosynthesis, Dapdiamides biosynthesis, Fosfomycin biosynthesis, Cremeomycin biosynthesis, Pentalenolactone biosynthesis, Terpentecin biosynthesis, Roseoflavin biosynthesis, Cycloserine biosynthesis"
"path:pcoi01250",34,"Up",0.0459967787629013,0.081683934699635,7.50907705389082e-31,9.66793670688443e-30,"Biosynthesis of nucleotide sugars - Prevotella copri"
"path:pcoi00750",5,"Down",0.062121224388148,0.108448917152191,0.396186618676452,0.497649045410666,"Vitamin B6 metabolism - Prevotella copri"
"path:pcoi02024",19,"Down",0.0820334217108769,0.140824040603672,7.46561358476624e-06,1.87550780300225e-05,"Quorum sensing - Prevotella copri"
"path:pcoi00910",8,"Down",0.100279649574487,0.169324654199544,0.0112232493874621,0.0186450755953,"Nitrogen metabolism - Prevotella copri"
"path:pcoi00052",13,"Up",0.107880206812599,0.17922034357577,8.67429059681519e-06,2.12726650350468e-05,"Galactose metabolism - Prevotella copri"
"path:pcoi01110",203,"Up",0.123423785982621,0.201788094543016,2.47720114859845e-39,1.2757585915282e-37,"Biosynthesis of secondary metabolites - Prevotella copri"
"path:pcoi00543",1,"Down",0.128264564476393,0.206425783454195,0.128264564476393,0.183489585292618,"Exopolysaccharide biosynthesis - Prevotella copri"
"path:pcoi01220",2,"Down",0.130766098875456,0.207213972064185,1,1,"Degradation of aromatic compounds - Prevotella copri"
"path:pcoi00261",5,"Up",0.136868077102973,0.213597150630397,0.25977928438976,0.343041875540324,"Monobactam biosynthesis - Prevotella copri"
"path:pcoi01100",430,"Up",0.140959195091284,0.216698464095556,1.14288414494436e-39,1.1771706692927e-37,"Metabolic pathways - Prevotella copri"
"path:pcoi01230",94,"Down",0.143784724724972,0.217791568333414,1.23383389576687e-35,4.23616304213294e-34,"Biosynthesis of amino acids - Prevotella copri"
"path:pcoi00030",14,"Up",0.165318961915193,0.24678047938065,2.31525183492836e-06,6.27555102625318e-06,"Pentose phosphate pathway - Prevotella copri"
"path:pcoi00564",11,"Up",0.174827594340745,0.256536975530371,0.0119107705530148,0.0194731645549289,"Glycerophospholipid metabolism - Prevotella copri"
"path:pcoi00946",6,"Down",0.176836167598605,0.256536975530371,0.48483045312867,0.587500431438271,"Degradation of flavonoids - Prevotella copri"
"path:pcoi00790",13,"Up",0.183785619926586,0.2629155396172,0.286114957787106,0.373035957621164,"Folate biosynthesis - Prevotella copri"
"path:pcoi00525",2,"Down",0.205073396953027,0.286985130382517,1,1,"Acarbose and validamycin biosynthesis - Prevotella copri"
"path:pcoi00071",4,"Down",0.206183491731129,0.286985130382517,1,1,"Fatty acid degradation - Prevotella copri"
"path:pcoi00550",20,"Up",0.219657130995608,0.301662459900635,6.29873251802251e-15,3.08937833026818e-14,"Peptidoglycan biosynthesis - Prevotella copri"
"path:pcoi00190",24,"Up",0.2689327175851,0.362457778745154,3.46570483301592e-10,1.32210221407644e-09,"Oxidative phosphorylation - Prevotella copri"
"path:pcoi01502",6,"Down",0.270963582168707,0.362457778745154,0.428140640343198,0.531307059703004,"Vancomycin resistance - Prevotella copri"
"path:pcoi03020",3,"Up",0.278797530168386,0.368155712914663,0.995919059301924,1,"RNA polymerase - Prevotella copri"
"path:pcoi00523",4,"Up",0.287292926726007,0.374571790541503,0.368280397673868,0.468307172350721,"Polyketide sugar unit biosynthesis - Prevotella copri"
"path:pcoi03430",17,"Down",0.294001326500726,0.378526707869685,2.9687228409412e-05,6.94951028674872e-05,"Mismatch repair - Prevotella copri"
"path:pcoi00920",5,"Up",0.333992694113759,0.424706759181694,0.241316965188987,0.322800615772281,"Sulfur metabolism - Prevotella copri"
"path:pcoi00640",4,"Up",0.364990385391685,0.458463532870043,0.178345449450457,0.245174268783331,"Propanoate metabolism - Prevotella copri"
"path:pcoi00540",14,"Down",0.377094370018465,0.467960483275927,8.27590853963821e-08,2.43548165595067e-07,"Lipopolysaccharide biosynthesis - Prevotella copri"
"path:pcoi00350",4,"Down",0.427919526751994,0.52471084827923,0.7501163216039,0.858466456946685,"Tyrosine metabolism - Prevotella copri"
"path:pcoi00280",1,"Up",0.439501291587648,0.53257215333562,0.439501291587648,0.538912298018187,"Valine, leucine and isoleucine degradation - Prevotella copri"
"path:pcoi00900",12,"Up",0.446985148809573,0.535342678225419,2.79405901519691e-06,7.37918150167388e-06,"Terpenoid backbone biosynthesis - Prevotella copri"
"path:pcoi03440",22,"Up",0.513594569529347,0.606098683923415,2.18345415659953e-07,6.07826427377706e-07,"Homologous recombination - Prevotella copri"
"path:pcoi00561",4,"Up",0.518657817538416,0.606098683923415,1,1,"Glycerolipid metabolism - Prevotella copri"
"path:pcoi00625",1,"Down",0.529600791777741,0.606098683923415,0.529600791777741,0.626998638541464,"Chloroalkane and chloroalkene degradation - Prevotella copri"
"path:pcoi00626",1,"Down",0.529600791777741,0.606098683923415,0.529600791777741,0.626998638541464,"Naphthalene degradation - Prevotella copri"
"path:pcoi00360",3,"Down",0.552954009903883,0.619068076305434,0.855774286259718,0.947793026717753,"Phenylalanine metabolism - Prevotella copri"
"path:pcoi00401",3,"Down",0.552954009903883,0.619068076305434,0.855774286259718,0.947793026717753,"Novobiocin biosynthesis - Prevotella copri"
"path:pcoi00999",7,"Up",0.567320586067329,0.628322799622955,0.0227732575117083,0.0355537403357236,"Biosynthesis of various plant secondary metabolites - Prevotella copri; Including: Crocin biosynthesis, Cannabidiol biosynthesis, Mugineic acid biosynthesis, Pentagalloylglucose biosynthesis, Benzoxazinoid biosynthesis, Gramine biosynthesis, Coumarin biosynthesis, Furanocoumarin biosynthesis, Hordatine biosynthesis, Podophyllotoxin biosynthesis"
"path:pcoi00330",10,"Down",0.615225744114221,0.674130336635795,0.000580698799324513,0.00122065257817194,"Arginine and proline metabolism - Prevotella copri"
"path:pcoi00650",12,"Up",0.647765967919137,0.702314681007065,2.24741651976464e-08,7.01466368290176e-08,"Butanoate metabolism - Prevotella copri"
"path:pcoi00300",15,"Up",0.672588313844052,0.721631211728514,7.30485554441792e-11,2.89384661951941e-10,"Lysine biosynthesis - Prevotella copri"
"path:pcoi00470",7,"Down",0.705170908837728,0.748789727941093,0.0059748391734621,0.0111892442703018,"D-Amino acid metabolism - Prevotella copri"
"path:pcoi00240",30,"Up",0.722751208006962,0.75962626963997,3.51580128135574e-27,3.29206847254219e-26,"Pyrimidine metabolism - Prevotella copri"
"path:pcoi00053",3,"Up",0.749424869443207,0.779704662147983,1,1,"Ascorbate and aldarate metabolism - Prevotella copri"
"path:pcoi00450",5,"Up",0.760102981435041,0.782906070878092,0.154773464432546,0.21837899776099,"Selenocompound metabolism - Prevotella copri"
"path:pcoi00552",6,"Up",0.896693780482366,0.914450092967165,0.00686459563218206,0.0121905750019785,"Teichoic acid biosynthesis - Prevotella copri"
"path:pcoi00260",18,"Down",0.924518375079047,0.933582280717077,4.99863639234018e-10,1.77537775314151e-09,"Glycine, serine and threonine metabolism - Prevotella copri"
"path:pcoi03060",12,"Up",0.97187494840536,0.97187494840536,0.0151349676794629,0.0243578386091356,"Protein export - Prevotella copri"
