"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"path:pcoi00332",2,"Up",0.351390506122309,0.775831102063409,1,1,"Carbapenem biosynthesis - Prevotella copri"
"path:pcoi01200",48,"Down",0.35402001744641,0.775831102063409,0.785284972750509,1,"Carbon metabolism - Prevotella copri"
"path:pcoi00410",2,"Up",0.387850047384814,0.812838516696697,1,1,"beta-Alanine metabolism - Prevotella copri"
"path:pcoi00190",24,"Up",0.388773103239896,0.812838516696697,0.412502833382556,1,"Oxidative phosphorylation - Prevotella copri"
"path:pcoi03420",9,"Up",0.410068258155566,0.812838516696697,0.999999999982285,1,"Nucleotide excision repair - Prevotella copri"
"path:pcoi01240",79,"Down",0.410267353661962,0.812838516696697,0.0115990580476308,0.149337872363246,"Biosynthesis of cofactors - Prevotella copri"
"path:pcoi00430",3,"Down",0.410365076390566,0.812838516696697,1,1,"Taurine and hypotaurine metabolism - Prevotella copri"
"path:pcoi00053",3,"Down",0.438014230689532,0.829571769747663,1,1,"Ascorbate and aldarate metabolism - Prevotella copri"
"path:pcoi00770",12,"Down",0.443865285382609,0.829571769747663,0.922113656704392,1,"Pantothenate and CoA biosynthesis - Prevotella copri"
"path:pcoi00640",4,"Up",0.446447685902929,0.829571769747663,1,1,"Propanoate metabolism - Prevotella copri"
"path:pcoi00230",33,"Down",0.467263229160811,0.829571769747663,0.19389331498931,0.832125476829121,"Purine metabolism - Prevotella copri"
"path:pcoi00511",7,"Up",0.474466240186245,0.829571769747663,1,1,"Other glycan degradation - Prevotella copri"
"path:pcoi00540",14,"Down",0.476896725956706,0.829571769747663,0.222014198606473,0.879517786787182,"Lipopolysaccharide biosynthesis - Prevotella copri"
"path:pcoi00650",12,"Down",0.482031254792965,0.829571769747663,0.859884965055363,1,"Butanoate metabolism - Prevotella copri"
"path:pcoi00680",13,"Down",0.483245691115144,0.829571769747663,0.992283946140741,1,"Methane metabolism - Prevotella copri"
"path:pcoi01250",34,"Down",0.4975770743588,0.834131997564875,0.0016235494606809,0.0418063986125333,"Biosynthesis of nucleotide sugars - Prevotella copri"
"path:pcoi01502",6,"Up",0.502098872320604,0.834131997564875,1,1,"Vancomycin resistance - Prevotella copri"
"path:pcoi00521",7,"Up",0.543053781117256,0.856207960691303,0.961835509122642,1,"Streptomycin biosynthesis - Prevotella copri"
"path:pcoi00660",6,"Up",0.561077855779191,0.856207960691303,1,1,"C5-Branched dibasic acid metabolism - Prevotella copri"
"path:pcoi00061",9,"Down",0.562839669504564,0.856207960691303,0.983530786318615,1,"Fatty acid biosynthesis - Prevotella copri"
"path:pcoi01212",9,"Down",0.562839669504564,0.856207960691303,0.983530786318615,1,"Fatty acid metabolism - Prevotella copri"
"path:pcoi00999",7,"Down",0.587204351941984,0.856207960691303,1,1,"Biosynthesis of various plant secondary metabolites - Prevotella copri; Including: Crocin biosynthesis, Cannabidiol biosynthesis, Mugineic acid biosynthesis, Pentagalloylglucose biosynthesis, Benzoxazinoid biosynthesis, Gramine biosynthesis, Coumarin biosynthesis, Furanocoumarin biosynthesis, Hordatine biosynthesis, Podophyllotoxin biosynthesis"
"path:pcoi00400",18,"Down",0.596919158718687,0.856207960691303,0.466436671602992,1,"Phenylalanine, tyrosine and tryptophan biosynthesis - Prevotella copri"
"path:pcoi00600",5,"Down",0.604884641837451,0.856207960691303,1,1,"Sphingolipid metabolism - Prevotella copri"
"path:pcoi00946",6,"Down",0.618244232174076,0.856207960691303,1,1,"Degradation of flavonoids - Prevotella copri"
"path:pcoi00998",4,"Down",0.622781610011447,0.856207960691303,1,1,"Biosynthesis of various antibiotics - Prevotella copri; Including: Kanosamine biosynthesis, Aurachin biosynthesis, Bacilysin biosynthesis, Puromycin biosynthesis, Dapdiamides biosynthesis, Fosfomycin biosynthesis, Cremeomycin biosynthesis, Pentalenolactone biosynthesis, Terpentecin biosynthesis, Roseoflavin biosynthesis, Cycloserine biosynthesis"
"path:pcoi00290",11,"Up",0.635051756305117,0.856207960691303,0.969955237061396,1,"Valine, leucine and isoleucine biosynthesis - Prevotella copri"
"path:pcoi00260",18,"Down",0.637316076918115,0.856207960691303,0.988110357264104,1,"Glycine, serine and threonine metabolism - Prevotella copri"
"path:pcoi01210",22,"Down",0.637753531559865,0.856207960691303,0.578428744329012,1,"2-Oxocarboxylic acid metabolism - Prevotella copri"
"path:pcoi00030",14,"Down",0.640248140322528,0.856207960691303,0.840620152334865,1,"Pentose phosphate pathway - Prevotella copri"
"path:pcoi03430",17,"Down",0.650438484180631,0.856207960691303,0.499272392267381,1,"Mismatch repair - Prevotella copri"
"path:pcoi00750",5,"Up",0.651743642651391,0.856207960691303,1,1,"Vitamin B6 metabolism - Prevotella copri"
"path:pcoi00561",4,"Down",0.655636343753063,0.856207960691303,1,1,"Glycerolipid metabolism - Prevotella copri"
"path:pcoi01220",2,"Down",0.656703193151582,0.856207960691303,1,1,"Degradation of aromatic compounds - Prevotella copri"
"path:pcoi00250",28,"Down",0.665530095636604,0.856869998132127,0.0356775867374525,0.306232619496468,"Alanine, aspartate and glutamate metabolism - Prevotella copri"
"path:pcoi00362",4,"Down",0.700761715305505,0.872909417309013,1,1,"Benzoate degradation - Prevotella copri"
"path:pcoi00790",13,"Down",0.703232817653119,0.872909417309013,0.953814392174936,1,"Folate biosynthesis - Prevotella copri"
"path:pcoi00564",11,"Down",0.703412443074253,0.872909417309013,0.999945185610641,1,"Glycerophospholipid metabolism - Prevotella copri"
"path:pcoi00130",6,"Up",0.739264800541184,0.892050413238578,1,1,"Ubiquinone and other terpenoid-quinone biosynthesis - Prevotella copri"
"path:pcoi00040",16,"Down",0.739341944857124,0.892050413238578,0.685070132597114,1,"Pentose and glucuronate interconversions - Prevotella copri"
"path:pcoi00523",4,"Down",0.749952616596241,0.892050413238578,1,1,"Polyketide sugar unit biosynthesis - Prevotella copri"
"path:pcoi00760",11,"Down",0.75347947525977,0.892050413238578,0.721309322395114,1,"Nicotinate and nicotinamide metabolism - Prevotella copri"
"path:pcoi00270",25,"Up",0.778887069111563,0.901687529595198,0.299622546491536,0.995520073826716,"Cysteine and methionine metabolism - Prevotella copri"
"path:pcoi00740",7,"Down",0.779128059553133,0.901687529595198,1,1,"Riboflavin metabolism - Prevotella copri"
"path:pcoi00240",30,"Down",0.800508433182151,0.912652984377735,0.275388487860081,0.978103939640976,"Pyrimidine metabolism - Prevotella copri"
"path:pcoi00520",27,"Down",0.810767015858256,0.912652984377735,0.000928847219928555,0.0318904212175471,"Amino sugar and nucleotide sugar metabolism - Prevotella copri"
"path:pcoi01100",430,"Down",0.815185189929628,0.912652984377735,0.00540253221823428,0.0927434697463552,"Metabolic pathways - Prevotella copri"
"path:pcoi00460",9,"Down",0.82957281924858,0.915088968497873,0.999990656623626,1,"Cyanoamino acid metabolism - Prevotella copri"
"path:pcoi00500",27,"Down",0.835129738240777,0.915088968497873,0.149838650185842,0.810777365584574,"Starch and sucrose metabolism - Prevotella copri"
"path:pcoi00900",12,"Up",0.867325490271724,0.938896054825411,0.864545165518638,1,"Terpenoid backbone biosynthesis - Prevotella copri"
"path:pcoi03070",11,"Up",0.875087585079995,0.938896054825411,0.00759335426283936,0.111730784153208,"Bacterial secretion system - Prevotella copri"
"path:pcoi00360",3,"Up",0.914345580607933,0.960995865332827,1,1,"Phenylalanine metabolism - Prevotella copri"
"path:pcoi00401",3,"Up",0.914345580607933,0.960995865332827,1,1,"Novobiocin biosynthesis - Prevotella copri"
"path:pcoi00071",4,"Down",0.927690910946758,0.965173371995112,1,1,"Fatty acid degradation - Prevotella copri"
"path:pcoi00340",8,"Up",0.940959461367116,0.969188245208129,1,1,"Histidine metabolism - Prevotella copri"
"path:pcoi00670",10,"Up",0.950587883881982,0.96941140633509,0.999821937001475,1,"One carbon pool by folate - Prevotella copri"
"path:pcoi03410",7,"Up",0.972012654755133,0.980237115962351,1,1,"Base excision repair - Prevotella copri"
"path:pcoi00920",5,"Up",0.980237115962351,0.980237115962351,1,1,"Sulfur metabolism - Prevotella copri"
